INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
ad3aa8b8-938d-46b5-8f09-56a40b526bcd	1.0	PubMed	24498256	Next, the role of IL-10, IL-13, and CCL2 on the lineage - CD34 + CD31 + cell associated suppression of HBD-1 production by NHEK was examined.	p(HGNC:CCL2)	directlyDecreases	act(p(HGNC:DEFB1))
ff6f6ac8-b082-494f-a6ae-dac7522e4665	1.0	PubMed	24498256	Lineage - CD34 + CD31 + cells inhibited HBD-1 production by NHEK in dual-chamber transwells.	p(HGNC:CD34)	directlyDecreases	act(p(HGNC:DEFB1))
3e93489c-6138-4562-b232-0d1813f0df3c	1.0	PubMed	18433872	We tested whether CLOCK : BMAL1 activates hBD-1 promoter using transient transfections into HEK-293 cells.	p(HGNC:CLOCK)	directlyIncreases	act(p(HGNC:DEFB1))
f419a7e4-6a8f-4def-bfcc-1378fc764410	1.0	PubMed	18433872	Thus, CRY1 suppresses CLOCK : BMAL1 mediated hBD-1 expression.In this study we show that the expression of hBD-1 is mediated by both the biological clock and c-Myc.	p(HGNC:CLOCK)	directlyIncreases	p(HGNC:DEFB1)
c75be953-27f5-4039-b143-3acb97823c67	1.0	PubMed	PMC4896832	"Using the adhesive interaction of a cytokine-dependent human hemopoietic cell line to immobilized fibronectin, we have analyzed the requirements in divalent cations Mn2+, Mg2+ and Ca2+ for alpha 4 beta 1 and alpha 5 beta 1 activation by &quot;inside-out&quot; mechanisms triggered by cytokines such as granulocyte-macrophage colony stimulating factor or KIT ligand, or by external conformational constraints with the function-activating anti-beta 1 integrin monoclonal antibody 8A2."	p(HGNC:COL4A5)	directlyIncreases	act(p(HGNC:DEFB1))
3bffe106-46af-4d4b-9af5-4edcffc98049	1.0	PubMed	27060751	At 20mug concentration both UCB and BD1 decreased the inflammatory response to 113.17 +/-7.72% and 114.57 +/-1.95% respectively which was found to be highly significant (= 0.0004 and < 0.0001 respectively compared to control) ().	p(HGNC:DEFB1)	directlyDecreases	"act(bp(GO:""GO:0006954""))"
e49c05ca-ddfd-46f1-ab51-5d5816ed4ed3	1.0	PubMed	25410996	XREF_BIBR found that synthetic hBD-1 was able to inhibit bladder cancer cell proliferation and promote apoptosis in human renal carcinoma cells.	p(HGNC:DEFB1)	directlyDecreases	"act(bp(GO:""GO:0008283""))"
c844e76d-0bf4-405b-ba5c-4fa96f63303b	1.0	PubMed	18817538	Indeed, we have documented here that the DEFB1 promoter region displays elevated nucleotide diversity, excess of polymorphism to divergence levels and reduced population differentiation.	p(HGNC:DEFB1)	directlyDecreases	"act(bp(GO:""GO:0030154""))"
2faeb97c-38f9-4bd3-8a7e-b5e4130e6607	1.0	PubMed	24658581	Human Beta-Defensin-1 Suppresses Tumor Migration and Invasion and Is an Independent Predictor for Survival of Oral Squamous Cell Carcinoma Patients.	p(HGNC:DEFB1)	directlyDecreases	act(bp(MESH:D009361))
ce8a6690-f138-4d9a-9843-c1fc8fd45d4e	1.0	PubMed	11943154	Moreover, purified CBD1 partially blocks CNTF signaling, but not that of interleukin-6 or LIF, in human embryonal carcinoma cell line Ntera/D1 cells.	p(HGNC:DEFB1)	directlyDecreases	act(p(HGNC:CNTF))
9dc60b41-1fb4-447a-a17a-c9f96f9a252e	1.0	PubMed	PMC3318031	Tripeptide Arg-Gly-Asp (RGD) inhibited adhesion on PANC-1 cells to fibronectin but less effective in blocking adhesion to laminin and collagen, although anti beta 1-integrin antibody significantly inhibited adhesion of fibronectin but less inhibited to laminin, collagen.	p(HGNC:DEFB1)	directlyDecreases	act(p(HGNC:FN1))
d5a62e10-bcc6-47d2-9e60-dfe0e1795475	1.0	PubMed	11943154	Moreover, purified CBD1 partially blocks CNTF signaling, but not that of interleukin-6 or LIF, in human embryonal carcinoma cell line Ntera/D1 cells.	p(HGNC:DEFB1)	directlyDecreases	act(p(HGNC:IL6))
47b6dab8-f86b-4ab8-a699-fed27f0e6ca3	1.0	PubMed	11943154	Moreover, purified CBD1 partially blocks CNTF signaling, but not that of interleukin-6 or LIF, in human embryonal carcinoma cell line Ntera/D1 cells.	p(HGNC:DEFB1)	directlyDecreases	act(p(HGNC:LIF))
c90e9bb0-d80d-46fe-8423-ad2f45187d71	1.0	PubMed	27060751	Both UCB and BD1 inhibited COX-2 peroxidase activity in a concentration dependent manner with an IC value of 1.5 muM and 1.0 muM respectively ().	p(HGNC:DEFB1)	directlyDecreases	act(p(HGNC:PTGS2))
127646f9-9881-4c86-aa38-f2fd45b79fe5	1.0	PubMed	22102811	Inhibition of NADPH oxidase activity, a critical enzyme in the formation of reactive oxygen species (ROS), blocked LPS and hBD-1 induced NET formation compared to controls (XREF_FIG).	p(HGNC:DEFB1)	directlyDecreases	act(p(HGNC:SLC6A2))
03a559c7-78d1-485f-9ca3-bad5b862a4d8	1.0	PubMed	27060751	Both UCB and BD1 inhibited COX-2 peroxidase activity in a concentration dependent manner with an IC value of 1.5 muM and 1.0 muM respectively ().	p(HGNC:DEFB1)	directlyDecreases	act(p(PFAM:PF00141))
09d5b2c8-b35c-49cc-8e67-cc220c8f912e	1.0	PubMed	22102811	By itself, hBD-1 directly inhibits the growth of gram positive bacteria.	p(HGNC:DEFB1)	directlyDecreases	act(p(PFAM:PF02893))
76d2402a-0311-401d-875d-69dc872f4ad8	1.0	PubMed	20720450	It is tempting to speculate that this mutation in the -52 UTR might cause lower HBD-1 expression in ep-ithelial cells and impair human defensin function.	p(HGNC:DEFB1)	directlyDecreases	act(p(UP:P80154))
9dcb25b7-8e59-4c7b-8137-70bbac6a9540	1.0	PubMed	26232989	However, DEFB1 genetic polymorphisms that impair the expression and function of DEFB1 have been linked to the etiology of inflammatory bowel disease [XREF_BIBR].	p(HGNC:DEFB1)	directlyDecreases	p(HGNC:DEFB1)
be7012f0-56da-4241-9bce-bd711fb0fb86	1.0	PubMed	19118900	In addition to its role in innate immunity, hBD1 contributes to adaptive immunity by possessing chemotactic activity to recruit immature dendritic cells (DC) and memory T-cells through the CCR6 chemokine receptor (XREF_BIBR).	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0002250""))"
7e8598f6-5ed7-4e08-910f-4b191b6c7f3c	1.0	PubMed	25410996	XREF_BIBR found that synthetic hBD-1 was able to inhibit bladder cancer cell proliferation and promote apoptosis in human renal carcinoma cells.	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0006915""))"
5d886d96-211e-4b87-95d9-f20cb01a1218	1.0	PubMed	17508030	Human beta-defensin 1 (DEFB1) is a multifunctional mediator in infection and inflammation, which has been largely explored in ex vivo studies.	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0006954""))"
3829a810-52cf-4a10-8194-e9f7e37107b5	1.0	PubMed	19118900	Knock-down of PAX2 Leads to hBD1 Mediated Cell Death.	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0008219""))"
5c236e57-74e5-4fec-be1d-f9248c458bde	1.0	PubMed	5990350	Hence our data indicate that high expression of beta-defensin-1 promotes cell differentiation processes of keratinocytes.	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0030154""))"
4e3b9a59-34e7-4b27-a73a-07035a27e123	1.0	PubMed	19390326	These results demonstrate a significant relationship between genetic variants of beta-defensin-1 gene, viral load, and MTCT of HIV-1, thus supporting a critical role of innate immunity in pediatric HIV-1 infection.	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0045087""))"
020977a7-b3ed-43db-a28a-53212042d0ad	1.0	PubMed	19118900	The ability of hBD1 to recruit DC and promote necrosis in prostate cancer cells suggests that hBD1 may have an important role in host anti-tumor immunity.	p(HGNC:DEFB1)	directlyIncreases	"act(bp(GO:""GO:0070265""))"
03c57c1e-3231-4620-ac14-1c048a5c6231	1.0	PubMed	24658581	These results suggested that hBD-1 might inhibit the progression of OSCC by suppressing the migration and invasion of OSCC cells and could be further investigated as a potential therapeutic target as well as a prognostic marker in patients with OSCC.	p(HGNC:DEFB1)	directlyIncreases	act(bp(MESH:D009361))
6c35f13f-671a-4b16-abbd-ea5a9fe64824	1.0	PubMed	PMC3384401	These data provide evidence that both beta 1- and beta 3-adrenoceptors activate adenylyl cyclase in guinea-pig ileum.	p(HGNC:DEFB1)	directlyIncreases	act(p(FPLX:ADCY))
82705273-07b5-4c44-b33e-17e0262d00ca	1.0	PubMed	PMC3210920	Collectively, the data suggest that TPA seems to act by inducing phosphorylation events that lead to cytoskeletal changes and alpha 5 beta 1 integrin activation.	p(HGNC:DEFB1)	directlyIncreases	act(p(FPLX:Integrins))
0e544394-6844-45ce-95f9-16dc1c1d79e9	1.0	PubMed	PMC5442671	We conclude that altered protein expression and stoichiometry of the major cardiomyocyte Ca2+ cycling proteins rather than reduced phospholipase C beta 1 activation may contribute to improved mechanical function produced by left ventricular assist device support in human heart failure.	p(HGNC:DEFB1)	directlyIncreases	act(p(FPLX:PLC))
f12c74b8-b772-4473-b3fe-8f3824f3fdfe	1.0	PubMed	23571504	Inhibiting TXNRD or TRX activity both led to strongly decreased amounts of reduced hBD-1 in cell culture supernatant.	p(HGNC:DEFB1)	directlyIncreases	act(p(FPLX:TXNRD))
a41b2f84-71a3-4a91-96ac-ecb0ec6201d8	1.0	PubMed	PMC3195455	A correlation was also found between PMA-induced alpha 2 beta 1 activation and the amount of calreticulin bound to this integrin.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:CAPZA2))
e7bbd6f2-83ab-41d1-b5ba-afa89ed37997	1.0	PubMed	12149255	Although MIP-3alpha does not share the binding site of CCR6 with any other chemokine, human beta-defensin-1 and -2, small cationic antimicrobial peptides, have also been found to bind to and activate CCR6.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:CCRL2))
17c39528-a6ce-47b8-a47e-27825e5dcce1	1.0	PubMed	PMC4582462	"Four receptor-mediated adherence pathways have been described to date: adherence mediated by high molecular weight von Willebrand factor multimers bridging glycoprotein lb-like and integrin receptors on sickle cells and similar receptors on endothelial cells; thrombospondin bridging CD36 on sickle reticulocytes and the alpha v beta 3 integrin on large-vessel endothelial cells or alpha v beta 3 and CD36 on microvascular endothelium; binding of sickle reticulocyte alpha 4 beta 1 receptors to vascular cell adhesion molecule 1 expressed on endothelial cells stimulated by cytokine or double-stranded RNA viruses; and binding of sickle cells to endothelial cell-associated fibronectin via sickle reticulocyte alpha 4 beta 1 activated by phorbol ester or interleukin-8."	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:COL4A4))
d2b121a0-c469-41d0-afcf-4d3274d80011	1.0	PubMed	PMC3210920	Collectively, the data suggest that TPA seems to act by inducing phosphorylation events that lead to cytoskeletal changes and alpha 5 beta 1 integrin activation.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:COL4A5))
0e9525f8-157c-4870-8622-bed58f59133a	1.0	PubMed	PMC3763350	In the present study, the role of the alpha 6 subunit cytoplasmic domain in alpha 6 beta 1 integrin activation was examined.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:COL4A6))
e179ad5d-3198-44f0-9339-4512fe6f90d8	1.0	PubMed	PMC4896832	"Using the adhesive interaction of a cytokine-dependent human hemopoietic cell line to immobilized fibronectin, we have analyzed the requirements in divalent cations Mn2+, Mg2+ and Ca2+ for alpha 4 beta 1 and alpha 5 beta 1 activation by &quot;inside-out&quot; mechanisms triggered by cytokines such as granulocyte-macrophage colony stimulating factor or KIT ligand, or by external conformational constraints with the function-activating anti-beta 1 integrin monoclonal antibody 8A2."	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:DEFB1))
27710bd9-a6a3-4a3e-b8b7-1bfbf8ec94ff	1.0	PubMed	22102811	Finally, hBD-1 significantly increased neutrophil elastase activity in the absence of appreciable cell death (XREF_FIG).	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:ELANE))
e606cc51-36f4-40da-b04a-dea5e1cc562d	1.0	PubMed	6752444	HBD1 induced significantly higher (P < 0.05) OVA specific serum IgG, higher, but not significant, serum IgM, and significantly higher (P < 0.05) IL-10.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:IL10))
9bd78cfc-8ba0-428c-9aa5-7ef511b6c0a4	1.0	PubMed	16034119	"We found that hBD-2, -3, and -4 and LL-37, but not hBD-1, activated normal human keratinocytes to secrete IL-18; this secretion reached peak strength at 3 h."	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:IL18))
83840a04-077d-4261-abe9-12a534bb5f86	1.0	PubMed	19477909	HNP-1 and HBD-1 also enhanced the production of the proinflammatory cytokines TNF-alpha, IL-6, and IL-12p70 but did not affect the production of the regulatory cytokine IL-10.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:IL6))
28db0800-3b1a-463b-823f-ce42c61bd1b7	1.0	PubMed	PMC3262229	Here we report that GIRK2 but not GIRK3 can be activated by G protein subunits G beta 1 and G gamma 2 in Xenopus oocytes.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:KCNJ6))
57b0e4f7-3496-41c6-9034-a0d532d5d65a	1.0	PubMed	22102811	Consistent with this finding, recombinant hBD-1 induced NET formation (XREF_FIG).	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:SLC6A2))
40dd26b8-78da-4b57-b445-a971aedd2117	1.0	PubMed	19477909	HNP-1 and HBD-1 also enhanced the production of the proinflammatory cytokines TNF-alpha, IL-6, and IL-12p70 but did not affect the production of the regulatory cytokine IL-10.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:TNF))
86333848-4429-448d-9896-6530810339ac	1.0	PubMed	23571504	Inhibiting TXNRD or TRX activity both led to strongly decreased amounts of reduced hBD-1 in cell culture supernatant.	p(HGNC:DEFB1)	directlyIncreases	act(p(HGNC:TXN))
8c443cf5-743f-4431-893f-e3b289db4222	1.0	PubMed	22102811	Specifically, hBD-1 induces the expression of interleukin 8 and monocyte chemotactic protein-1 XREF_BIBR.	p(HGNC:DEFB1)	directlyIncreases	p(HGNC:CXCL8)
f81e2c04-e3a1-41ca-9408-6efacdf62b44	1.0	PubMed	17187760	This is the first demonstration that the transcription of the hBD1 gene can be enhanced directly by glucose.The expression of hBD1 protein in HEK cells was confirmed by immunofluorescence Fluorescent microscopy revealed cytoplasmic distribution of hBD-1 protein in HEK cells (a).	p(HGNC:DEFB1)	directlyIncreases	p(HGNC:DEFB1)
9a7c1df8-43a4-4212-92f7-4641bf49cba2	1.0	PubMed	21280982	HBD-1 stimulation enhanced hBD-3 expression, whereas HBD-2 stimulation decreased early hBD-3 expression.	p(HGNC:DEFB1)	directlyIncreases	p(HGNC:DEFB103A)
631726bb-1368-4381-9df8-709a8db2bceb	1.0	Other	sparser:Unknown	Finally, rHRG beta 1 stimulated the tyrosine phosphorylation of both ErbB3 and endogenous p185erbB2/neu in transfectants but not in parental cells.	p(HGNC:DEFB1)	directlyIncreases	p(HGNC:ERBB3, pmod(Ph))
ea846d72-9d84-466f-9866-f78a07e53781	1.0	PubMed	24847357	For example, the glucocorticoid receptor gene polymorphisms are associated with carriage risk (van den Akker et al., XREF_BIBR), whereas DEFB1 has been shown to promote persistent colonization by modulating beta-defensin expression in keratinocytes (Nurjadi et al., XREF_BIBR).	p(HGNC:DEFB1)	directlyIncreases	p(PFAM:PF13841)
d5c14568-357f-42e1-8136-67dab50070ae	1.0	PubMed	18433872	BSA treated HCT-116 cells exhibited also higher levels of c-Myc indicating that BSA may induce hBD-1 transcription and secretion a non inflammatory pathway involving c-Myc ().	p(HGNC:DEFB1)	directlyIncreases	p(UP:P12878)
f92d17b7-02b2-467d-a293-af6358375798	1.0	PubMed	24658581	Gene mutation of DEFB1 or cancer specific loss of hBD-1 expression has been reported in basal cell carcinoma, renal cell carcinoma and prostate cancer XREF_BIBR - XREF_BIBR.	p(HGNC:DEFB1, var(p.?))	directlyDecreases	p(HGNC:DEFB1)
544900ec-55b2-4e9c-b8a1-3a1c25e565b3	1.0	PubMed	21280982	HBD-3 stimulation enhanced hBD-1 expression.	p(HGNC:DEFB103A)	directlyIncreases	p(HGNC:DEFB1)
794d6c47-a314-48bd-b5b9-ffc73354f2a9	1.0	PubMed	22209221	TNFalpha induced the expression of IL-1beta (panel a), IL-6 (panel b), and hBD-2 (panel d), and reduced that of hBD-1 (panel c).	p(HGNC:DEFB4A)	directlyDecreases	act(p(HGNC:DEFB1))
c0b4a995-fd4e-483a-900f-f5be8dd5e848	1.0	PubMed	23462909	Co-transfection of a plasmid encoding stabilized HIF-1alpha or HIF-2alpha, despite marked stimulation of a HRE containing promoter control (XREF_FIG), did not increase DEFB1 promoter activity (XREF_FIG).	p(HGNC:EPAS1)	directlyIncreases	act(p(HGNC:DEFB1))
1077abdf-8398-4d28-bd36-74ce15a3a706	1.0	PubMed	23571504	Here we show that besides TRX, glutaredoxin (GRX) is also able to reduce hBD-1, although with far less efficacy.	p(HGNC:GLRX)	directlyDecreases	act(p(HGNC:DEFB1))
93185a51-c567-4be3-9a0d-ee92d3a5c722	1.0	PubMed	23571504	However, in this work we could show that GRX is also able to catalyze the conversion of hBD-1 in vitro, although at lower efficacy.	p(HGNC:GLRX)	directlyIncreases	act(p(HGNC:DEFB1))
fe0a83d2-7177-4f49-b065-107a3cf1aa57	1.0	PubMed	PMC3228938	"Monoclonal antibodies to both the alpha 3 and beta 1 subunits inhibited the attachment, spreading and motility of keratinocytes in low or standard calcium medium when added at the time of plating; however, they had only a modest effect on the accumulation of cells in adherent clusters."	p(HGNC:GNPTAB)	directlyDecreases	act(p(HGNC:DEFB1))
21fd4e98-ad11-40ad-b04b-2ae49115e9d7	1.0	PubMed	23185513	Only inhibition of HDAC1 significantly increased DEFB1 gene expression, starting at 60 h after transfection (XREF_FIG).	p(HGNC:HDAC1)	directlyDecreases	p(HGNC:DEFB1)
918145d5-a208-4cc7-8823-ed38ba02861f	1.0	PubMed	23185513	The knockdown of cyclophilin B, HDAC2, or HDAC3 did neither increase DEFB1 gene expression nor did the HDAC3 siRNA significantly reduce DEFB1 gene expression.	p(HGNC:HDAC3)	directlyIncreases	p(HGNC:DEFB1)
3664ef16-b6f8-4c0c-a7d9-a55644eebbae	1.0	PubMed	23462909	Co-transfection of a plasmid encoding stabilized HIF-1alpha or HIF-2alpha, despite marked stimulation of a HRE containing promoter control (XREF_FIG), did not increase DEFB1 promoter activity (XREF_FIG).	p(HGNC:HIF1A)	directlyIncreases	act(p(HGNC:DEFB1))
a61b74e4-acc2-459d-9be2-a39ab6b27b85	1.0	PubMed	23571504	GRX can be upregulated by tumor necrosis factor-alpha, 48 and hBD-1 can be upregulated by interferon-gamma or lipopolysaccharide.	p(HGNC:IFNG)	directlyIncreases	act(p(HGNC:DEFB1))
add251db-b295-4b4c-9b9d-1d0e1d9d8836	1.0	PubMed	24658581	Other studies using different cell lines also demonstrated that hBD-1 expression could be increased by stimulation of IFN-gamma or lipopolysaccharide XREF_BIBR, XREF_BIBR.	p(HGNC:IFNG)	directlyIncreases	p(HGNC:DEFB1)
93034ebe-ea6d-442e-9d4d-b5cee5a6bbd7	1.0	PubMed	24498256	Next, the role of IL-10, IL-13, and CCL2 on the lineage - CD34 + CD31 + cell associated suppression of HBD-1 production by NHEK was examined.	p(HGNC:IL10)	directlyDecreases	act(p(HGNC:DEFB1))
efa5f396-e5c0-4cbc-b60b-610fe0e3b767	1.0	PubMed	24498256	Next, the role of IL-10, IL-13, and CCL2 on the lineage - CD34 + CD31 + cell associated suppression of HBD-1 production by NHEK was examined.	p(HGNC:IL13)	directlyDecreases	act(p(HGNC:DEFB1))
5708e329-05f8-4ace-a1c0-e914ebfa99d8	1.0	PubMed	22209221	TNFalpha induced the expression of IL-1beta (panel a), IL-6 (panel b), and hBD-2 (panel d), and reduced that of hBD-1 (panel c).	p(HGNC:IL1B)	directlyDecreases	act(p(HGNC:DEFB1))
b7a10195-229e-482f-988f-e1ebf4e629dc	1.0	PubMed	6437541	Interestingly, induction of hBD1 gene expression by IL-1 beta was only observed in MKN7 cells.	p(HGNC:IL1B)	directlyIncreases	p(HGNC:DEFB1)
c9d8d4b8-95e5-48d7-bbf0-2e03fa155df2	1.0	PubMed	22209221	TNFalpha induced the expression of IL-1beta (panel a), IL-6 (panel b), and hBD-2 (panel d), and reduced that of hBD-1 (panel c).	p(HGNC:IL6)	directlyDecreases	act(p(HGNC:DEFB1))
abc6d157-c9cf-41d5-93e9-55fbd63d220c	1.0	PubMed	18840281	Sherman and Froy reported that hBD-1 expression is up-regulated by c-myc expression, suggesting that c-myc regulates hBD-1 expression via a non inflammatory pathway [XREF_BIBR].	p(HGNC:MYC)	directlyIncreases	p(HGNC:DEFB1)
8095440f-cd87-4f05-8655-b01462121f1c	1.0	PubMed	23571504	In contrast, the same concentration of PDI did not effectively reduce hBD-1.	p(HGNC:P4HB)	directlyDecreases	act(p(HGNC:DEFB1))
30431f6c-8dc4-4b0b-9c4b-5457691bb750	1.0	PubMed	19118900	These results further suggest that PAX2 may be a transcriptional repressor of hBD1.	p(HGNC:PAX2)	directlyDecreases	act(p(HGNC:DEFB1))
88ed698a-285f-4e58-ab9d-6578c5abd9c6	1.0	PubMed	19118900	Here we describe a novel pathway in which PAX2 represses hBD1 expression through binding of the PAX2 homeodomain to the hBD1 promoter.	p(HGNC:PAX2)	directlyDecreases	p(HGNC:DEFB1)
26128951-2e95-4a9c-b44f-8832621782c0	1.0	PubMed	27279135	Several chemokines [chemokine (C-X-C motif) ligand (CXCL) 1, CXCL5 and CXCL8] and antimicrobial peptides [beta-defensin1 (BD1), LL-37, S100A8 and S100A9] were transcriptionally upregulated in the keratinocyte cell line HaCaT upon stimulation with interleukin (IL)-17.	p(HGNC:S100A8)	directlyIncreases	act(p(HGNC:DEFB1))
a8d24568-0479-4632-8b53-ea73f56670ab	1.0	PubMed	27279135	Several chemokines [chemokine (C-X-C motif) ligand (CXCL) 1, CXCL5 and CXCL8] and antimicrobial peptides [beta-defensin1 (BD1), LL-37, S100A8 and S100A9] were transcriptionally upregulated in the keratinocyte cell line HaCaT upon stimulation with interleukin (IL)-17.	p(HGNC:S100A9)	directlyIncreases	act(p(HGNC:DEFB1))
521f85c0-d064-4b40-9226-1ffccd6613bc	1.0	PubMed	9831658	The absence of similar NF-kB elements from the HBD-1 gene could explain why HBD-1 synthesis is not induced by LPS and TNF.	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:DEFB1))
a7ed5cf3-2c37-4d74-9190-5f79bbdb6cfa	1.0	PubMed	21248850	In vitro, the thioredoxin (TRX) system is able to reduce hBD-1 and TRX co-localizes with reduced hBD-1 in human epithelia.	p(HGNC:TXN)	directlyDecreases	act(p(HGNC:DEFB1))
911db634-8d19-4cf3-9db5-bf48aa59d3b7	1.0	PubMed	23571504	Combining the functional biochemical approach with our mRNA data from IBD patients, it can be speculated that reduced expression of TRX in inflamed UC would lead to diminished activation of hBD-1 at the intestinal mucosa.	p(HGNC:TXN)	directlyIncreases	act(p(HGNC:DEFB1))
f681d4ab-106d-4b27-905d-ad2700ec7ba2	1.0	PubMed	PMC3635369	Dephosphorylation of the phosphorylated hTR beta 1 by alkaline phosphatase led to loss of the ability of hTR beta 1 to form a heterodimer with RXR beta in either the absence or the presence of DNA.	p(PFAM:PF00245)	directlyDecreases	p(HGNC:DEFB1, pmod(Ph))
e83ba1ff-1f75-453d-8a8c-bf63fa8d00fc	1.0	PubMed	23571504	Here we show that besides TRX, glutaredoxin (GRX) is also able to reduce hBD-1, although with far less efficacy.	p(PFAM:PF00462)	directlyDecreases	act(p(HGNC:DEFB1))
c929ed85-c648-4bf6-898c-d2e8ebbc6995	1.0	PubMed	7244912	We now show that SIC also inhibits variably the antibacterial action of hBD-1, -2 and -3.	p(PFAM:PF03482)	directlyDecreases	act(p(HGNC:DEFB1))
8659988e-f2bc-4336-95e3-92e51e403bab	1.0	PubMed	18433872	Nevertheless, our recent findings showed that BSA induced hBD-1 a non inflammatory pathway involving c-Myc ().	p(UP:P12878)	directlyIncreases	act(p(HGNC:DEFB1))
d6722e51-6e96-4f79-8ed9-58e4c90a8bc1	1.0	PubMed	18433872	Previously, we have shown that BSA up-regulated hBD-1 expression in HCT-116 cells.	p(UP:P12878)	directlyIncreases	p(HGNC:DEFB1)
c7c3a02b-9d8e-4137-a729-93d2b6f4e7e5	1.0	PubMed	25503380	hBD1 expression in Leuk-1 cells was activated by relatively low concentrations of CSE and suppressed by relatively high concentrations of CSE.	p(UP:Q9C942)	directlyDecreases	p(HGNC:DEFB1)
d98a044e-c311-42df-9077-ab7e0ce3b144	1.0	PubMed	25503380	The current result indicated that CSE could modulate hBD1, 2, and 3 expression levels in Leuk-1 cells.	p(UP:Q9C942)	directlyIncreases	act(p(HGNC:DEFB1))
