INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
e73dd320-4c79-4f21-85f0-673cc8d62ea4	0.92	12093867	Because rip mediates TNFR1 signaling, we expected the CD8 lineage to be affected by an absence of rip.	reach	p(HGNC:AGFG1)	directlyIncreases	act(p(HGNC:TNFRSF1A))
e73dd320-4c79-4f21-85f0-673cc8d62ea4	0.92	12110129	Overexpression of either RIP or TRAF2 in wild-type cells can initiate both NF-kappaB and AP-1 signaling independent of TNF, TNFR1, or TRADD, possibly by driving association of adaptor proteins in a nonphysiological manner.	reach	p(HGNC:AGFG1)	directlyIncreases	act(p(HGNC:TNFRSF1A))
b1d11f4d-25d3-4241-b589-88e2524f8a61	0.95	12111363	Here we studied the influence of TNF and TNF receptors (TNFR) on intercellular adhesion molecule-1 (ICAM-1) and macrophage influx following chronic constrictive injury (CCI) in mice by three different paradigms : (1) C57BL and Wld mice with delayed TNF up-regulation, (2) in vivo inhibition of TNFR1 and TNFR2 by neutralizing antibodies, and (3) three different types of mice with a genetic deficiency for TNFR.	reach	p(HGNC:TNF)	directlyDecreases	act(p(HGNC:TNFRSF1A))
b71310d9-099b-4dfb-b554-3e1c3c28ac02	0.95	12270755	RNase protection assay revealed that IFN-gamma up-regulated the mRNA levels of two pro apoptotic molecules, tumor necrosis factor-alpha receptor 1 (TNFR1) and caspase-8, in THP-1 cells.	reach	p(HGNC:IFNG)	directlyIncreases	p(HGNC:TNFRSF1A)
dd7b64d7-48f3-4ce6-a77a-dafd7f37b6c6	0.99	12360286	Correspondingly, the release of cytochrome c and the activation of caspase-3 induced by TNFRI, but not by DNA damage, are defective in cells expressing Rb-MI.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:CASP3))
dd7b64d7-48f3-4ce6-a77a-dafd7f37b6c6	0.99	12360286	Correspondingly, the release of cytochrome c and the activation of caspase-3 induced by TNFRI, but not by DNA damage, are defective in cells expressing Rb-MI.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:CASP3))
674556a8-0924-4e93-8285-50c15df91114	0.92	12395315	Although con A induced liver injury depends on both TNFR1 and TNFR2, TNF dependent iNOS expression is mediated exclusively by TNFR1 and requires NF-kappaB activation.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	p(HGNC:NOS2)
31152487-85f9-45ec-b27c-d4113789a044	0.94	12395315	Although con A induced liver injury depends on both TNFR1 and TNFR2, TNF dependent iNOS expression is mediated exclusively by TNFR1 and requires NF-kappaB activation.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	p(HGNC:TNF)
1ac47bd8-f0f7-49a1-be13-04dad19339e8	0.94	12925536	TNF-R1 activates both caspase mediated apoptosis and NF-kappaB transcription of anti-apoptotic factors.	reach	p(FPLX:NFkappaB)	directlyIncreases	p(HGNC:TNFRSF1A)
c351d820-8573-4676-a6e9-7647cc333dec	1.0	14557256	Accordingly, TRAF1 inhibited CD40-dependent but not TNF-R1-dependent NF-kappaB activation.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:NFKBIA))
3a14b4b1-1e3f-4b7c-88bf-cedd2eead899	0.95	14557256	Accordingly, TRAF1 inhibited CD40-dependent but not TNF-R1-dependent NF-kappaB activation.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:NPPA))
9858925c-c691-42b2-b212-8125c1f27feb	0.86	15007167	Reduction of DENN and MADD may affect long-term neuronal viability in AD by allowing TRADD mediation of TNFR1 signaling in response to oxidative or cytokine promoted stresses.	reach	p(HGNC:TRADD)	directlyDecreases	act(p(HGNC:TNFRSF1A))
17be5f67-9c1b-4db4-8990-d7be1328a79c	0.95	15793306	Methyl-beta-cyclodextrin did not alter total cell surface expression of TNFR1 or TNF induced degradation of IkappaBalpha, a measure of nuclear factor-kappaB activation, but it did inhibit TNF induced phosphorylation of Akt, a measure of phosphatidylinositol-3 kinase activation.	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:NFKBIA))
cfe87dc7-5430-4f48-8584-479abc0b56fa	0.98	15817701	The engagement of TNFR1 by TNF-alpha led to a time dependent increase in acid sphingomyelinase (SMase; ASM) activity, corresponding with a decrease in cellular sphingomyelin.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:SMPD1))
a5f7b721-2f37-4c85-97e9-1634b39e0fba	0.88	15817701	The engagement of TNFR1 by TNF-alpha led to a time dependent increase in acid sphingomyelinase (SMase; ASM) activity, corresponding with a decrease in cellular sphingomyelin.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(UP:P09599))
cfe87dc7-5430-4f48-8584-479abc0b56fa	0.98	15817701	This potent ability of TNF-alpha to rapidly modulate the TCR Ca (2+) signal via TNFR1 induced ASM activation can explain its suppressive effect on T cell function.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:SMPD1))
cfe87dc7-5430-4f48-8584-479abc0b56fa	0.98	15817701	This potent ability of TNF-alpha to rapidly modulate the TCR Ca(2+) signal via TNFR1-induced ASM activation can explain its suppressive effect on T cell function.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:SMPD1))
bb5c2dd5-86f1-4231-886a-f57a81b7832b	0.98	15897281	Furthermore, the absence of TNFR1 rescued the inability of Ikkbeta Delta cells to become TRAP positive, but did not allow them to differentiate fully into multinucleated giant osteoclasts (XREF_FIG A) with the ability to resorb bone (XREF_FIG C).	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:IKBKB))
76849c2e-6a69-4aa9-9d8a-939863465263	0.95	16076403	Besides inducing apoptosis, TNFR1 also activates NF-kappaB (p50 and p65) [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:RELA))
b1d11f4d-25d3-4241-b589-88e2524f8a61	0.95	16195372	Wild-type TNF induces TNFR2 and Etk and activates both ASK1 and Etk but does not down-regulate TNFR1.	reach	p(HGNC:TNF)	directlyDecreases	act(p(HGNC:TNFRSF1A))
3b159484-b561-4d49-b5c7-3c02a38e4a9a	0.86	16308343	Tumour necrosis factor (TNF) receptor associated periodic syndrome (TRAPS) is caused by dominant mutations in the TNFRSF1A gene.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(IP:IPR006053))
c351d820-8573-4676-a6e9-7647cc333dec	1.0	16324699	Although both DR3 and TNFRI activated TRAF2 and NF-kappaB to induce IL-8 gene transcription, the kinase cascades that transduce signals for DR3- and TNFRI-induced IL-8 gene transcription are different.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:NFKBIA))
3a14b4b1-1e3f-4b7c-88bf-cedd2eead899	0.95	16324699	Although both DR3 and TNFRI activated TRAF2 and NF-kappaB to induce IL-8 gene transcription, the kinase cascades that transduce signals for DR3- and TNFRI-induced IL-8 gene transcription are different.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:NPPA))
c351d820-8573-4676-a6e9-7647cc333dec	1.0	16377638	Furthermore, SAHA inhibited the NF-kappaB-dependent reporter gene expression activated by TNF, TNFR1, TRADD, TRAF2, NF-kappaB-inducing kinase, IkappaBalpha kinase, and the p65 subunit of NF-kappaB.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:NFKBIA))
76849c2e-6a69-4aa9-9d8a-939863465263	0.95	16377638	Furthermore, SAHA inhibited the NF-kappaB-dependent reporter gene expression activated by TNF, TNFR1, TRADD, TRAF2, NF-kappaB-inducing kinase, IkappaBalpha kinase, and the p65 subunit of NF-kappaB.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:RELA))
b71310d9-099b-4dfb-b554-3e1c3c28ac02	0.95	16434407	However, IFNgamma up-regulated TNFR1 expression and amplified TNFalpha induced protein leakage.	reach	p(HGNC:IFNG)	directlyIncreases	p(HGNC:TNFRSF1A)
5cef93cf-1d65-4ebf-9120-cd30eaec9caf	0.86	16497166	Here we show that constitutive MMP-9 secretion was abrogated in THP-1 monocytic leukemia cells by addition of neutralizing antibodies against tumor necrosis factor alpha (TNF-alpha) or TNF receptor type 1 (TNF-R1), as well as by inhibition of TNF-alpha converting enzyme (TACE).	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:MMP9))
582c611f-ff41-4b9f-9203-98728ab8dad9	0.97	16518473	Activation of TNFR1 by protein A induces TNF like responses which are associated with the pathogenesis of staphylococcal pneumonia [XREF_BIBR].	reach	p(HGNC:PRH1)	directlyIncreases	act(p(HGNC:TNFRSF1A))
582c611f-ff41-4b9f-9203-98728ab8dad9	0.97	16518473	Activation of TNFR1 by protein A induces TNF-like responses which are associated with the pathogenesis of staphylococcal pneumonia [ xref ].	sparser	p(HGNC:PRH1)	directlyIncreases	act(p(HGNC:TNFRSF1A))
1ac47bd8-f0f7-49a1-be13-04dad19339e8	0.94	16518473	MCMV infection blocked TNF induced nuclear translocation of NF-kappaB, which decreased the level of both TNFR1 and TNFR2.	reach	p(FPLX:NFkappaB)	directlyIncreases	p(HGNC:TNFRSF1A)
b71310d9-099b-4dfb-b554-3e1c3c28ac02	0.95	17030185	IFN-gamma priming increased TNFR1 and TNFR2 expression, and blocking antibody studies showed that TNFR2, but not TNFR1, was required for TNF induced barrier dysfunction.	reach	p(HGNC:IFNG)	directlyIncreases	p(HGNC:TNFRSF1A)
48fe9086-c477-4403-8ea7-416c229a7f2f	0.95	17034639	Recent studies demonstrated that a mixture of TNFalpha, IL-1beta and IFNgamma, which are all known to be present in the lungs of the patients with ARDS, stimulated the release of soluble TNF-R 1 but not TNF-R 2 from cell surfaces.	reach	p(HGNC:IFNG)	directlyIncreases	act(p(HGNC:TNFRSF1A))
416d461b-3c6f-444c-b6b3-60a0246409ef	0.95	17034639	Recent studies demonstrated that a mixture of TNFalpha, IL-1beta and IFNgamma, which are all known to be present in the lungs of the patients with ARDS, stimulated the release of soluble TNF-R 1 but not TNF-R 2 from cell surfaces.	reach	p(HGNC:IL1B)	directlyIncreases	act(p(HGNC:TNFRSF1A))
e03a19c3-815e-4aee-93c4-0c66fd37b6bd	0.86	17114246	TNFR1 deficiency decreased STAT3 activation (percentage of phospho-STAT3 and STAT3 : 29 +/- 6.4% vs. WT 45 +/- 8.8%).	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:STAT3))
8954a75d-d3ae-4594-af88-ade0eccb89b0	0.95	17114246	We hypothesized that TNFR1 deficiency protects myocardial function and decreases myocardial IL-6 production via the STAT3 and SOCS3 pathway in response to TNF.	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:IL6))
b02b9275-bd34-4162-8ee4-526ef594077a	0.86	17161388	This is the first report demonstrating the changes of expression of TNFalpha and TNFR1 in hippocampal dentate gyrus cultures treated with GLU or TMT.	reach	p(HGNC:TPSG1)	directlyIncreases	act(p(HGNC:TNFRSF1A))
b02b9275-bd34-4162-8ee4-526ef594077a	0.86	17161388	Western blotting for TNFR1 revealed enhanced protein expression only in cultures treated with TMT.	reach	p(HGNC:TPSG1)	directlyIncreases	act(p(HGNC:TNFRSF1A))
fbfe98c2-db72-4aa2-809a-87e7cf8c3688	0.95	17223661	In RA- and OA-SFB, TNFalpha induced phosphorylation of p38, ERK or JNK was exclusively mediated by TNF-R1.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	p(FPLX:p38, pmod(Ph))
f1eb1e2c-24d8-452c-89ca-d3927c55faf8	0.86	17292586	Further investigation revealed that ICAM-1 and VCAM-1 mRNA and protein are induced by TNFR1 (but not TNFR2) in a wholly NF-kappaB-dependent manner.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:ICAM1))
1f0d7436-6fa7-4bfd-9e1e-05eef7909839	0.86	17410536	Simultaneously, FUT-175 up-regulated the expression of tumor necrosis factor receptor-1 (TNFR1), which in turn activated the proapoptotic caspase-8 and Bid pathways and induced apoptosis in pancreatic cancer cells.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:BID))
bb5c2dd5-86f1-4231-886a-f57a81b7832b	0.98	17439942	As examined by DNA binding, we found that butein suppressed tumor necrosis factor (TNF)-induced NF-kappaB activation in a dose- and time dependent manner; suppressed the NF-kappaB activation induced by various inflammatory agents and carcinogens; and inhibited the NF-kappaB reporter activity induced by TNFR1, TRADD, TRAF2, NIK, TAK1 and TAB1, and IKK-beta.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:IKBKB))
57dbe737-35ba-48cf-a2a4-2e680d67ccb1	0.97	17500068	These data reveal that TNFalpha selectively stimulates the expression of a key component of its own signaling pathway, Map4k4, through a TNFR1 dependent mechanism that targets the transcription factors c-Jun and ATF2.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:JUN))
b1d11f4d-25d3-4241-b589-88e2524f8a61	0.95	17548522	However, it is notable that the extent of maturation achieved in this setting was marginal compared with that achieved with LPS stimulation and out of proportion with the amount of circulating TNF-alpha and consequent down-regulation of the TNF-RI on DCs (XREF_FIG and Fig.	reach	p(HGNC:TNF)	directlyDecreases	act(p(HGNC:TNFRSF1A))
75977e77-3e97-4324-bdb3-8d9d879703b8	0.99	17646260	Activation of TNFR1 or DR5 by TNF-alpha or TRAIL may regulate osteoblast connectivity, which is important to bone turnover.	sparser	p(HGNC:TNFSF10)	directlyIncreases	act(p(HGNC:TNFRSF1A))
3c5f68ff-fd40-4fe9-bf97-dc35ac14fcf5	0.86	17666110	Accumulation of mutant TNFR1 in the ER may trigger the ER stress response, which could directly or indirectly lead to inflammation.	reach	p(HGNC:TNFRSF1A, var("p.?"))	directlyIncreases	act(p(HGNC:ESR1))
8e729aee-e7eb-443e-8a38-01bd564456f1	0.86	17673311	Bcl-2 over-expression inhibits cytochrome c release and apoptosis, and also prevents c-FLIP (L) down-regulation and caspase-8 activation, but not TNF-R1 over-expression.	reach	p(HGNC:BCL2)	directlyDecreases	p(HGNC:TNFRSF1A)
098418f8-f117-48ca-916e-311b6f8b8238	0.92	17697357	Although IFNgamma effects mediated by TNFRI would be inhibited by the presence of p21 in the cell cytoplasm, the p21 location in in situ carcinomas would be capable to inhibit the apoptotic pathway of TNFRI at ASK-1 level [XREF_BIBR], and thus, to prevent the IFNgamma function as cell cycle inhibitor.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:IFNG))
119a1184-7f18-4bf2-bac1-f0b050f96cd9	0.94	17724122	Because we found reduced Abeta pathology in APP23 and TNFR1 -/- mice, our next question was whether genetic inactivation of TNFR1 reduces Abeta pathology by affecting Abeta generation.	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:APP))
b416c90a-772e-4f94-a696-53b56ea5025f	0.86	17724122	Genetic deletion of TNFR1 leads to reduced beta-secretase 1 (BACE1) levels and activity.	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:BACE1))
fc4b9759-479d-47c0-8f7b-d71d62fc2dfa	0.95	17724122	Here we found that TNFR1 could directly regulate BACE1 transcription through NF-kappaB, which is one of the major mediators of TNFalpha activated TNFR1 signaling.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	p(HGNC:BACE1)
8c0cab93-0175-47e1-883a-55fb9f7b1bf5	0.95	17724122	Overexpression of TNFR1 promotes Abeta induced neuronal death.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:APP))
8c0cab93-0175-47e1-883a-55fb9f7b1bf5	0.95	17724122	TNFR1 deletion reduces Abeta production.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:APP))
8c0cab93-0175-47e1-883a-55fb9f7b1bf5	0.95	17724122	TNFR1 deletion reduces Abeta related pathology.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:APP))
119a1184-7f18-4bf2-bac1-f0b050f96cd9	0.94	17724122	This is consistent with our findings in APP23 and TNFR1 -/- mice, presumably because TNFR1 depletion decreases Abeta production and deposition, thereby reducing Abeta related memory deficits.	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:APP))
0d9c17ea-09c8-4bc6-b01e-2e18879398b5	0.95	17724122	To determine whether TNFR1 activates the BACE1 promoter through this pathway, we used the potent NF-kappaB activation inhibitor 6-amino-4 (4-phenoxyphenylethylamino) quinazoline to block NF-kappaB signaling in TNFalpha- treated 293 cells transfected with a BACE1 promoter luciferase reporter vector.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:BACE1))
0d9c17ea-09c8-4bc6-b01e-2e18879398b5	0.95	17724122	To determine whether TNFR1 activates the BACE1 promoter through this pathway, we used the potent NF-κB activation inhibitor 6-amino-4(4-phenoxyphenylethylamino) quinazoline ( xref ) to block NF-κB signaling in TNFα- treated 293 cells transfected with a BACE1 promoter luciferase reporter vector.	sparser	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:BACE1))
8c0cab93-0175-47e1-883a-55fb9f7b1bf5	0.95	17724122	To determine whether deletion of TNFR1 reduces Abeta deposition by affecting enzymes involved in Abeta degradation, we assessed the protein levels of IDE and NEP, two enzymes that play an important role in Abeta degradation and clearance.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:APP))
fc4b9759-479d-47c0-8f7b-d71d62fc2dfa	0.95	17724122	To further investigate whether reduced BACE1 protein level is caused by reduced BACE1 mRNA transcription, we performed RT-PCR to measure BACE1 mRNA levels and found that BACE1 mRNA was also decreased in APP23 and TNFR1 -/- mice (XREF_FIG), indicating that the genetic deletion of TNFR1 reduced BACE1 mRNA levels and caused BACE1 activity to be down-regulated in APP23 and TNFR1 -/- mice.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	p(HGNC:BACE1)
327b53ef-fac3-4c9e-97aa-4c2184723599	0.86	18096615	TNFR1 levels for mock and E-selectin HDMEC were MFI 15.6 and 11.6, respectively, while ICAM-1 HDMEC had a more profoundly reduced TNFR1 MFI of 7.7.	reach	p(HGNC:ICAM1)	directlyDecreases	act(p(HGNC:TNFRSF1A))
327b53ef-fac3-4c9e-97aa-4c2184723599	0.86	18096615	We conclude that ICAM-1 mRNA or protein does appear to reduce TNFR1, but the effect is not specific and we can not conclude that the complementary sequence in TNFR1 or ICAM-1 act as endogenous natural antisense agents.	reach	p(HGNC:ICAM1)	directlyDecreases	act(p(HGNC:TNFRSF1A))
3e2de269-8646-4af2-802f-eae650853b6a	0.92	18418902	When TNFalpha alone was added, middle-age neurons non significantly up-regulated expression of TNFR1 mRNA two fold and old neurons down-regulated TNFR1 mRNA (XREF_FIG).	reach	p(HGNC:TNFRSF1A)	directlyDecreases	act(p(HGNC:TNFRSF1A))
2a364af7-e8c5-4f2b-83bb-6c580e2ae3ba	0.95	18487372	These results demonstrate that TACE promotes TNFR1 shedding in HCECs and that TNFR1 expression may be a more significant target than TNFalpha for intervention in ocular inflammation.	reach	p(HGNC:ADAM17)	directlyIncreases	act(p(HGNC:TNFRSF1A))
35e7b6a9-f187-4a90-8122-42f80474db07	0.95	18544042	XREF_BIBR Lastly, the infection studies in double TNF tm/tm x TNFR1 or R2 -/- transgenic mice rescued protection in TNF tm/tm x TNFR2 -/- mice and comparable protection in TNF tm/tm x TNFR1 -/- mice as in TNF tm/tm mice suggest that membrane signalling though TNFR2 likely provides host protection.	reach	p(HGNC:TNFRSF1A)	directlyIncreases	act(p(HGNC:TNFRSF1B))
7a927343-ed70-422c-9371-bb86f9a53401	0.88	18591963	In these experiments, a caspase-inactive caspase-8 mutant and FADD dominant negative mutant inhibited TNF-R1- (data not shown) but not GIDE-induced apoptosis ( xref ).	sparser	p(HGNC:CASP8)	directlyDecreases	act(p(HGNC:TNFRSF1A))
ebea813e-232c-415f-9c6a-97461461859f	0.94	18606850	This finding is consistent with previous observations that activation of TNF-R2, CD30, or CD40 can also induce TNFalpha and enhance TNF-R1 apoptotic signaling.	reach	p(HGNC:CD40)	directlyIncreases	act(p(HGNC:TNFRSF1A))
