INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
a10d05be-f16c-4d11-904a-40d87e4e649b	1.0	PubMed	24962474	ABL also interacts with cortactin, a lamellipodially concentrated protein that activates both actin nucleation and F-actin branch juncture stabilization by binding to the ARP2/3 protein complex.	complex(p(HGNC:CTTN), p(HGNC:ABL1))	directlyIncreases	act(p(PFAM:PF02485))
8d608a58-697e-4364-9847-dc6403985c9b	1.0	PubMed	17949983	Fluorescent microscopic studies suggest that Tuba, N-WASP, WIP, TOCA-1 and cortactin might form a complex that contributes to dorsal-membrane ruffling, endocytosis and cellular invasion.	complex(p(HGNC:CTTN), p(HGNC:FNBP1L))	directlyIncreases	"act(bp(GO:""GO:0006897""))"
52d7b395-fd6e-482e-b49c-6675d7945e53	1.0	PubMed	17949983	Fluorescent microscopic studies suggest that Tuba, N-WASP, WIP, TOCA-1 and cortactin might form a complex that contributes to dorsal-membrane ruffling, endocytosis and cellular invasion.	complex(p(HGNC:CTTN), p(HGNC:FNBP1L))	directlyIncreases	act(bp(MESH:D009361))
20c2f0a4-349f-42da-babb-16b6d99382d2	1.0	PubMed	22366451	Interestingly, Gab1 interacts with N-WASP and cortactin and localizes to actin rich circular dorsal ruffles (XREF_BIBR) as well as invadopodia in response to Met activation and might thus function in a similar manner to Tks5 to promote the assembly of actin rosette.	complex(p(HGNC:CTTN), p(HGNC:GAB1))	directlyIncreases	act(p(FPLX:Actin))
d54410a8-36dc-464b-abe8-a66f4eb2310e	1.0	PubMed	21858086	We previously designed a cell-permeable peptide, namely P4-TAT, that blocks AMAP1 and cortactin binding, and hence inhibits cancer invasion and metastasis XREF_BIBR.	complex(p(HGNC:CTTN), p(HGNC:MYCBPAP))	directlyIncreases	act(bp(MESH:D009361))
a3cd19cb-8e3c-4a8f-b0ac-e9fc830d98c9	1.0	PubMed	21858086	We previously designed a cell-permeable peptide, namely P4-TAT, that blocks AMAP1 and cortactin binding, and hence inhibits cancer invasion and metastasis XREF_BIBR.	complex(p(HGNC:CTTN), p(HGNC:MYCBPAP))	directlyIncreases	act(bp(MESH:D009362))
de074a47-91be-46df-9842-f39d5d9637b3	1.0	PubMed	19146815	It was shown that cortactin binds F-actin and the Wiskott-Aldrich syndrome protein (WASP) and promotes actin branching via the Arp2/3 complex ().	complex(p(HGNC:CTTN), p(HGNC:WAS))	directlyIncreases	act(p(FPLX:Actin))
4ab907d1-b7ee-4e81-b68c-beb469452376	1.0	PubMed	26490115	PLCbeta3 mediates cortactin interaction with WAVE2 in MCP1 induced actin polymerization and cell migration.	complex(p(HGNC:CTTN), p(HGNC:WASF2))	directlyIncreases	"act(bp(GO:""GO:0016477""))"
dff7f4d1-b8d3-4eb1-814f-dab242ef83ae	1.0	PubMed	26490115	To understand the potential mechanisms underlying the role of cortactin in the regulation of MCP1 induced HASMC migration, we found that cortactin interacts with WAVE2 and promotes actin polymerization.	complex(p(HGNC:CTTN), p(HGNC:WASF2))	directlyIncreases	act(p(FPLX:Actin))
beb4362f-1bf0-4770-953b-d3fa2ba3bd8c	1.0	PubMed	17949983	Fluorescent microscopic studies suggest that Tuba, N-WASP, WIP, TOCA-1 and cortactin might form a complex that contributes to dorsal-membrane ruffling, endocytosis and cellular invasion.	complex(p(HGNC:CTTN), p(HGNC:WASL))	directlyIncreases	"act(bp(GO:""GO:0006897""))"
8ff650c4-dd8b-48cf-afdf-fa88bb9bb3d0	1.0	PubMed	17949983	Fluorescent microscopic studies suggest that Tuba, N-WASP, WIP, TOCA-1 and cortactin might form a complex that contributes to dorsal-membrane ruffling, endocytosis and cellular invasion.	complex(p(HGNC:CTTN), p(HGNC:WASL))	directlyIncreases	act(bp(MESH:D009361))
fad61941-0ed7-4a38-afbc-9fa07c513001	1.0	PubMed	17949983	Fluorescent microscopic studies suggest that Tuba, N-WASP, WIP, TOCA-1 and cortactin might form a complex that contributes to dorsal-membrane ruffling, endocytosis and cellular invasion.	complex(p(HGNC:CTTN), p(HGNC:WIPF1))	directlyIncreases	"act(bp(GO:""GO:0006897""))"
571635b7-9807-46a8-8163-dc1c1c42742c	1.0	PubMed	17949983	Fluorescent microscopic studies suggest that Tuba, N-WASP, WIP, TOCA-1 and cortactin might form a complex that contributes to dorsal-membrane ruffling, endocytosis and cellular invasion.	complex(p(HGNC:CTTN), p(HGNC:WIPF1))	directlyIncreases	act(bp(MESH:D009361))
90b984ec-f500-4602-b6de-7fb8a3a3059c	1.0	PubMed	19146815	It was shown that cortactin binds F-actin and the Wiskott-Aldrich syndrome protein (WASP) and promotes actin branching via the Arp2/3 complex ().	complex(p(HGNC:CTTN), p(UP:Q2Y2M3))	directlyIncreases	act(p(FPLX:Actin))
42b34ea8-e6ff-4375-8190-63646165df33	1.0	PubMed	24829380	Disruption of GRP78 and HTJ-1 complex by HTJ-1 knockdown abolished GRP78 recruitment to the cell membrane induced by OxPAPC and suppressed Rac mediated membrane accumulation of actin cytoskeletal regulatory protein cortactin (XREF_FIG).	complex(p(HGNC:HSPA5), p(HGNC:DNAJC1))	directlyDecreases	act(p(HGNC:CTTN))
f411b7ba-4ec3-4d76-b02a-6d71820aea58	1.0	PubMed	24829380	Disruption of GRP78 and HTJ-1 complex by HTJ-1 knockdown abolished GRP78 recruitment to the cell membrane induced by OxPAPC and suppressed Rac mediated membrane accumulation of actin cytoskeletal regulatory protein cortactin (XREF_FIG).	complex(p(HGNC:HSPA5), p(HGNC:DNAJC1))	directlyIncreases	act(p(HGNC:CTTN))
465c2612-f912-49e4-b1a5-ff532686a19c	1.0	PubMed	19419567	The Arp2/3 complex can be independently activated to initiate actin polymerization by the VCA (Verprolin Cofilin Acidic) domain of WASP members and by both the NTA and F-actin-binding repeats of cortactin.	"p(FPLX:""Arp2_3_protein"")"	directlyIncreases	act(p(HGNC:CTTN))
5fec8373-48b6-494b-a7f5-9bec2668bd7c	1.0	PubMed	7229940	In contrast, F-actin stabilization by jasplakinolide, which redistributed cortactin to F-actin-containing patches, prevented cortactin phosphorylation triggered by hypertonic stress or LB.	"p(FPLX:""F_actin"")"	directlyDecreases	p(HGNC:CTTN, pmod(Ph))
fecbb78d-0b7c-4a09-a830-521c59d1eaf0	1.0	PubMed	7229940	Taken together, F-actin stabilization prevents cortactin tyrosine phosphorylation, whereas depolymerization promotes it.	"p(FPLX:""F_actin"")"	directlyDecreases	p(HGNC:CTTN, pmod(Ph, Tyr))
7853ab19-7bce-436a-9ebf-913da0416c29	1.0	PubMed	24859002	The mechanism by which PAK1 enhances the turnover of invasive processes agrees with other studies suggesting PAK1 inducing the turnover of podosomes XREF_BIBR, XREF_BIBR, and cortactin phosphorylation by PAK destabilizing F-actin - cortactin association 43.	"p(FPLX:""F_actin"")"	directlyIncreases	p(HGNC:CTTN, pmod(Ph))
3573e0f6-fb06-4e42-bd87-429f947a7eb6	1.0	PubMed	25247763	This experiment confirmed that AKT is able to directly phosphorylate all four sites (S405 and T401 and S417 and S418) of cortactin (XREF_FIG and XREF_SUPPLEMENTARY).	p(FPLX:AKT)	directlyIncreases	p(HGNC:CTTN, pmod(Ph))
6f1ce409-dc0b-4c85-88ad-0ef5a20a99a8	1.0	PubMed	24120646	Under shear stress condition, actin polymerization and MUC5AC secretion increased to a greater extent in cells wild-type cortactin transfected cells (B, c and C) compared with the mock transfected cells (B, b and C).	p(FPLX:Actin)	directlyIncreases	act(p(HGNC:CTTN))
7309cf2b-559d-4cd0-ba88-afcf4789df03	1.0	PubMed	7229940	Actin depolymerization by LB (latrunculin B) induced robust phosphorylation of C-terminal tyrosine residues of cortactin.	p(FPLX:Actin)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Tyr))
9ab7d803-1d64-4239-b0f0-d937b7fbc91f	1.0	PubMed	24086678	Expression of a CK2 phosphorylation site mutant of HDAC6 (S458A) has been shown to abrogate recruitment of the HDAC6 substrate cortactin to aggresomes XREF_BIBR.	p(FPLX:CK2)	directlyDecreases	act(p(HGNC:CTTN))
c9bc9be1-75b2-4ac5-b94a-15d20af52e7c	1.0	PubMed	15024035	Most notably, presentation of a cadherin specific adhesive signal (on beads or planar substrata) was sufficient to recruit cortactin to adhesive sites and induce cortactin to coimmunoprecipitate with E-cadherin.	p(FPLX:Cadherin)	directlyIncreases	act(p(HGNC:CTTN))
31b32e20-5337-495e-81e0-d90f8faf6365	1.0	PubMed	24339739	Surprisingly, even under normoxic conditions, the exogenously expressed cyclin G2 (tagged with EGFP or V5) also induced cortactin phosphorylation in an SFK dependent manner.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CTTN, pmod(Ph))
cd6e7087-1b3a-49af-9d8a-eddb9e57d118	1.0	PubMed	24339739	Mechanistically, cyclin G2 recruits cortactin to the juxtamembrane through its SH3 domain binding motif and consequently promotes the restricted tyrosine phosphorylation of cortactin in concert with src.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Tyr))
70aa49eb-bc38-443b-bd15-dd5c9779f509	1.0	PubMed	26385474	ERK1/2 inhibition increased cortactin expression and incorporation into the TJ complex and improved barrier integrity.	p(FPLX:ERK)	directlyDecreases	p(HGNC:CTTN)
89180784-1267-4440-9f2b-411e774457d0	1.0	PubMed	23146907	The Erk targeted cortactin residues S405 and S418 demonstrated elevated phosphorylation in imatinib treated OSC19 and UMSCC1 cells, corresponding with increased Erk 1/2 activation, while treated MDA-MB-231 cells did not demonstrate a substantial increase in cortactin phosphorylation (XREF_FIG).	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:CTTN))
73946b99-4426-4d11-9d94-131df0c40bd1	1.0	PubMed	22952966	Additionally, EGFR activation stimulates ERK1/2 activity, which in turn phosphorylates cortactin at S405 and S418 to regulate cortactin SH3 domain binding to N-WASp and other proteins XREF_BIBR, XREF_BIBR.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CTTN, pmod(Ph))
f924b240-1e1a-4295-b519-2712e89fae2f	1.0	PubMed	15710041	Alternatively, serine phosphorylation of cortactin by Erk enhances, whereas Src phosphorylation inhibits the activation of N-WASP by cortactin [XREF_BIBR] and as a result affects actin polymerization.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Ser))
016b8805-7fa2-4bbc-9d4e-9e1ea3850474	1.0	PubMed	22952966	Additionally, EGFR activation stimulates ERK1/2 activity, which in turn phosphorylates cortactin at S405 and S418 to regulate cortactin SH3 domain binding to N-WASp and other proteins XREF_BIBR, XREF_BIBR.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Ser, 405))
5b427542-d59e-495f-bc58-6d45aea9faab	1.0	PubMed	22952966	Additionally, EGFR activation stimulates ERK1/2 activity, which in turn phosphorylates cortactin at S405 and S418 to regulate cortactin SH3 domain binding to N-WASp and other proteins XREF_BIBR, XREF_BIBR.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Ser, 418))
3e9752a3-d888-40f5-bfd6-a5e648dc898c	1.0	PubMed	5377268	Also, c-Src activated by EGF treatment or expression of constitutively activated Ral-GTPase led to tyrosine phosphorylation of Stat3 and cortactin, but not Shc or subsequent Erk activation.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Tyr))
db7fdb5c-cb98-4fa8-88c9-d89967bdebe7	1.0	PubMed	16416022	In contrast to Src dependent fibroblast growth factor induced cortactin translocation, tyrosine phosphorylation cascades are not required for S1P mediated lamellipodia formation and chemotaxis.	p(FPLX:FGF)	directlyIncreases	act(p(HGNC:CTTN))
edecc6f2-c0c5-4d39-9edd-f6767b41b937	1.0	PubMed	4656819	This confirms the existence of fibrinogen binding dependent and independent pools of phosphorylated cortactin, both requiring intact actin polymerization.	p(FPLX:Fibrinogen)	directlyIncreases	p(HGNC:CTTN, pmod(Ph))
c3b129f6-6c73-4129-97e4-f6f6a6719255	1.0	PubMed	5540125	Fibrinogen (4 microM) and fibrinogen fragment D (4 microM) caused 250% and> 450% increase in tyrosine phosphorylation of cortactin respectively, but fibrinogen fragment E (50 kDa form) was ineffective.	p(FPLX:Fibrinogen)	directlyIncreases	p(HGNC:CTTN, pmod(Ph, Tyr))
148ca972-7fb8-42f5-8c42-8e69511dd8ce	1.0	PubMed	22174839	HDAC6 has two catalytic hdac domains used to deacetylate alpha-tubulin XREF_BIBR, XREF_BIBR, XREF_BIBR, cortactin XREF_BIBR, XREF_BIBR, XREF_BIBR and Hsp90 XREF_BIBR.	p(FPLX:HDAC)	directlyDecreases	p(HGNC:CTTN, pmod(Ac))
d20777f0-b8e2-42e5-a1d1-e026fdc9ade1	1.0	PubMed	17643370	Western blot analysis using this antibody revealed that HDAC inhibition increased acetylation of both endogenous and overexpressed cortactin (C).	p(FPLX:HDAC)	directlyIncreases	p(HGNC:CTTN, pmod(Ac))
47d49919-6832-405c-afd9-ae68d956a525	1.0	PubMed	4932520	Phosphorylation of cortactin, a Src-substrate specifically tyrosyl phosphorylated during Shigella entry, was inhibited by IFN-alpha.	p(FPLX:IFNA)	directlyDecreases	p(HGNC:CTTN, pmod(Ph))
