INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
e4be6f1b-795b-41f3-b8da-02b274e3200f	1	PubMed	25680411	Furthermore, reconstitution of AGO2 expression in IRF7 overexpressing cells led to decreased cell invasion, whereas the reduced invasion due to IRF7 depletion was rescued by AGO2 depletion.	p(HGNC:AGO2)	directlyDecreases	act(bp(MESH:D009361))
1203a829-86ee-47c0-989d-8ea277f276bc	1	PubMed	24165399	MicroRNAs influence the translation or turnover of mRNAs as part of a larger molecular complex (the RISC) that includes Ago2 (Pratt & MacRae, XREF_BIBR; Czech & Hannon, XREF_BIBR); as anticipated, Ago2 and RISC was involved in the let-7a-mediated regulation of Shc, because knockdown of Ago2 increased the levels of Shc proteins and diminished the effect of let-7 knockdown in elevating Shc expression.	p(HGNC:AGO2)	directlyDecreases	act(p(FPLX:SHC))
86b2c846-07bd-4c67-918e-ac28c50af4a7	1	PubMed	26242502	We find that siRNA mediated reduction of AGO1 or AGO2 increases the proportion of AGO1 or AGO2 in cell nuclei.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:AGO1))
9cbba7d8-ab9d-4db3-8c65-f4c6ae20d6e4	1	PubMed	27117408	Analysis of cells expressing mutant Ago2 constructs revealed that phosphorylation of Ago2 on serine 387 prevents Ago2-MVE interactions and reduces Ago2 secretion into exosomes.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:AGO2))
10bcf179-d8d7-4d33-a823-eb18e28233b5	1	PubMed	22619737	Phosphorylation of FMRP induces the creation of an AGO2 and miR125a complex, which inhibits PSD-95 mRNA.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:DLG4))
5c1174af-d559-407b-9265-7b0135cf5990	1	PubMed	22841487	As assessed by RIP analysis, silencing Ago2 in HeLa cells reduced the interaction of HuR with lincRNA-p21, while silencing HuR lowered the interaction of Ago2 with lincRNA-p21 (XREF_FIG).	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:ELAVL1))
3f8e9d01-5ce6-45d8-987a-b3dbb57dd9bb	1	PubMed	24326307	Collectively, these data indicate that HuR and let7i and Ago2 jointly reduce HOTAIR stability.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:HOTAIR))
95048f8f-92c4-43d0-aee4-7985904daf31	1	PubMed	21726813	Using a reporter ES cell line in which lambdaN22 tagged Ago2 represses a drug-selection reporter Hprt with 5 copies of BoxB in its 3 ' UTR, we performed an RNAi screen to isolate HAT resistant ES cells that are defective in Ago mediated translation repression.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:HPRT1))
2a4e59a3-8bf2-4db4-aea0-18caada05aaa	1	PubMed	22363633	Involvement of Ago1 and Ago2 in siH3 induced transcriptional inhibition of heparanase.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:HPSE))
254140b4-d741-44de-8918-12564c0b08a1	1	PubMed	23201202	Shown in B, wildtype Ago2 induced the expression of let-7a, a representative of the let-7 family of miRNAs, but reduced the expression of miR-18a, a representative of miR-17-92, as well as c-Myc and Lin28B mRNAs.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:LIN28B))
7f8b4761-e264-4b57-932c-6db60175a738	1	PubMed	26084291	Western blot, real-time quantitative RT-PCR, and nuclear run-on assays demonstrated that knockdown of AGO2, but not of AGO1, abolished the miR-337-3p-induced transcriptional repression of MMP-14 in NB cells.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:MMP14))
d0e04320-57c5-4504-8f36-0fdea31bcacc	1	PubMed	26018492	We next examined if eIF1A plays a role in Ago2 mediated miR-126-guided c-Myb suppression in zebrafish at 28 h.p.f. Zebrafish treated with eif1axb MO (62.5 muM, 1nl) showed increased c-Myb in comparison to the control group (XREF_FIG).	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:MYB))
3d64fee1-bbc3-4e95-a110-96bb2e1bb94d	1	PubMed	23201202	Shown in B, wildtype Ago2 induced the expression of let-7a, a representative of the let-7 family of miRNAs, but reduced the expression of miR-18a, a representative of miR-17-92, as well as c-Myc and Lin28B mRNAs.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:MYC))
04975f21-71b7-4c24-9649-21551ad93c73	1	PubMed	21840310	Tethering of Ago2, but not of Ago2F2V2 which lacks cap association activity, to the 3 ' UTR of PTC containing mRNA abrogates NMD.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:PLA1A))
27d1705d-c847-474e-82a6-9adf848450c1	1	PubMed	16756390	In consistent with in vivo results shown in XREF_FIG A, Ago2 depletion abolished the target mRNA cleavage activities of RISC.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:SCPEP1))
61dbfa76-ca44-458c-b1ea-eec5d098689c	1	PubMed	26446993	Our results showed that at least ~ 2-fold increase of Ago2 protein inhibited the nuclear transport of TNRC6A in HeLa cells.	p(HGNC:AGO2)	directlyDecreases	act(p(HGNC:TNRC6A))
8dbc038a-21e6-4144-91bd-34b9169ec19a	1	PubMed	20675357	When AGO2 expression was repressed the addition of PR-11 only produced a 2.5-fold increase in PR expression (relative to cells treated with siAGO2/MM).	p(HGNC:AGO2)	directlyDecreases	act(p(UP:P19417))
400d01a5-8971-466c-befc-c7cf64197c89	1	PubMed	26854235	Whereas the microRNA / AGO2 axis is reported to negatively regulate wild-type RAS levels (), we observed a remarkable reduction in mutant KRAS protein levels in H358 cells with knockdown (A, left panel).	p(HGNC:AGO2)	directlyDecreases	p(FPLX:RAS)
3bf5d97d-8290-4f01-9377-788dadaa1886	1	PubMed	25937637	Knockdown of Ago2 in Huh7 cells and SMMC-7721 cells substantially decreased VEGF expression, whereas the restoration of AGO2 reversed both VEGF expression and secretion.	p(HGNC:AGO2)	directlyDecreases	p(FPLX:VEGF)
6e34ec81-c2a8-4d87-a73c-507c0540274d	1	PubMed	18787018	Overexpression of full-length Ago2, but not truncated forms of Ago2 or an empty vector control, reduced the levels of E-cadherin, beta-catenin, and beta-actin, as well as enhanced endogenous miR-206 activity.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:ACTB)
b1017fb3-4f24-41f8-9c8a-833da2484cf6	1	PubMed	25003985	Ago2 siRNA reduced Ago2 expression levels by almost 70% and the miR-196b-mediated translation activation was almost completely inhibited, while the control siRNA did not show any significant alterations in the expression levels (XREF_FIG).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:AGO2)
81fe65be-f29a-4fcf-9f7f-520c1ce8630c	1	PubMed	24361012	In addition, increasing Ago2 levels in both islets of dox-Ago2 mice and in MIN6 cells (Ago2OE) decreased Cadm1 expression (XREF_FIG E and 5F).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:CADM1)
29bc8814-e262-40ca-8402-3ccd014abe31	1	PubMed	18787018	Overexpression of full-length Ago2, but not truncated forms of Ago2 or an empty vector control, reduced the levels of E-cadherin, beta-catenin, and beta-actin, as well as enhanced endogenous miR-206 activity.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:CDH1)
461ae7e2-1041-4999-88c7-555ade075982	1	PubMed	25175024	To test this hypothesis, first we compensated for the potential inactivating tyrosine phosphorylation of AGO2 by overexpressing AGO2 in H-RAS V12 -expressing primary fibroblasts; we observed that overexpression of AGO2 inhibited p21 expression (XREF_FIG) and senescence (XREF_FIG).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:CDKN1A)
60b4beb4-f1c3-45e2-9e04-d20d331627cf	1	PubMed	22072795	On the other hand, silencing Ago2, RCK, or LSm4 alone did not decrease CUGBP1 expression levels.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:CELF1)
6c332089-13d1-4f91-bf28-14fbc61534f3	1	PubMed	18787018	Overexpression of full-length Ago2, but not truncated forms of Ago2 or an empty vector control, reduced the levels of E-cadherin, beta-catenin, and beta-actin, as well as enhanced endogenous miR-206 activity.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:CTNNB1)
d8995214-0286-4130-9ecf-f30c13ae4b15	1	PubMed	23263626	To test this hypothesis, we first determined whether knockdown of AGO2 (Argonaute2), a key catalytic core component of the RNA induced silencing complex, can lead to increased FGF2 expression in PAECs.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:FGF2)
4bd53a0a-4a50-412a-bb49-24c69b50a406	1	PubMed	17317629	If the short CUG repeats, derived from the mutant DMPK transcript, downregulate the HD and SCA1 transcripts in DM1 cells via the RNAi pathway, the silencing of Ago2 bysiRNA should increase the level of both HD and SCA1 transcripts, but not DMPK transcript.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:HTT)
972202c1-9d92-4d7f-a089-e36c19afb799	1	PubMed	23201202	qPCR analysis showed that elevated Ago2 levels, again, increased let-7a but decreased miR-18a, c-Myc, and Lin28B expression in H1299 cells (B).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:LIN28B)
86da11d8-2075-43fe-9302-e344a2d06380	1	PubMed	24886719	Moreover, we observed that AGO2 concurrently inhibited miR-145 expression in MM.	p(HGNC:AGO2)	directlyDecreases	p(HGNC:MIR145)
16e9d2ac-a0b2-446f-aa4f-6283fb514e42	1	PubMed	23155001	In contrast, increased levels of both CUGBP1 and Ago1 or Ago2 by cotransfection with the CUGBP1 vector and vectors expressing hemagglutinin (HA)-tagged Ago1 or HA-Ago2 synergistically inhibited occludin expression (Supplemental Figure 4).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:OCLN)
551f1d95-d9ae-4c42-86bf-4e8a9270b801	1	PubMed	20675357	In MCF7 cells inhibition of AGO2 or AGO3 expression caused a 2-fold increase in PR mRNA expression (XREF_FIG B) and, for inhibition of AGO2, similar increases in levels of PR protein (XREF_FIG D; Supplementary Figure S4).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:PGR)
7bea85c3-606d-4959-9409-23cf23017ac9	1	PubMed	26582366	More importantly, the co-transfection of miR21 mimics and Ago2 together with TARBP2-WT maximally reduced the expression levels of PTEN to 22% (lane 6), whereas that with TARBP2-K52R just reduced to 51% (lane 7).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:PTEN)
35f72022-c9fd-4803-9892-66d9ba16a3e5	1	PubMed	26507454	Together, our findings reveal a novel model where miR-346 enhances the expression of hTERT by binding to its 3 ' UTR and facilitating its recruitment to ribosomes in an AGO2 independent manner, while AGO2 associated miR-138 concomitantly suppresses hTERT expression (XREF_FIG).	p(HGNC:AGO2)	directlyDecreases	p(HGNC:TERT)
a008208e-8c45-4aa0-afc2-a83b464399ee	1	PubMed	24886719	Herein, we confirmed that miR-145 could downregulate VEGF expression by directly binding to the 3 '-UTR of VEGF, thus suggesting that AGO2 could accelerate VEGF secretion to promote blood vessel formation by inhibiting miR-145 expression in MM.	p(HGNC:AGO2)	directlyIncreases	act(p(FPLX:VEGF))
b4c363a4-44c6-4bd8-a367-14c8d409c4da	1	PubMed	23746446	To our surprise the N domain of hAgo2 plays an important role in slicing as swapping in the N domain of hAgo2 is sufficient to activate hAgo3 and substantially enhances activated hAgo1.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:AGO1))
a0dbd0ff-f5b3-45e3-975d-6080e422cc22	1	PubMed	27117408	Since phosphorylation of Ago2 at serine 387 can induce Ago2 localization to P-bodies (XREF_BIBR; XREF_BIBR), we tested whether S387 phosphorylation is differentially regulated in our isogenic cells.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:AGO2))
91f4136d-0b2f-40dd-ab05-28e44450174b	1	PubMed	23746446	The N domain of hAgo2 activates slicing in hAgo3 and enhances slicing in hAgo1 HF approaching WT hAgo2 levels (XREF_FIG, XREF_FIG).	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:AGO3))
11435c4d-13e0-4cd6-b788-e1a750b1e4c8	1	PubMed	25768905	Conversely, simultaneous RNAi of PUM1 and AGO2 increased levels of both ATXN1 protein (XREF_FIG and XREF_SUPPLEMENTARY) and mRNA (XREF_SUPPLEMENTARY), but no more than silencing PUM1 alone.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:ATXN1))
52ca60ef-18cd-43e0-9a1f-b267c43a8a5d	1	PubMed	25175024	AGO2 Tyrosine 393 Phosphorylation Prevented Silencing of p21 in H-RAS V12 -Transformed Fibroblasts.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:CDKN1A))
54bb59bc-02f8-4c3a-b334-0d07610601ef	1	PubMed	24263100	The silencing of Ago2 impairs the D3 dependent miR-17-5p/20a/106a, miR-125b and miR-155 downregulation, the accumulation of their translational targets AML1, VDR and C/EBPbeta and monocytic cell differentiation.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:CEBPB))
01787d5e-ce27-4967-8795-449f3498ffe3	1	PubMed	17531811	As a positive control for inhibition of gene silencing by previous RHA knockdown, cells were treated with siRNA targeting Ago2.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:DHX9))
d1194f45-81f5-4916-bb39-3b298e620dad	1	PubMed	25557550	This property of Ago2 can result in changes in strand selection behavior downstream of TRBP induced shifting of Dicer cleavage position and 5 '-terminal nucleotide identity of product miRNA duplexes.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:DICER1))
f0d52e20-11c4-4f96-9c79-b0f66d8015cd	1	PubMed	21423624	The down-regulation of AGO2 also increased EPHA3 mRNA and L1RNA levels in WSU-HN17 cells (p < 0.01; XREF_FIG).	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:EPHA3))
84106fca-3ede-4201-b1bd-26886e14389a	1	PubMed	23201202	Although this growth inhibitory property of Ago2 may be attributed in part to increased let-7 and reduced Lin28B, c-Myc, or miR-17-92, increasing Ago2 probably affected other pathways as well and is not identical to directly overexpressing let-7 or inhibiting Lin28B as reported in the earlier studies, per comparison of the mRNA expression profiles of Ago2 and Lin28B overexpressing cells (, D).	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:LIN28B))
0fbc378c-df3e-4997-a65d-e3e7c6bed13e	1	PubMed	22366686	Thus, we identify cellular senescence as the an endogenous signal of miRNA and AGO2 mediated TGS in human cells.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:LIN9))
f7af8917-841e-42fb-b2ad-6de78a705e91	1	PubMed	26084291	Instead, stable transfection of miR-337-3p precursor into NB cells resulted in increased binding of epigenetic markers enhancer of zeste homolog 2 (EZH2), histone H3 lysine 27 trimethylation (H3K27me3), and histone H3 lysine 9 dimethylation (H3K9me2), and decreased binding of RNA polymerase II (RNA Pol II) on MMP-14 promoter, which was abolished by knockdown of AGO2.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:MMP14))
8f56535f-8c3d-43a7-943c-e0b2ff586e5a	1	PubMed	23201202	Although this growth inhibitory property of Ago2 may be attributed in part to increased let-7 and reduced Lin28B, c-Myc, or miR-17-92, increasing Ago2 probably affected other pathways as well and is not identical to directly overexpressing let-7 or inhibiting Lin28B as reported in the earlier studies, per comparison of the mRNA expression profiles of Ago2 and Lin28B overexpressing cells (, D).	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:MYC))
e6eefc2f-3dea-439f-99df-f61ef481b159	1	PubMed	20675357	Studying the role of AGO2 was complicated by the fact that silencing AGO2 alone increased PR mRNA and protein expression by ~ 2- to 3-fold (XREF_FIG).	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:PGR))
05d68c10-285f-49be-876a-696bdeeefe40	1	PubMed	24263100	The silencing of Ago2 impairs the D3 dependent miR-17-5p/20a/106a, miR-125b and miR-155 downregulation, the accumulation of their translational targets AML1, VDR and C/EBPbeta and monocytic cell differentiation.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:RUNX1))
58758c72-d8f7-4c46-9c39-9ef1989b9d56	1	PubMed	21552258	Neither immunoprecipitated nor recombinant human complex containing Dicer-TRBP (homolog of R2D2) and hAgo2 can catalyze duplex siRNA initiated RISC activity XREF_BIBR - XREF_BIBR.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:SCPEP1))
59cd8d47-318a-434d-bb9c-4bbaeac489a7	1	PubMed	22891262	Ectopic expression of myc-Ago2 is sufficient to trigger GW/P-body formation and recruitment of endogenous TNRC6A/GW and TNRC6B proteins.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:TNRC6B))
67abc6ff-2c7d-4f59-8039-9a285e600fc9	1	PubMed	24263100	The silencing of Ago2 impairs the D3 dependent miR-17-5p/20a/106a, miR-125b and miR-155 downregulation, the accumulation of their translational targets AML1, VDR and C/EBPbeta and monocytic cell differentiation.	p(HGNC:AGO2)	directlyIncreases	act(p(HGNC:VDR))
cfd91aaf-7e0b-4b43-961f-3e48b92f8c9e	1	PubMed	24209750	Ago2 mediated nicking of the 3 ' arm produced a 30-nt long, Ago2 cleaved pre-miR-451 (ac-pre-miR-451) (XREF_FIG, time = 0), which was progressively trimmed into 23-nt mature miR-451 in K562 lysate (XREF_FIG, time = 0.25-22).	p(HGNC:AGO2)	directlyIncreases	act(p(PFAM:PF00514))
7847892b-ca83-438e-aa14-c1fad62f66fa	1	PubMed	27142104	In addition, silencing of AGO2 in MM cells, regardless of sensitivity to IMiDs, significantly decreased the levels of AGO2 and microRNAs and massively induced cell death.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:AGO2)
b08b51c6-5af9-4ead-b9c6-bd3d8fc4ba2d	1	PubMed	24009686	Ubiquitination of Ago2 by mLin41 targets Ago2 for proteasomal degradation XREF_BIBR.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:AGO2, pmod(Ub))
ec0b764a-68ec-4a70-a2cf-d4c0903c6a10	1	PubMed	24326307	Moreover, silencing Ago2 in HeLa cells, an intervention that elevates HOTAIR (XREF_SUPPLEMENTARY) increased the ubiquitination of Ataxin-1 and Snurportin-1 and reduced the steady-state levels of these proteins (XREF_FIG; XREF_SUPPLEMENTARY), linking Ago2 to the ubiquitination and lower abundance of these two HOTAIR associated substrates.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:ATXN1, pmod(Ub))
f2e36167-31f1-4b09-ae1e-e564241a1c1c	1	PubMed	22072795	Furthermore, increased levels of both miR-503 and HA-Ago2 by cotransfection with pre-miR-503 and HA-Ago2 expression vector synergistically increased the levels of miR-503, CUGBP1, and mRNA complex in the Ago2 IP materials, although HA-Ago2 overexpression alone failed to alter the levels of CUGBP1 mRNA in Ago2 IP materials.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:CELF1)
cca44485-27cf-4962-98db-1045cb69ef64	1	PubMed	25072345	First, Ago2 overexpression clearly increased the level of miR-16 in cells transfected with a miR-16 mimic by protecting the miRNAs from degradation in lysosomes.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:GDE1)
389fc6a2-3584-4d84-acaf-db84b8cdbede	1	PubMed	23201202	Western blotting confirmed the reduction in c-Myc and Lin28B protein levels following Ago2 overexpression in H1299 cells (A).	p(HGNC:AGO2)	directlyIncreases	p(HGNC:LIN28B)
dcd32ff3-2e88-484c-960e-01b8a21543f8	1	PubMed	23155001	In keeping with the suppression of gene expression by Ago proteins, ectopic overexpression of HA-Ago1 or HA-Ago2 alone also modestly repressed occludin expression.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:OCLN)
f92ff53a-48d4-4e0b-b036-af855ec91760	1	PubMed	25937637	In the xenograft nude mice, knockdown of Ago2 markedly suppressed the tumor growth and decreased PTEN expression and CD31 positive microvascular in the xenograft tumors.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:PTEN)
1e8c2654-7e37-4465-a648-085176d75f28	1	PubMed	24326307	Moreover, silencing Ago2 in HeLa cells, an intervention that elevates HOTAIR (XREF_SUPPLEMENTARY) increased the ubiquitination of Ataxin-1 and Snurportin-1 and reduced the steady-state levels of these proteins (XREF_FIG; XREF_SUPPLEMENTARY), linking Ago2 to the ubiquitination and lower abundance of these two HOTAIR associated substrates.	p(HGNC:AGO2)	directlyIncreases	p(HGNC:SNUPN, pmod(Ub))
10830968-507b-43de-82f6-42d5f2c99415	1	PubMed	26242502	AGO1 knockdown reduced TNRC6A levels by more than 90% in both the cytoplasm and the nucleus, while AGO2 knockdown increased TNRC6A levels especially in the cytoplasm (XREF_FIG and XREF_FIG).	p(HGNC:AGO2)	directlyIncreases	p(HGNC:TNRC6A)
