INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
fa03a71b-4f7a-4c60-8452-6d1d2761ab97	0.94	21656608	Through in vivo manipulation of the BMP-2 pathway, we found that BMP-2 plays an important role in DM stimulation of hASC osteogenesis in the context of calvarial bone healing.	reach	p(PFAM:PF00751)	directlyIncreases	act(p(HGNC:PYCARD))
fa03a71b-4f7a-4c60-8452-6d1d2761ab97	0.94	21656608	Using CM and coculture assays, mouse DM cells stimulated hASC osteogenesis via BMP signaling.	reach	p(PFAM:PF00751)	directlyIncreases	act(p(HGNC:PYCARD))
3b0966d8-0337-4633-89c1-1c6675f21125	0.86	22871265	The findings of this study suggest that CHP initiates hASC chondrogenic differentiation, even in the absence of soluble chondrogenic inductive factors, confirming the importance of considering both mechanical stimuli and appropriate 3-D culture for cartilage tissue engineering using hASCs.	reach	p(HGNC:CHP1)	directlyIncreases	act(p(HGNC:PYCARD))
60745add-da97-42a2-af6e-5dbf24bc2bc1	0.94	23049854	Intravenous or Intracerebral hASC Transplantation Upregulated IL-10 and Neurotrophic Factors in the Brains of Tg2576.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:IL10))
35796fb8-5263-43b4-8ea7-62d7fde41a9a	0.86	23049854	These data provide evidence that intravenous or intracerebral hASC injections reduced not only amyloid plaque formation but also Abeta and APP-CT protein levels through the induction of neprilysin.	reach	p(HGNC:PYCARD)	directlyDecreases	p(HGNC:APP)
8d8620ab-221b-448c-a59b-90ea2d42d7d4	0.88	23359411	BMP-2 silencing by siRNA partially inhibited osteogenic differentiation of ASCs induced by TNF-α; BMP-2 pre-conditioning also significantly increased osteogenic differentiation of ASCs but the effects were significantly smaller than those observed for TNF-α preconditioning.	sparser	p(HGNC:BMP2)	directlyDecreases	act(p(HGNC:PYCARD))
aa03f2cb-d69e-4b5c-98c9-8c0b484cd39c	0.92	23690943	A further study analyzing stemness and cell cycle gene markers in IFT88 knockdown hASC will be required to elucidate IFT88 function in progenitor cell types.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:IFT88))
aa03f2cb-d69e-4b5c-98c9-8c0b484cd39c	0.92	23690943	Future comparative work characterizing immunophenotypes of wild type hASC and IFT88 knockdown hASC will be critical and interesting mechanistic work in understanding IFT88 's role in stemness phenotype.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:IFT88))
aa03f2cb-d69e-4b5c-98c9-8c0b484cd39c	0.92	23690943	In contrast, IFT88 knockdown hASC exhibited a loss of this characteristic hASC density dependent behavior and rather exhibited crowding and much denser hASC monolayer coverage, as observed by phase contrast microscopy (data not shown).	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:IFT88))
fc514c46-96e8-4d14-869a-3b18a60b6bd7	0.86	23707571	As expected, 2-hour BMP4 (5 nM) preincubation induced hASC commitment to the preadipocyte phenotype, as evidenced by increased numbers of newly formed preadipocytes after 3-day incubation in adipogenesis inducing medium (2.23 +/- 0.15 fold change vs. vehicle control, p < 0.001) (XREF_FIG and XREF_FIG).	reach	p(HGNC:BMP4)	directlyIncreases	act(p(HGNC:PYCARD))
fc514c46-96e8-4d14-869a-3b18a60b6bd7	0.86	23707571	Two-hour preincubation of hASCs with BMP4 promoted hASC commitment to preadipocytes, as previously described [XREF_BIBR, XREF_BIBR] and also induced PPARgamma and C/EBPalpha gene expression during subsequent 3-day exposure to adipogenic culture conditions.	reach	p(HGNC:BMP4)	directlyIncreases	act(p(HGNC:PYCARD))
b9669da7-f2c4-4ab9-af25-a12b77fbe9c3	0.86	23741506	This result suggests that TGF-beta1 pre-treatment enhances hASC stabilization of retinal vessels in vivo.	reach	p(HGNC:TGFB1)	directlyIncreases	act(p(HGNC:PYCARD))
b9669da7-f2c4-4ab9-af25-a12b77fbe9c3	0.86	23741506	We wished to evaluate the extent to which hASC-pericytes might also be influenced by TGF-beta1 pre-treatment, if these treatment effects were analogous those observed with retinal pericytes, and if TGF-beta1 might enhance hASC functionality within in vitro and in vivo assays of pericyte function and vascular stabilization.	reach	p(HGNC:TGFB1)	directlyIncreases	act(p(HGNC:PYCARD))
8be51dd2-6a00-40de-9c14-27f4823e361d	0.86	24802395	The hASC extracts blocked the interaction between p53 and mHtt, and decreased the endogenous p53 levels at both transcriptional and post-translational levels, resulting in the instability of p53 and increased neuronal survival.	reach	p(HGNC:PYCARD)	directlyDecreases	p(HGNC:TP53)
1fcbdae4-7e52-4bb8-969c-11a602a88b12	0.86	24802395	The hASC extracts blocked the interaction between p53 and mHtt, and decreased the endogenous p53 levels at both transcriptional and post-translational levels, resulting in the instability of p53 and increased neuronal survival.	reach	p(HGNC:PYCARD)	directlyIncreases	p(HGNC:TP53)
77513169-8579-48fa-90ad-9fcefc3b0c48	0.86	24835311	Among the differentially expressed genes, there were only four genes whose transcription could be activated by p53 : APAF1, FDXR, SCD and PYCARD.	reach	p(HGNC:TP53)	directlyIncreases	act(p(HGNC:PYCARD))
7dfc76c5-c789-4169-9756-acb0dd83810d	0.86	25182959	Since we observed an increased TGF-β1 activation by GARP −/low ASCs and TGF-β1 is known to increase xref or inhibit xref , xref the proliferation of MSCs we studied the possible involvement of TGF-β in reducing the proliferation of GARP −/low ASCs.	sparser	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:TGFB1))
7dfc76c5-c789-4169-9756-acb0dd83810d	0.86	25182959	To corroborate the increased activation of TGF-β1 by GARP −/low ASCs, we analyzed the expression of TGF-β1-inducible genes in NT, LV-CTRL, and GARP −/low mASCs (transduced with LV#6).	sparser	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:TGFB1))
60745add-da97-42a2-af6e-5dbf24bc2bc1	0.94	25197647	No changes at nerve site on IL-10 protein is evident seven days after NSC injection while, at the same time, IL-10 is strongly increased by hASC [XREF_BIBR].	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:IL10))
ce440626-3677-4119-bb50-a2d37da4b272	0.86	25462528	Combination approaches using hASC treated with BMP-2 in conjunction with a hydroxyapatite containing PLGA scaffold resulted in more complete defect closure but it is expected that with further refinement and optimization of the scaffold composition, hASC concentration and miRNA mimic dose that comparable closure rates can be achieved using this photomodulated nucleic acid based strategy [XREF_BIBR].	reach	p(HGNC:BMP2)	directlyIncreases	act(p(HGNC:PYCARD))
4f640759-5015-44d6-b9ab-14c34c764c19	0.94	25534037	As the routine biopsy of human neck fat presents significant technical and ethical challenges, establishing a beige adipocyte cell model using subQ derived hASC treated with BMP7 could be reasonable and practical alternative.	reach	p(HGNC:BMP7)	directlyIncreases	act(p(HGNC:PYCARD))
4f640759-5015-44d6-b9ab-14c34c764c19	0.94	25534037	In this study, we have confirmed that continuous exposure of BMP7 directs to differentiate uncommitted hASC into metabolically active beige adipogenesis rather than conventional white adipocytes (XREF_FIG, XREF_FIG).	reach	p(HGNC:BMP7)	directlyIncreases	act(p(HGNC:PYCARD))
4f640759-5015-44d6-b9ab-14c34c764c19	0.94	25534037	More recently, Elsen et al. have also demonstrated that BMP4 as well as BMP7 promotes hASC into brown adipocytes [XREF_BIBR].	reach	p(HGNC:BMP7)	directlyIncreases	act(p(HGNC:PYCARD))
4f640759-5015-44d6-b9ab-14c34c764c19	0.94	25534037	Taken together, we demonstrated that BMP7 mediates conversion of hASC into metabolically active beige adipocytes.	reach	p(HGNC:BMP7)	directlyIncreases	act(p(HGNC:PYCARD))
783fe07c-bc86-4479-a2b0-163e5982572b	0.98	25583238	The PYCARD protein is known to directly activate CASP9 and BAX.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:BAX))
b569f939-f6bc-4f4e-a7a6-719cb464c116	0.86	25583238	The PYCARD protein is known to directly activate CASP9 and BAX.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:CASP9))
aa21f0e7-b928-4e25-8361-5a6158dde487	0.92	25775460	Periostin stimulates hASC mediated bone healing in a calvarial bone defect animal model.	reach	p(HGNC:POSTN)	directlyIncreases	act(p(HGNC:PYCARD))
aa21f0e7-b928-4e25-8361-5a6158dde487	0.92	25775460	These results suggest that periostin may promote hASC mediated bone healing by stimulating differentiation potential of hASCs.	reach	p(HGNC:POSTN)	directlyIncreases	act(p(HGNC:PYCARD))
aa21f0e7-b928-4e25-8361-5a6158dde487	0.92	25775460	These results suggest that recombinant periostin potentiates hASC mediated bone healing by stimulating proliferation of transplanted hASCs and angiogenesis in calvarial defects.	reach	p(HGNC:POSTN)	directlyIncreases	act(p(HGNC:PYCARD))
65236895-ab49-4642-b379-7d7831810611	0.97	26093088	As it has demonstrated that loss of ASC and TMS1 correlates with reduced UVB induced p53 activation in murine skin previously, so we explored whether loss of ASC and TMS1 might reduce p53 activation in renal cancer Caki-2 cells following treatment with DNA damaging agents etoposide and doxorubicin, two known inducer of p53 activation.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:TP53))
b569f939-f6bc-4f4e-a7a6-719cb464c116	0.86	26093088	As shown in Figure XREF_FIG and XREF_FIG, overexpression of ASC and TMS1 enhanced the levels of active form of p53, p21, caspase -8, caspase-9, and PARP.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:CASP9))
65236895-ab49-4642-b379-7d7831810611	0.97	26093088	As shown in Figure XREF_FIG and XREF_FIG, overexpression of ASC and TMS1 enhanced the levels of active form of p53, p21, caspase -8, caspase-9, and PARP.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:TP53))
65236895-ab49-4642-b379-7d7831810611	0.97	26093088	So we wondered whether loss of ASC and TMS1 might reduce p53 activation in renal cancer Caki-2 cells following treatment with DNA damaging agents etoposide and doxorubicin, two known inducer of p53 activation [XREF_BIBR].	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:TP53))
65236895-ab49-4642-b379-7d7831810611	0.97	26093088	Therefore, activation of p53 and its downstream targets induced by ASC/TMS1 could partially explain the effect of ASC/TMS1 in inducing cell apoptosis.	sparser	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:TP53))
195f0bf2-e504-4e1d-9691-c4cd10a8969d	0.86	26186593	The TMS1 DnaJ domain could Stimulate the ATPase Enzyme Activities of BiP1 and BiP3.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(PFAM:PF06745))
c990b93c-4763-4a2f-84d8-c5604c0f3592	0.86	26186593	The TMS1 DnaJ domain could Stimulate the ATPase Enzyme Activities of BiP1 and BiP3.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:BIK))
196a613f-347d-4a49-90ff-66de01314a45	0.86	26186593	The TMS1 DnaJ domain could Stimulate the ATPase Enzyme Activities of BiP1 and BiP3.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(UP:Q8H1B3))
195f0bf2-e504-4e1d-9691-c4cd10a8969d	0.86	26186593	Therefore, the TMS1 DnaJ domain could stimulate the ATPase enzyme activities of BiP1 and BiP3.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(PFAM:PF06745))
c990b93c-4763-4a2f-84d8-c5604c0f3592	0.86	26186593	Therefore, the TMS1 DnaJ domain could stimulate the ATPase enzyme activities of BiP1 and BiP3.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:BIK))
196a613f-347d-4a49-90ff-66de01314a45	0.86	26186593	Therefore, the TMS1 DnaJ domain could stimulate the ATPase enzyme activities of BiP1 and BiP3.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(UP:Q8H1B3))
774047ae-6c54-46ad-b5fd-8db58fd1b9da	0.86	26260914	Methylation specific PCR (MSP) analysis was performed to detect the methylated degrees of the DNA of the ASC and TMS1 promoter of 200 GC patients.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:GC))
774047ae-6c54-46ad-b5fd-8db58fd1b9da	0.86	26260914	The size of primary tumor and lymph node metastasis were identified as independent relative factors of methylation status of the ASC and TMS1 promoter in GC tissues.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:GC))
1359effe-315b-4946-a8a9-72244e57c09e	0.86	26437452	Consistently, lung mDCs of Pycard -/- mice produced less IL-6 and IL-1beta and poorly activated splenic T cells to differentiate into Th17 cells when compared with WT mDC (XREF_FIG).	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:IL1B))
feb9dda2-57ae-4c0b-b054-90827432835a	0.95	26519226	Basic FGF expression was decreased significantly in hASC monocultures treated with 10% PRP without external radiation and after irradiation with 6 and 12Gy.	reach	p(HGNC:PRNP)	directlyIncreases	act(p(HGNC:PYCARD))
ba5c80ba-1994-4145-89dc-fbc8b39b70c3	0.92	26880984	In this study, moderate intensity SMF inhibited ASCs' adipogenic differentiation, which was shown by reducing adipocyte-specific expression of LPL and PPAR- γ and by decreasing the number of lipid droplets.	sparser	p(HGNC:SNRPF)	directlyDecreases	act(p(HGNC:PYCARD))
ba5c80ba-1994-4145-89dc-fbc8b39b70c3	0.92	26880984	The SMF Inhibits the Adipogenic Differentiation of ASCs and SPIO ASCs.	sparser	p(HGNC:SNRPF)	directlyDecreases	act(p(HGNC:PYCARD))
ba5c80ba-1994-4145-89dc-fbc8b39b70c3	0.92	26880984	The SMF Inhibits the Osteogenic Differentiation of ASCs and SPIO ASCs.	sparser	p(HGNC:SNRPF)	directlyDecreases	act(p(HGNC:PYCARD))
50a7b45a-d378-4f5a-8ff4-a8bbbc57af27	0.86	27095351	Based on these reports, TB4 and VEGF are regarded as the main factors in the hair growth promotion effect of the CM of LL-37-activated ASCs.	sparser	p(HGNC:CAMP)	directlyIncreases	act(p(HGNC:PYCARD))
50a7b45a-d378-4f5a-8ff4-a8bbbc57af27	0.86	27095351	Taken together, LL-37 may activate human ASCs via autocrine and paracrine actions.	sparser	p(HGNC:CAMP)	directlyIncreases	act(p(HGNC:PYCARD))
14ad8e38-8d5c-4f0e-9bbf-a82cd1ef7689	0.86	27211557	IGF-1 stimulated ERK1/2 phosphorylation in the WLD ASCs and S6K1 was also phosphorylated to some extent.	sparser	p(FPLX:ERK)	directlyIncreases	p(HGNC:PYCARD, pmod(Ph))
14ad8e38-8d5c-4f0e-9bbf-a82cd1ef7689	0.86	27211557	Moreover, in line with data showing that activated ERK can phosphorylate and thereby activate C/EBP-β ( xref ), we showed that DIRAS3 inhibits ERK phosphorylation in ASCs and this correlates with reduced C/EBPβ activation.	sparser	p(FPLX:ERK)	directlyIncreases	p(HGNC:PYCARD, pmod(Ph))
3a6ba09c-deb4-43c4-8ab7-8aa645ee3762	0.95	27667999	TNF-alpha reduced collagen type I gene expression but increased hASC proliferation and ALP activity.	reach	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:PYCARD))
3a6ba09c-deb4-43c4-8ab7-8aa645ee3762	0.95	27667999	We also showed that TNF-alpha at a relatively low concentration of 10ng/mL increases hASC proliferation after 7 days of culture.	reach	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:PYCARD))
085c2000-7da0-488f-bb36-d7d1914b4b46	0.94	28046000	Another future direction would be to understand whether the hASC extract promotes progression of neural regeneration and recovery of cognitive functions by reducing Abeta generation and tau aggregation in AD model mice in vivo.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(PFAM:PF09793))
e12fb09f-ef7c-4d13-b948-dd66524bc68a	0.95	28046000	Another future direction would be to understand whether the hASC extract promotes progression of neural regeneration and recovery of cognitive functions by reducing Abeta generation and tau aggregation in AD model mice in vivo.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:APP))
085c2000-7da0-488f-bb36-d7d1914b4b46	0.94	28046000	Cell viability and flow cytometry results demonstrated that the hASC extract prevents the toxicity and apoptosis in AD in vitro models.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(PFAM:PF09793))
e12fb09f-ef7c-4d13-b948-dd66524bc68a	0.95	28046000	In addition, hASC extract decreased Abeta generation and reversed up-regulated p53 and foxo3a protein level in AD in vitro model cell derived from TG2576 mice.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:APP))
5b3aba53-4d08-4beb-a694-244a7e2a2a10	0.86	28046000	Nuclear isolation was also performed and confirmed the increase of nuclear foxo3a levels in AD in vitro models cells, and foxo3a level was decreased back by the treatment of hASC extract (XREF_SUPPLEMENTARY).	reach	p(HGNC:PYCARD)	directlyDecreases	p(HGNC:FOXO3)
e12fb09f-ef7c-4d13-b948-dd66524bc68a	0.95	28046000	Previous studies have shown that hASC transplantation could slow down the progression of Huntington 's Disease (HD) and attenuate Abeta accumulation and improve cognitive functions in an AD mouse model [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:APP))
e12fb09f-ef7c-4d13-b948-dd66524bc68a	0.95	28046000	Previous studies have shown that the hASC reduces the accumulation of Abeta and C-terminal fragments of APP in vivo, and co-culturing of hASC and BV2 cells prevents Abeta induced cell death [XREF_BIBR].	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:APP))
e12fb09f-ef7c-4d13-b948-dd66524bc68a	0.95	28046000	Previous studies have shown that the hASC reduces the accumulation of Abeta and C-terminal fragments of APP in vivo, and co-culturing of hASC and BV2 cells prevents Abeta induced cell death [XREF_BIBR].	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:APP))
8be51dd2-6a00-40de-9c14-27f4823e361d	0.86	28046000	Since a number of evidence has shown that p53 is up-regulated in AD brain, we supposed that hASC extract could reduce p53 level to promote cell survival.	reach	p(HGNC:PYCARD)	directlyDecreases	p(HGNC:TP53)
35796fb8-5263-43b4-8ea7-62d7fde41a9a	0.86	28046000	Since we found hASC extract could prevent the apoptosis and mitochondrial dysfunctions in AD in vitro model cells, we supposed that hASC extract could reduce Abeta level.	reach	p(HGNC:PYCARD)	directlyDecreases	p(HGNC:APP)
5b3aba53-4d08-4beb-a694-244a7e2a2a10	0.86	28046000	Taken together, hASC extract treatment down-regulates Abeta generation and P53 and Foxo3a protein expressions in AD in vitro model cells.	reach	p(HGNC:PYCARD)	directlyDecreases	p(HGNC:FOXO3)
085c2000-7da0-488f-bb36-d7d1914b4b46	0.94	28046000	Therefore, the hASC extract prevents apoptosis and mitochondrial dysfunction in AD in vitro model cells.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(PFAM:PF09793))
1fcbdae4-7e52-4bb8-969c-11a602a88b12	0.86	28046000	hASC extract decreases Abeta generation and reversed P53 and Foxo3a protein expressions in AD in vitro model cells.	reach	p(HGNC:PYCARD)	directlyIncreases	p(HGNC:TP53)
e12fb09f-ef7c-4d13-b948-dd66524bc68a	0.95	28046000	hASC extract prevents Abeta induced cell toxicity in HT22 cells.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:APP))
085c2000-7da0-488f-bb36-d7d1914b4b46	0.94	28046000	hASC extract prevents apoptosis and mitochondrial dysfunction in AD in vitro model cells.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(PFAM:PF09793))
2ce74604-e707-4b0d-91c6-abbed36a1a45	0.88	28320483	Conversely, human ASCs were capable of inhibiting IFNγ secretion when ASCs and T cells were in direct contact; however, in the absence of contact, ASCs were not able to inhibit IFNγ (Fig.  xref and xref ).	sparser	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:IFNG))
3b0966d8-0337-4633-89c1-1c6675f21125	0.86	28518000	Our results indicate that CHP promotes hASC chondrogenesis and that microgravity may inhibit hASC chondrogenesis.	reach	p(HGNC:CHP1)	directlyIncreases	act(p(HGNC:PYCARD))
ddec8be1-88e3-46dd-b547-5a24b29b71b8	0.86	28549418	Additionally, Lucas et al. showed that GABPA was selectively enriched at HS2 in human cells, and its occupancy was inversely correlated with CpG island methylation of the TMS1 gene [ xref ].	sparser	p(HGNC:CXXC1)	directlyIncreases	p(HGNC:PYCARD, pmod(Me))
0fc3fefd-a954-4d1b-8ee1-91372cfa2a9e	0.92	28583178	FGF-2 is reported to enhance hASC proliferation and reduce cell apoptosis under hypoxic conditions.	reach	p(HGNC:FGF2)	directlyIncreases	act(p(HGNC:PYCARD))
92bddc8b-2e9e-40f9-b27f-500273b989e3	0.92	28761447	But in our hands, ICAM-1 upregulation in hASC does not depend on T cell activation and correlates with hASC capacity to inhibit activation of T cells and to decrease ICAM-1 expression on the surface of activated T cells.	reach	p(HGNC:ICAM1)	directlyIncreases	act(p(HGNC:PYCARD))
92bddc8b-2e9e-40f9-b27f-500273b989e3	0.92	28761447	ICAM-1 Upregulation in hASC and Lymphocytes.	reach	p(HGNC:ICAM1)	directlyIncreases	act(p(HGNC:PYCARD))
92bddc8b-2e9e-40f9-b27f-500273b989e3	0.92	28761447	Moreover, we documented that ICAM-1 blockage reverses hASC mediated immune stimulation of resting purified T cells or PBMC in mixed cultures, S7 (b), and Figure S8).	reach	p(HGNC:ICAM1)	directlyIncreases	act(p(HGNC:PYCARD))
be501cbb-769d-435e-983b-64ca16f51955	0.96	28851944	Both hASC and hASC-CM treatments were able to restore IL-1beta, IL-6 and TNF-alpha basal levels, 1 week after treatment (p < 0.05 vs diabetic animals).	reach	p(HGNC:PYCARD)	directlyIncreases	p(HGNC:IL1B)
60745add-da97-42a2-af6e-5dbf24bc2bc1	0.94	28851944	In addition, IL-10 levels appeared significantly reduced in diabetic animals in sciatic nerve (p < 0.05), DRG (p < 0.001) and spinal cord (p < 0.01), and both hASC and hASC-CM significantly increased IL-10 concentrations in DRG (p < 0.05) and spinal cord (p < 0.001).	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:IL10))
60745add-da97-42a2-af6e-5dbf24bc2bc1	0.94	28851944	In fact, hASC treatment reduced IL-2 and IFN-gamma release by peripheral splenocytes and increased IL-10 and IL-4 secretion, keeping an optimal Th1 and Th2 balance.	reach	p(HGNC:PYCARD)	directlyIncreases	act(p(HGNC:IL10))
2ce74604-e707-4b0d-91c6-abbed36a1a45	0.88	28851944	In fact, hASC treatment reduced IL-2 and IFN-gamma release by peripheral splenocytes and increased IL-10 and IL-4 secretion, keeping an optimal Th1 and Th2 balance.	reach	p(HGNC:PYCARD)	directlyDecreases	act(p(HGNC:IFNG))
feb9dda2-57ae-4c0b-b054-90827432835a	0.95	29661222	PRP containing PDGF-BB promoted hASC proliferation.	reach	p(HGNC:PRNP)	directlyIncreases	act(p(HGNC:PYCARD))
feb9dda2-57ae-4c0b-b054-90827432835a	0.95	29661222	PRP promotes hASC proliferation via ERK1/2, PI3K and Akt, and JNK signaling pathways.	reach	p(HGNC:PRNP)	directlyIncreases	act(p(HGNC:PYCARD))
feb9dda2-57ae-4c0b-b054-90827432835a	0.95	29661222	PRP promotes hASC proliferation, and PDGF-BB in PRP plays a major role in inducing the proliferation of hASCs.	reach	p(HGNC:PRNP)	directlyIncreases	act(p(HGNC:PYCARD))
feb9dda2-57ae-4c0b-b054-90827432835a	0.95	29661222	Treatment with imatinib (5muM) or sorafenib (5muM) reduced the PRP stimulated hASC proliferation.	reach	p(HGNC:PRNP)	directlyIncreases	act(p(HGNC:PYCARD))
