INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
f9122d8f-2bda-4a92-a8d3-4fb7816bb128	1.0	PubMed	22216197	As expected, we found that Nrf1 was also negatively regulated by the proteasome, being subject to ubiquitination and proteasomal degradation in agreement with Zhang and co-workers, who suggested that Nrf1 abundance may be controlled by the proteasome XREF_BIBR.	p(FPLX:Proteasome)	directlyDecreases	act(p(HGNC:NFE2L1))
f761cddb-aac9-41b5-9f19-48547e1afab3	1.0	PubMed	22216197	Blocking Nrf1 processing into p23 and other active forms of Nrf1 (such as p95) by proteasome inhibition would interfere with Nrf1 function, which is in accord with the observed repression of the Nrf1 activity by MG-132 treatment (XREF_FIG).	p(FPLX:Proteasome)	directlyIncreases	act(p(HGNC:NFE2L1))
5e1715a0-7fd9-4e7f-aad0-6a005ca75491	1.0	PubMed	27416755	Among these factors, we focused on the deubiquitinating enzyme USP15, as we had previously discovered that Nrf1 is degraded by two independent ubiquitin ligases, including Hrd1 and beta-TrCP.	p(FPLX:Ubiquitin)	directlyDecreases	act(p(HGNC:NFE2L1))
4ded14b1-dd8b-4d9b-a5d8-9083d9504789	1.0	PubMed	26254094	Activation of mTORC1 induced Nrf1, but not Nrf2, gene expression.	p(FPLX:mTORC1)	directlyIncreases	act(p(HGNC:NFE2L1))
971895bd-bcc7-4c6f-8ca0-5226fa4b0e3f	1.0	PubMed	25043031	Collectively, our findings suggest a model whereby the mTORC1 stimulated expression of NRF1 and subsequent increase in cellular proteasome activity serve as a delayed, but pre-programmed, adaptive response accompanying increased protein synthesis downstream of mTORC1 (XREF_FIG).	p(FPLX:mTORC1)	directlyIncreases	p(HGNC:NFE2L1)
0b035d71-fb44-4fca-affc-d6d3c1cd1d12	1.0	PubMed	24462598	The results also demonstrated that Nrf1 might mediate copper responsive MT-1 transcription by a mechanism different from that Nrf2 used, suggesting that Nrf1 and Nrf2 are distinctively involved in copper responsive MT-1 expression.	p(HGNC:ALG1)	directlyIncreases	p(HGNC:NFE2L1)
45f4257b-22b6-425b-ad2b-9dc54442f4fd	1.0	PubMed	22580151	Human AP endonuclease and redox factor APE1 and ref -1 modulates mitochondrial function after oxidative stress by regulating the transcriptional activity of NRF1.	p(HGNC:APEX1)	directlyIncreases	act(p(HGNC:NFE2L1))
26bd0988-77ee-41f6-b6bf-4aa1f00ef03a	1.0	PubMed	21609478	BRCA1 protein levels were also decreased by the NRF-1 siRNA indicating that it lies downstream of both GABP and NRF-1, forming a transcriptionally regulated network.	p(HGNC:BRCA1)	directlyDecreases	act(p(HGNC:NFE2L1))
43884cfa-9983-45b8-81a9-d7bb4806dfd2	1.0	PubMed	25965299	NRF-1 binding induced by E2 treatment was inhibited by the overexpression of CAT and MnSOD.	p(HGNC:CAT)	directlyDecreases	act(p(HGNC:NFE2L1))
04d45e14-44dd-41c2-8417-878a84bd2ef3	1.0	PubMed	25066123	Of all the promoters tested, Cc2d1a overexpression caused significant activation of NF-kappaB, activation transcription factors 2, 3, and 4 (ATF2/ATF3/ATF4), interferon response factor 1 (IRF1), Elk1 and serum response factor (SRF), and nuclear respiration factors 1 and 2 (Nrf1 and Nrf2) (XREF_FIG).	p(HGNC:CC2D1A)	directlyIncreases	act(p(HGNC:NFE2L1))
e1ea6c8c-7631-4c8b-810f-9f8d8676b4b6	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:CD47)	directlyIncreases	act(p(HGNC:NFE2L1))
3d9fc828-6c66-4bcb-81ec-40e0a56ae5e1	1.0	PubMed	26268886	The latter maximum Nrf1 activity was stimulated by 5.0 mug/ml CP and then decreased to ~ 17-fold activation by 10.0 mug/ml CP (XREF_FIG, upper right panel).	p(HGNC:CP)	directlyIncreases	act(p(HGNC:NFE2L1))
28e4cf1a-d804-4745-be8d-80e674c82028	1.0	PubMed	23623971	Mutation of serine residue in the CPD of Nrf1 to alanine (S350A), blocks Nrf1 from phosphorylation by GSK3, and stabilizes Nrf1.	p(HGNC:CPD)	directlyDecreases	act(p(HGNC:NFE2L1))
8014de0c-5d34-4486-9c07-8533a69d8435	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:CYCS)	directlyIncreases	act(p(HGNC:NFE2L1))
6b8fae55-4cad-40da-af27-713292a99ed1	1.0	PubMed	15257658	DNase I footprinting, gel electrophoreticmobility shift, transient transfection and site directed mutagenesis experiments allowed the identification of two functional NRF-1 and alpha-PAL (nuclear respiratory factor-1 and alpha-palindrome-binding protein)-binding sites within the human E2F6 core promoter region, which are conserved in the mouse and rat E2F6 promoter region.	p(HGNC:DNASE1)	directlyIncreases	act(p(HGNC:NFE2L1))
bb229976-27e0-4cc2-9301-e1edd749219d	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:E2F6)	directlyIncreases	act(p(HGNC:NFE2L1))
9bafb462-4099-4ebe-9bbf-0216794c70a7	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:EIF2S1)	directlyIncreases	act(p(HGNC:NFE2L1))
044588b0-3ebb-4511-9856-9f260e956dec	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:EIF2S2)	directlyIncreases	act(p(HGNC:NFE2L1))
9a21630f-8ab6-4640-9b6d-1a1cae1a01ef	1.0	PubMed	26268886	Secondly, basal Nrf1 activity was partially repressed by deletion of the core TMp hydrophobic region (to yield Nrf1 Delta508-513), whereas its stimulation by glucose deprivation was similar to that observed in wild-type Nrf1 (cf. rows 18 with 1).	p(HGNC:EMP1)	directlyIncreases	act(p(HGNC:NFE2L1))
4491b333-a751-409f-9242-cee13daba7be	1.0	PubMed	27416755	Under physiological conditions, Nrf1 is repressed by its ER sequestration and proteasomal degradation.	p(HGNC:ESR1)	directlyDecreases	act(p(HGNC:NFE2L1))
f706d820-aaff-423a-94fd-746f40bb3a4b	1.0	PubMed	25043031	However, classical chemical inducers of ER stress, tunicamycin and thapsigargin, failed to induce NRF1 in wild-type cells.	p(HGNC:ESR1)	directlyIncreases	act(p(HGNC:NFE2L1))
73201949-2320-451b-8bf7-c183aadd8915	1.0	PubMed	22105178	The ER subtype selective agonists DPN (ERbeta) and PPT (ERalpha) increased NRF-1 transcription, but not as much as E 2, 4-OHT, or RAL (XREF_FIG).	p(HGNC:ESR1)	directlyIncreases	p(HGNC:NFE2L1)
d6af7d6d-3456-4b79-8af7-075c1185f833	1.0	PubMed	22105178	ERalpha -selective agonist PPT and ERbeta -selective agonist DPN also increased NRF-1 expression commensurate with their lower affinity for each ER subtype compared to E 2 (XREF_BIBR; XREF_BIBR).	p(HGNC:ESR2)	directlyIncreases	p(HGNC:NFE2L1)
b0b7bf26-d6bf-4b04-9937-3443c678f4d4	1.0	PubMed	20561910	And PRC () interact with NRF-1 through 180-403 AA and 1379-1664/95 -533 AA, respectively.Mootha et al. have reported that inhibition of ERRalpha with XCT790 blocks PGC-1alpha-induced expression of NRF-1 gene indicating that NRF-1 acts downstream to ERRalpha ().	p(HGNC:ESRRA)	directlyIncreases	act(p(HGNC:NFE2L1))
2a00e747-2391-4d97-948a-428d4a731085	1.0	PubMed	23623971	To determine whether Fbw7 mediated degradation of Nrf1 is affected by GSK3 activity, we examined the effects of expression of Fbw7 and either a constitutively active (GSK3beta-CA) or inactive (GSK3beta-KD) GSK3beta on Nrf1.	p(HGNC:FBXW7)	directlyDecreases	act(p(HGNC:NFE2L1))
57973e11-5a0d-4780-b3b2-ce3d7b2038e6	1.0	PubMed	23623971	We report here that Nrf1 expression is negatively regulated by glycogen synthase kinase 3 (GSK3) in Fbw7 dependent manner.	p(HGNC:FBXW7)	directlyDecreases	p(HGNC:NFE2L1)
b379e07a-f0a4-4bfc-9108-d932e69eed87	1.0	PubMed	23623971	Previously, we have shown that Fbw7 targets Nrf1 for UPS mediated degradation, but the upstream signal that regulates Nrf1 turnover through the UPS is not yet established.	p(HGNC:FBXW7)	directlyIncreases	act(p(HGNC:NFE2L1))
90a901bd-ada5-473c-af98-e1cb28392ba4	1.0	PubMed	21953459	We show that Fbw7 directly binds Nrf1 through a Cdc4 phosphodegron and that enforced expression of Fbw7 promotes the ubiquitination and degradation of Nrf1.	p(HGNC:FBXW7)	directlyIncreases	p(HGNC:NFE2L1, pmod(Ub))
46ffe6a8-0264-4cae-aeb7-e6145bc3f3e7	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:FMR1)	directlyIncreases	act(p(HGNC:NFE2L1))
4ba0ab45-0b83-4f21-af40-bac4e61f5ca8	1.0	PubMed	24250222	The set of ChIP-Seq-based NRF1 target genes included known NRF1 targets such as EIF2S1, EIF2S2, CYCS, FMR1, FXR2, E2F6, CD47, and TOMM34.	p(HGNC:FXR2)	directlyIncreases	act(p(HGNC:NFE2L1))
eedea9a7-5329-4a3e-875e-c6cbee83884c	1.0	PubMed	26254094	Nrf1 accumulation in the cytosol and processing by the proteasome was shown to be regulated in a p97 dependent manner allowing Nrf1 to maintain proteasome homeostasis under stressful conditions to promote survival.	p(HGNC:GEMIN4)	directlyIncreases	act(p(HGNC:NFE2L1))
2060fdde-73aa-4be6-97d2-56f73527b83e	1.0	PubMed	23623971	Both Fbw7 and GSK3beta-CA reduced Nrf1 in HEK293 cells (XREF_FIG).	p(HGNC:GSK3B)	directlyDecreases	act(p(HGNC:NFE2L1))
e88c382b-b040-4a20-b13a-0fc083e7acaa	1.0	PubMed	23623971	Glycogen synthase kinase 3 regulates expression of nuclear factor-erythroid-2 related transcription factor-1 (nrf1) and inhibits pro-survival function of nrf1	p(HGNC:GSK3B)	directlyIncreases	p(HGNC:NFE2L1, pmod(Ph, Ser, 379))
7839c6f0-e190-4b57-b452-b01475b7069d	1.0	PubMed	6796074	Moreover, NRF-1 interacts with and is acetylated by p300 and CBP associated factor (P/CAF).	p(HGNC:KAT2B)	directlyIncreases	p(HGNC:NFE2L1, pmod(Ac))
d12f5a8f-7a5f-4a87-9da2-5c2e2de1a1ea	1.0	PubMed	23708518	XREF_BIBR, XREF_BIBR One example is NRF1, which, like REST, is ubiquitylated in the nucleus by SCF betaTrCP; however, the ER associated E3 ligase HRD1 together with p97 and VCP autonomously controls cytoplasmic NRF1 availability.	p(HGNC:KITLG)	directlyIncreases	p(HGNC:NFE2L1, pmod(Ub))
911ec6d1-d2b2-4946-a4ea-158d8bb2d737	1.0	PubMed	26254094	hMAF was shown to distinctly repress Nrf1 and Nrf2 lacking a transactivation domain, but not p45 NFE2, despite its conserved leucine zipper.	p(HGNC:MAFG)	directlyDecreases	act(p(HGNC:NFE2L1))
137ae4eb-e3b7-4b88-953a-f8002f92f91b	1.0	PubMed	26254094	MCRS2 specifically represses Nrf1, and not other CNC proteins.	p(HGNC:MCRS1)	directlyDecreases	act(p(HGNC:NFE2L1))
2c930be1-6326-440d-a41b-6c667a1e0901	1.0	PubMed	26254094	mTOR upregulates Nrf1 for coordinated protein synthesis and degradation, and is essential for redox homeostasis embryonically.	p(HGNC:MTOR)	directlyIncreases	act(p(HGNC:NFE2L1))
f1ba1cdb-41de-4dc1-8e6d-e34ab1514146	1.0	PubMed	6657152	We also demonstrate that selective interference with c-Myc induction of NRF-1 target genes by using a dominant negative NRF-1 prevented c-Myc-induced apoptosis, without affecting c-Myc-dependent proliferation.	p(HGNC:MYC)	directlyIncreases	act(p(HGNC:NFE2L1))
bc5ee368-2275-45e7-86b1-5f7003b399ae	1.0	PubMed	25043031	Collectively, these data indicate that NRF1 functions downstream of mTORC1 in promoting proteasome mediated protein degradation.	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0006508"))
fcff46da-de3f-49aa-bd74-88b1afac6218	1.0	PubMed	23623971	Conditional loss of Nrf1 in hepatocytes and neurons leads to apoptosis, and the development of steatohepatitis and neurodegeneration, respectively [XREF_BIBR, XREF_BIBR].	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0006915"))
8e1f9adf-63df-4a54-85b9-e6b615b78aac	1.0	PubMed	27035420	Flow cytometric analysis revealed that NRF-1 overexpression attenuated cell cycle arrest in S-phase induced by BPDE.	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0007049"))
ec6dc969-db7e-49fc-924a-707fe37ba9bd	1.0	PubMed	25528168	It has been reported that Nrf1 negatively regulates metabolism related genes, including cystine transporter and lipid metabolism genes.	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0008152"))
d699e5b4-ca0c-460e-8ca2-f2ae7d2316ef	1.0	PubMed	25792330	NRF1 siRNA abrogated the increased mitochondrial activity and proliferation of SIRT7 KD cells (XREF_SUPPLEMENTARY).	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0008283"))
9661a76c-7512-47ce-a330-454b96332a9b	1.0	PubMed	25128001	In vivo knockdown experiments have indicated that estradiol stimulates NRF-1 transcription and consequently increases mitochondrial biogenesis through ERalpha activity but not through ERbeta activity in MCF-7 breast cells [XREF_BIBR].	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0044085"))
3e2bfcec-e048-4af5-a021-1ac5ecaa8038	1.0	PubMed	25792330	NRF1 inactivation in SIRT7 -/- HSCs reduced PFS mt; improved HSC quiescence, engraftment, and reconstitution; and rescued myeloid biased differentiation (XREF_SUPPLEMENTARY).	p(HGNC:NFE2L1)	directlyDecreases	act(bp(GO:"GO:0044838"))
54a5f472-9594-4e7d-bf5f-59a185c99492	1.0	PubMed	22971132	In summary, this study shows that loss of Nrf1 function can cause genomic instability, and suggests that the role of Nrf1 in cellular homeostasis extends beyond oxidative and proteolytic stress response to include maintenance of genomic integrity.	p(HGNC:NFE2L1)	directlyDecreases	act(bp(MESH:D042822))
01c52a1d-8c87-4979-a3cc-e8f5dc22ace8	1.0	PubMed	25965299	This observation is based on a study in which the translocation of NRF-1 to the nucleus occurred in PTEN deficient cells and was abrogated when the PI3K pathway was blocked, inactivating AKT (XREF_BIBR).	p(HGNC:NFE2L1)	directlyDecreases	act(p(FPLX:AKT))
f1b4a411-46e9-44f7-98fd-133f55e8e120	1.0	PubMed	24448410	Previously, we demonstrated that in cancer cells, depletion of Nrf1 slows down recovery of proteasome activity upon transient inhibition of the proteasome and enhances apoptosis caused by a covalent proteasome inhibitor (XREF_BIBR).	p(HGNC:NFE2L1)	directlyDecreases	act(p(FPLX:Proteasome))
23d01efa-f626-492f-92dc-bce6ff93f694	1.0	PubMed	23048038	On the other hand, Atp1a1 is negatively regulated by NRF-1.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:ATP1A1))
725e7ba1-921d-45f1-b017-ee0c68095410	1.0	PubMed	25219500	XREF_FIG shows that knockdown of BACH1, but not BACH2 or NFE2L1, derepressed MLH1 expression (see also XREF_SUPPLEMENTARY).	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:BACH1))
1541b21d-e94f-4d17-9329-26fd98fce324	1.0	PubMed	26254094	Using human HaCaT keratinocytes and mice skin cells, Nrf1 was found to promote cell survival by suppressing the pro apoptotic protein Bik and activating, a protein that is essential for starting the nucleotide excision repair process by recognizing DNA errors and enlisting downstream factors.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:BIK))
c2c620b9-ca69-4cdf-9a61-f68d110b5fa7	1.0	PubMed	6321735	COX17 basal promoter activity was abrogated by site directed mutagenesis of Sp1, NRF-1 and NRF-2 binding sites.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:COX17))
1c1ca5ee-a65d-4d3d-ad68-f30e82572473	1.0	PubMed	15308669	In undifferentiated odontoblasts, Nrf1 and C/EBPbeta repress DSPP promoter activity individually and synergistically by cooperatively interacting with each other.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:DSPP))
3be04d10-c85f-482d-a4b2-c466eca7aaaf	1.0	PubMed	23623971	Alternately, the involvement of multiple ligases ensures that Nrf1 levels are tightly controlled to prevent deregulated expression of Nrf1 target genes encoding antioxidant proteins and proteasome subunits.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:NFE2L1))
12becac7-64c5-4242-bfa2-a6f3a51ce7b5	1.0	PubMed	25792330	NRF1 siRNA abrogated the increased mitochondrial activity and proliferation of SIRT7 KD cells (XREF_SUPPLEMENTARY).	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:SIRT7))
ae0911a3-4848-4824-a2e4-2f3e1c73b123	1.0	PubMed	26254094	Nrf1 negatively regulated the basal levels of cysteine uptake by system x through suppression of expression, in hepatocyte and mouse embryonic fibroblast (MEF) cells using qPCR and ChIP experiments, while Nrf2 positively regulated expression through Nrf1 displacement on the promoter.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:STUB1))
282452cb-c1bd-41d7-b669-4815c20bcfe5	1.0	PubMed	6126627	When the plasmids bearing the mtTFA promoter (2378 bp) linked to luciferase were transiently transfected into HepG2 cells, in vitro methylation of NRF-1 site by HhaI methylase abolished the mtTFA promoter activity up to 90%, implying that the CpG methylation of NRF-1 site inactivate mtTFA promoter driven transcriptional activity.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:TFAM))
9b138de4-d80e-410c-b097-41dff8166b35	1.0	PubMed	20599696	However, NRF-1 overexpression suppressed the USF1 dependent induction of the ACCbeta gene promoter, the effect reversed with a dominant negative NRF-1 construct.	p(HGNC:NFE2L1)	directlyDecreases	act(p(HGNC:USF1))
bfa0c991-e69c-45ec-9870-21b46dcf6d87	1.0	PubMed	25965299	Based on our data that showed inhibited E2 induced DNA synthesis by silencing NRF-1 mRNA expression in MCF-7 cells, we postulated that E2 induced ROS signalling is involved in the modulation of NRF-1-dependent cell cycle genes.	p(HGNC:NFE2L1)	directlyDecreases	act(p(UP:P27958))
202a923a-0d76-4b15-be36-e1cf016b979f	1.0	PubMed	23816881	These results indicate that the CK2 mediated phosphorylation of Nrf1 suppresses the proteasome gene expression and activity and thus suggest that the CK2-Nrf1 axis is a potential therapeutic target for diseases associated with UPS impairment.	p(HGNC:NFE2L1)	directlyDecreases	p(FPLX:Proteasome)
c9b3ccc4-a4f7-4f62-be04-9ef965e83042	1.0	PubMed	22500024	Nrf1 loss sensitized keratinocytes to UVB induced apoptosis by up-regulating the expression of the proapoptotic Bcl-2 family member Bik through reducing glutathione levels.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:BCL2)
0f02d40a-ebff-4a5c-b8d1-776756fc6b91	1.0	PubMed	22500024	Nrf1 loss sensitized keratinocytes to UVB induced apoptosis by up-regulating the expression of the proapoptotic Bcl-2 family member Bik through reducing glutathione levels.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:BIK)
a7430f0b-e3a2-4abd-a473-636e7af8bbe1	1.0	PubMed	22932898	Moreover, knockdown of Nrf1 attenuates the MG132 dependent increase in proteasome subunit expression and restores Bmi-1 and Ezh2 expression.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:BMI1)
b30c7fa4-1a62-4b99-919e-1b2d8e5faeeb	1.0	PubMed	21609478	BRCA1 protein levels were also decreased by the NRF-1 siRNA indicating that it lies downstream of both GABP and NRF-1, forming a transcriptionally regulated network.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:BRCA1)
0c4f5929-db4c-439c-983a-466016356ec1	1.0	PubMed	20068066	Next, promoter deletion and mutation studies revealed that while : i) expression of CXCR4 in RD and RD/PAX3-FKHR cells required nuclear respiratory factor-1 (NRF-1) binding site and ii) was additionally upregulated by direct interaction of NRF-1 with PAX3-FKHR, CXCR7 promoter activity required a proximal nuclear factor-kappa B (NF-kappaB) binding motif.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:CXCR4)
7c4db483-d66d-490c-93b2-56aed56cd38e	1.0	PubMed	26254094	As well, Nrf1 has also been reported to repress the transcription of the dentin sialophosphoprotein (DSPP) gene which encodes for the proteins dentin sialoprotein (DSP) and dentin phosphoprotein (DPP).	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:DSPP)
ca9874c4-290d-4464-9db4-f4962fa5bc4c	1.0	PubMed	22932898	Moreover, knockdown of Nrf1 attenuates the MG132 dependent increase in proteasome subunit expression and restores Bmi-1 and Ezh2 expression.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:EZH2)
ac5911fb-8cc1-42c2-9967-1e1705873747	1.0	PubMed	24024152	Silencing Nrf1 induces GCLC and GLCM expression.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:GCLC)
9ce3759b-d1ff-44d4-849a-b52d774e2ae7	1.0	PubMed	26254094	For instance under basal and arsenic challenged conditions, it was shown that a lack of Nrf1 decreased protein levels of KEAP1.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:KEAP1)
e431c434-9b1b-469c-a681-77b1bde86c32	1.0	PubMed	22574173	A NRF1 shRNA expression vector (pSUPER-NRF1) XREF_BIBR transfected into SK-N-SH cells significantly reduced NRF1 and SPAST transcript levels to < 20% and ~ 60% of mRNA levels measured in mock transfected control cells, respectively (XREF_FIG).	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:NFE2L1)
2879ce0a-5111-4fd0-aaa5-61d25cf72267	1.0	PubMed	24466341	Therefore, if the effect of Nrf1 on AR signaling is dependent upon the ratio of ratio of p65-Nrf1 to p120-Nrf1 and their binding to the AR transcription complex, reducing the expression of Nrf2 would reduce nuclear p120-Nrf1 expression and reduce the competition for p65-Nrf1 binding to AR.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:NFE2L2)
1adfb514-5407-45fa-8c3a-216c05fe19af	1.0	PubMed	26254094	The knockdown of Nrf1 blocks the suppression of iNOS expression by TGF-beta.	p(HGNC:NFE2L1)	directlyDecreases	p(HGNC:NOS2)
