INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
627f60fb-e70e-48b0-9a9b-02b977d36a05	1.0	PubMed	24552712	These data suggest that hepatic TCR zeta expression on CD8 + T cells might be downregulated by hepatic arginase-1 expression in patients with CHC.	p(HGNC:ARG1)	directlyDecreases	p(FPLX:TCR)
7ac63aeb-2b71-4e1d-9d22-f752e8a28c69	1.0	PubMed	19253371	These combined results are consistent with the hypothesis that elevated arginase 1 promotes cell growth in preneoplastic liver.	p(HGNC:ARG1)	directlyIncreases	"act(bp(GO:""GO:0016049""))"
f54c608a-44ed-4997-ac60-60e754801016	1.0	PubMed	24882011	In contrast, when treated with interleukin (IL)-4, BMDMs from WT, and mice produced the similar amount of arginase 1, a M2 marker (E).	p(HGNC:ARG1)	directlyIncreases	act(p(HGNC:ARG1))
08707cf2-b846-4a7f-aabc-a62d04cef17c	1.0	PubMed	26471500	We found that during M. tb infection, a deficiency of TF in myeloid cells was associated with reduced inducible nitric oxide synthase (iNOS) expression, enhanced arginase 1 (Arg1) expression, enhanced IL-10 production and reduced apoptosis in infected macrophages, which augmented M. tb growth.	p(HGNC:ARG1)	directlyIncreases	act(p(HGNC:IL10))
bedcd6a3-ad86-4f7b-93bb-f174af6e2a34	1.0	PubMed	26538654	Sustained Arginase 1 Expression Modulates Pathological Tau Deposits in a Mouse Model of Tauopathy.	p(HGNC:ARG1)	directlyIncreases	act(p(HGNC:MAPT))
55669928-0a15-4083-bc9a-501c94cb2d20	1.0	PubMed	20605485	Following separation of CD11b cells from MCA203 tumor infiltrate, we found that loss of C/EBPbeta caused a significant reduction in both arginase 1 (Arg1) and nitric oxide synthase 2 (Nos2) proteins (A), two enzymes that were described as crucial components of MDSC inhibitory machinery ().	p(HGNC:CEBPB)	directlyIncreases	act(p(HGNC:ARG1))
10815d85-ebca-4a10-9fb6-5076da8e12dc	1.0	PubMed	24732574	Finally, while the enhancing effects of platelet releasate on the CXCL13 mediated induction of CXCR5, IL-10, TGF-beta and arginase 1 in primary monocytes were restricted to cells that were not pre-activated by TNFalpha, the effects that are presented in were less prominent or not seen when the primary monocytes were not pre-incubated by TNFalpha (data not shown).	p(HGNC:CXCL13)	directlyIncreases	act(p(HGNC:ARG1))
989b443d-97c9-4b6c-b303-c2f06c64fa6e	1.0	PubMed	24732574	We have previously shown that CXCL13 increases the expression of IL-10, TGF-beta and arginase 1 in monocytes (8).	p(HGNC:CXCL13)	directlyIncreases	p(HGNC:ARG1)
8253dce8-7943-4220-a8e7-97d7df19ca6d	1.0	PubMed	19431148	IL-8 induces exocytosis of arginase 1 by neutrophil polymorphonuclears in nonsmall cell lung cancer.	p(HGNC:CXCL8)	directlyIncreases	act(p(HGNC:ARG1))
1ebfec2c-d1f9-4803-9c8e-8402d3e88811	1.0	PubMed	26762170	FGF-23 stimulated TNF-alpha, but not IL-6, expression in M0 macrophages and suppressed Arginase-1 expression in M2 macrophages through FGFR mediated mechanisms.	p(HGNC:FGF23)	directlyDecreases	p(HGNC:ARG1)
c00730e9-4365-4e90-b491-5663fb913705	1.0	PubMed	26437241	HDAC4 also promotes activation of STAT6 and expression of arginase 1 that is required for myeloid DC differentiation 39.	p(HGNC:HDAC4)	directlyIncreases	act(p(HGNC:ARG1))
bb935351-cdb9-45df-896b-6ba111d48efe	1.0	PubMed	19253371	It may also be relevant that interferon-gamma suppresses arginase 1 expression (XREF_BIBR), the latter of which also correlates with the suppression of HCV stimulated cell growth in culture (XREF_FIG).	p(HGNC:IFNG)	directlyDecreases	p(HGNC:ARG1)
8316ed56-021d-489f-8dee-862503712284	1.0	PubMed	22840692	The ability of monocytes and macrophages to produce arginase-1, an enzyme involved in the production of collagen, and the anti-inflammatory cytokines TGF-beta and IL-10, contributes to their capacity to resolve inflammation.	p(HGNC:IL10)	directlyIncreases	act(p(HGNC:ARG1))
5e395e7b-bc3c-4f5f-b877-d9fcaa6e6f1b	1.0	PubMed	24727542	24 In contrast, M2 macrophages contribute to the resolution of DSS induced colitis primarily by expressing low levels of pro inflammatory cytokines, but high levels of Arginase 1 (Arg 1), FIZZ1, YM-1 and IL-10.	p(HGNC:IL10)	directlyIncreases	p(HGNC:ARG1)
ffc4943a-42c2-4958-ab45-80cd5223c1ad	1.0	PubMed	24924428	Moreover, the resident ascitic CD11b+ cells expressed higher levels of IL-12p40 (M1-type marker) and lower levels of arginase-1 (M2-type marker) in mice treated with MyD88 or IL-1R deficient macrophages than control groups XREF_BIBR.	p(HGNC:IL1R1)	directlyDecreases	act(p(HGNC:ARG1))
1772b2cf-f8f1-4f5e-bc76-ee274901bd30	1.0	PubMed	26215746	In this experiment, IL-4 is used as a positive control to induce the expression of arginase-1 and promotes M2 polarization.	p(HGNC:IL4)	directlyIncreases	p(HGNC:ARG1)
12fc0a6b-f827-418d-98e8-551d4622ebfd	1.0	PubMed	25238263	IL-6 stimulated reactive oxygen species, arginase 1 and p-STAT3 in MDSCs.	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:ARG1))
761fb771-fb2d-48dd-ac02-4707b3dd3cb8	1.0	PubMed	24916903	Real-time PCR showed that mRNA levels of iNOS, CD86 and CD206 were unchanged (XREF_FIG), whereas mRNA level of arginase1 (Arg 1) was significantly increased by LCN2 (XREF_FIG).	p(HGNC:LCN2)	directlyIncreases	p(HGNC:ARG1)
2d00cc0b-dfb5-4121-9bca-fe60e6c9aa00	1.0	PubMed	23038613	"Finally, PEDF stimulated the expression of iNOS, IL12 and TNFalpha; and inhibited IL10 and arginase 1 in mouse and human macrophages confirming a M1-type differentiation."	p(HGNC:NOS2)	directlyDecreases	act(p(HGNC:ARG1))
40946d32-2aa9-4f84-9de5-548ee55b9710	1.0	PubMed	25953901	Moreover, Nr4a2 transcriptionally activates arginase 1 expression by directly binding to its promoter.	p(HGNC:NR4A2)	directlyIncreases	p(HGNC:ARG1)
5fdcf569-ecf6-4453-b4ac-63fb2a468add	1.0	PubMed	26573233	The current study also revealed that blockade of PD-1 could decrease arginase 1 and iNOS which enhance T cells proliferation to promote antitumor immunity [XREF_BIBR, XREF_BIBR].	p(HGNC:RPL17)	directlyIncreases	act(p(HGNC:ARG1))
b051df06-6734-4aee-aa57-4e2009434005	1.0	PubMed	23038613	In contrast to RAW 264.7 cells, arginase 1 was detected in the protein cell lysate but was down-regulated by PEDF (XREF_FIG) validating PEDF effect on the differentiation of macrophages towards a M1-type phenotype.	p(HGNC:SERPINF1)	directlyDecreases	act(p(HGNC:ARG1))
cc73d8dd-03fb-4076-9885-ff4908e89168	1.0	PubMed	23038613	Our study demonstrates that PEDF increased the expression of iNOS, IL12 and TNFalpha M1 specific markers, and decreased the expression of IL10 and arginase 1 M2 markers.	p(HGNC:SERPINF1)	directlyDecreases	p(HGNC:ARG1)
c68cd02f-b022-4193-a771-41d2d3183e8b	1.0	PubMed	17934065	TGF-beta1, a key profibrotic mediator, induced arginase-1 and -2 mRNA expression in primary and NIH/3T3 fibroblasts.	p(HGNC:TGFB1)	directlyIncreases	p(HGNC:ARG1)
499fbf03-a07b-4b74-aab9-f0f5f8353746	1.0	PubMed	23038613	"Finally, PEDF stimulated the expression of iNOS, IL12 and TNFalpha; and inhibited IL10 and arginase 1 in mouse and human macrophages confirming a M1-type differentiation."	p(HGNC:TNF)	directlyDecreases	act(p(HGNC:ARG1))
82c0aca2-1122-4d9f-bae5-126d6480a87a	1.0	PubMed	23335246	TSLP treatment in IL-4Ralpha1-deficient mice promoted similar cutaneous inflammation as in wild-type mice, though TSLP induced arginase 1, CCL2, and matrix metalloproteinase 12 messenger RNA levels were blocked.	p(HGNC:TSLP)	directlyDecreases	act(p(HGNC:ARG1))
a7c6e077-e35e-4bf4-ac94-b951cc566260	1.0	PubMed	23335246	TSLP stimulated expression of PAI-1, NOS2, and arginase 1 in IL-13-deficient mice to a similar level as in wild-type mice (results are available online at http://www.bu.edu/cort/files/2012/06/TSLP-Figures.pdf), suggesting that the inhibition of arginase 1 seen in IL-4Ralpha1 mice was mediated by IL-4 rather than IL-13.	p(HGNC:TSLP)	directlyIncreases	p(HGNC:ARG1)
e47671a6-10e9-4fe5-83f5-371c8fb391f6	1.0	PubMed	26510961	"Alternatively, activated M2 macrophages express IL-10, Ym1 (chitinase 3 like 3), and Fizz1 (resistin like beta); upregulate arginase-1 (Arg1) and CD206; and support wound healing."	p(UP:O35744)	directlyIncreases	act(p(HGNC:ARG1))
7de7c215-0f2a-4de4-bfe8-abcf4e54492d	1.0	PubMed	22827286	Mtb may interfere with the ability of mouse macrophages to produce antibactericidal nitric oxide, by inducing the expression of arginase 1 (Arg1).	p(UP:P62713)	directlyIncreases	p(HGNC:ARG1)
38b8dbfc-97ad-4472-b699-da9fecd974cd	1.0	PubMed	26510961	"Alternatively, activated M2 macrophages express IL-10, Ym1 (chitinase 3 like 3), and Fizz1 (resistin like beta); upregulate arginase-1 (Arg1) and CD206; and support wound healing."	p(UP:Q9EP95)	directlyIncreases	act(p(HGNC:ARG1))
02a15eb5-bb59-49a6-a458-5a7f6f8b325e	1.0	PubMed	24727542	24 In contrast, M2 macrophages contribute to the resolution of DSS induced colitis primarily by expressing low levels of pro inflammatory cytokines, but high levels of Arginase 1 (Arg 1), FIZZ1, YM-1 and IL-10.	p(UP:Q9EP95)	directlyIncreases	p(HGNC:ARG1)
