INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
7a366156-dc15-4da6-9a8c-db7bcb8a1713	0.95	16831897	Tyro 3 receptor kinases have been implicated in suppression of TNFalpha production by unknown mechanisms, and their ligands protein S and apoptotic macrophages are constitutively present in our system, and expression of the Axl ligand Gas6 was induced by IFNalpha (unpublished data).	reach	p(FPLX:IFNA)	directlyIncreases	p(HGNC:AXL)
9456e0cf-4242-4299-a226-e85abb4142ab	0.95	17196959	The inhibitory effect of statins on Pi induced apoptosis was accompanied by restoration of the Gas6 mediated survival signal pathway : upregulation of Gas6 and Axl expression, increased phosphorylation of Akt and Bcl2, and inhibition of Bad and caspase 3 activation.	reach	p(HGNC:GAS6)	directlyDecreases	p(HGNC:AXL)
3b0f4f04-2a99-4695-9480-aa3d3897c0dc	0.94	17332061	Together, these data show that the PI3K-Ras pathway is a major mediator of Axl actions upstream of Rac to induce GnRH neuronal cell migration.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:GNRH1))
f9913a56-951e-44e3-a415-4d8acdc0fb0d	0.86	17470632	Interestingly, VEGF-A 165 stimulation also induced tyrosine phosphorylation of other RTKs, notably EGFR, EphA7, and Axl (XREF_FIG).	reach	p(HGNC:VEGFA)	directlyIncreases	p(HGNC:AXL, pmod(Ph, Tyr))
f9913a56-951e-44e3-a415-4d8acdc0fb0d	0.86	17470632	Interestingly, phospho-RTK array analysis revealed that in addition to VEGF-A 165 -induced PDGFRalpha and PDGFRbeta tyrosine phosphorylation, VEGF-A 165 stimulated EGFR, EphA7, and Axl tyrosine phosphorylation.	reach	p(HGNC:VEGFA)	directlyIncreases	p(HGNC:AXL, pmod(Ph, Tyr))
0bc6a81c-c907-42d2-b669-9b4ae403770e	0.92	18195070	Here, IFNalpha was found to up-regulate Axl, which in turn differentially induced the transcriptional suppressor Twist.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:TWIST1))
2ce077bd-98e1-4418-b282-2e62049a74ad	0.94	18195070	Here, IFNalpha was found to up-regulate Axl, which in turn differentially induced the transcriptional suppressor Twist.	reach	p(FPLX:IFNA)	directlyIncreases	act(p(HGNC:AXL))
b31819a6-d9da-4e82-a774-6ce46ac4fdee	0.86	18195070	Interestingly, Axl induced Twist blocked TNFalpha expression by preventing NF-kappaB binding to the TNFalpha gene promoter.	reach	p(HGNC:AXL)	directlyDecreases	p(HGNC:TNF)
0c145aa8-e33e-4096-9155-4dcae4886e63	0.86	18195070	Interestingly, Axl induced Twist blocked TNFalpha expression by preventing NF-kappaB binding to the TNFalpha gene promoter.	reach	p(HGNC:AXL)	directlyDecreases	act(p(HGNC:TWIST1))
a11ee162-1e5c-49d4-8aaa-01c63efdb8fa	0.95	18345028	Exposure to the NF-kappaB inhibitor silibinin, which inhibits IkappaBalpha kinase activity, or overexpression of the dominant negative mutant IkappaB and Brg-1 strikingly inhibited Axl mediated MMP-9 activation.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:MMP9))
3e36fcb0-2c5f-4d27-8149-5c5f6ad8615d	0.92	18345028	Here, we show that Axl enhances the expression of matrix metalloproteinase 9 (MMP-9), required for Axl mediated invasion both in vitro and in vivo.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:MMP9)
1eaee5e8-39f2-4751-842c-3b974045d301	0.98	18345028	In addition, overexpression of Axl-activated ERK and enhanced nuclear factor-kappaB (NF-kappaB) transactivation and brahma-related gene-1 (Brg-1) translocation.	sparser	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:ERK))
a11ee162-1e5c-49d4-8aaa-01c63efdb8fa	0.95	18345028	Interestingly, however, the Axl ligand Gas6 is not involved in Axl mediated MMP-9 activation.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:MMP9))
a11ee162-1e5c-49d4-8aaa-01c63efdb8fa	0.95	18345028	We found that the highly selective MEK1/2 inhibitors U0126 and PD98059, and the expressed dominant negative form of extracellular signal regulated kinase (ERK), completely block Axl mediated MMP-9 activation.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:MMP9))
a4944771-82a4-41a0-855f-7053c6c81467	0.99	18346204	Prior studies using epidermal growth factor (EGF) stimulation of an EGFR and Axl chimeric receptor determined that EGF-EGFR and Axl chimera binding activates the PI3 kinase pathway.	reach	p(HGNC:EGF)	directlyIncreases	act(p(HGNC:AXL))
ac0c6926-578d-47ee-a642-9046d923c1bc	0.92	18346204	When we compared the relative PI3 kinase activity of the Axl transfected rhGas6 stimulated COS7 cells with the unstimulated Axl transfected COS7 cells significantly more active PI3 kinase IP ' ed with Axl from rhGas6 stimulated Axl transfected COS7 cells (XREF_FIG).	reach	p(FPLX:PI3K)	directlyIncreases	act(p(HGNC:AXL))
99d38f0b-f4f9-42ce-8004-894b754874d6	0.86	18393392	These observations suggest that Tyro3 RTKs play roles collaboratively in vaginal development, and Mer is more critical, Axl and Tyro3 support the function of Mer.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:MERTK))
68adee11-9189-47d7-86f9-770517c6370a	0.86	18522535	In Drosophila Schneider SL2-cells, exogenous expression of Sp1 and Sp3 increased Axl promoter activity.	reach	p(HGNC:SP1)	directlyIncreases	act(p(HGNC:AXL))
7fedbb93-fb87-4d7e-845c-ea757bea0bcf	0.86	18522535	In Drosophila Schneider SL2-cells, exogenous expression of Sp1 and Sp3 increased Axl promoter activity.	reach	p(HGNC:SP3)	directlyIncreases	act(p(HGNC:AXL))
09ca3946-70c1-484a-a0b0-844be2a48906	0.86	18522535	Use of Sp1 and Sp3 siRNAs (small interfering RNAs) significantly reduced Axl promoter activity and protein levels in Rko and HeLa cells.	reach	p(HGNC:SP1)	directlyDecreases	act(p(HGNC:AXL))
68fac80d-8029-4244-908b-a4e658c85f97	0.88	19252414	Previous studies in neuronal cells and NIH3T3 cells with ectopic Axl expression have reported a PI-3-kinase-dependent activation of the Rho GTPases by Axl, xref , xref and our results suggest that such as axis is maintained in pancreatic cancer as well.	sparser	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:RHOA))
a11ee162-1e5c-49d4-8aaa-01c63efdb8fa	0.95	19252414	XREF_BIBR - XREF_BIBR Further, a recent study demonstrates that ectopic Axl in cancer cells can upregulate MMP-9, and render the cells more invasive.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:MMP9))
0bc6a81c-c907-42d2-b669-9b4ae403770e	0.92	19273223	A significant increase in the understanding of how Tyro3 RTKs contribute to the immunomodulatory effect of apoptotic cells came from the recent finding that activation of Axl by Gas6 or apoptotic cells induces Twist proteins 1 and 2 213, which are basic helix-loop-helix transcriptional repressors that inhibit production of TNF-alpha and other NF-kappaB-dependent inflammatory cytokines 214.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:TWIST1))
3b0f4f04-2a99-4695-9480-aa3d3897c0dc	0.94	19463168	It has been recently demonstrated that Axl and one of its family members, Tyro3, are able to modulate female reproduction by influencing GnRH + neuron survival and migration [XREF_BIBR].	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:GNRH1))
adab8d95-d682-4d3e-93b1-7aaf77fe584e	0.86	19463168	We proved that Axl is essential for GN-11 cell movement and that AP-2alpha directly regulates Axl transcription by binding to canonical AP-2 binding sites present in the promoter of this gene.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:TFAP2A)
bd2502b0-895f-479d-95d2-a4edf14a5256	0.86	19463168	We proved that Axl is essential for GN-11 cell movement and that AP-2alpha directly regulates Axl transcription by binding to canonical AP-2 binding sites present in the promoter of this gene.	reach	p(HGNC:TFAP2A)	directlyIncreases	p(HGNC:AXL)
7a366156-dc15-4da6-9a8c-db7bcb8a1713	0.95	19657094	In this study, we show that Axl expression is induced by IFN-alpha during human dendritic cell (DC) differentiation from monocytes (IFN/DC) and that constitutively Axl negative, IL-4-differentiated DC (IL-4/DC) can be induced to up-regulate Axl by IFN-alpha.	reach	p(FPLX:IFNA)	directlyIncreases	p(HGNC:AXL)
d0bf9dcb-72aa-4e60-a576-688086b53e0a	0.94	19817989	Protein S inhibited the expression of cytokines in vitro and increased activation of the Axl tyrosine kinase pathway in A549 epithelial cells.	reach	p(UP:P27392)	directlyIncreases	act(p(HGNC:AXL))
1222112f-8912-4e2d-9284-f236e2ea2437	0.95	20080645	We demonstrate that Axl is strongly induced by EMT in immortalized mammary epithelial cells that establishes an autocrine signaling loop with its ligand, Gas6.	reach	bp(GO:"GO:0001837")	directlyIncreases	act(p(HGNC:AXL))
c63936b6-53aa-4199-8f53-4870f624a2a1	0.86	20145042	In addition, we show that MZF1 binds to the Axl promoter, transactivates promoter activity, and enhances Axl mRNA and protein expression in a dose dependent manner.	reach	p(HGNC:MZF1)	directlyIncreases	act(p(HGNC:AXL))
dd5d4829-2607-42a2-8030-af3cf0602d9f	0.95	20145042	Taken together, this is the first study to show that MZF1 induces invasion and in vivo metastasis in colorectal and cervical cancer, at least in part by regulating Axl gene expression.	reach	p(HGNC:MZF1)	directlyIncreases	p(HGNC:AXL)
3cd2e61c-a39f-4490-b056-fe6580ecfbf4	0.86	20363878	Here we demonstrate that Tyro3 subfamily of receptor tyrosine kinases, Tyro3, Axl, and Mer (TAM), negatively regulate TLR3 signaling in Sertoli cells.	reach	p(HGNC:AXL)	directlyDecreases	act(p(HGNC:TLR3))
2bf8ced2-acec-43a3-8d4c-205553944bc0	0.92	20392288	In a study from our laboratory, IFNalpha also suppressed TNFalpha production by inducing expression of the tyrosine kinase Axl that in turn induced expression of Twist, a transcriptional repressor of the TNFalpha promoter [XREF_BIBR].	reach	p(FPLX:IFNA)	directlyDecreases	p(HGNC:AXL)
052988b5-e780-4d50-ae2f-fe722938c161	0.94	20423999	Future studies will investigate the role of autophagy in concert with Mer and Axl RTK signaling inhibition and overall survival phenotypes in astrocytoma.	sparser	p(FPLX:RTK)	directlyDecreases	act(p(HGNC:AXL))
052988b5-e780-4d50-ae2f-fe722938c161	0.94	20423999	In contrast, astrocytoma cells with Mer or Axl RTK inhibition show a large increase in autophagic flux, and this increase in autophagy is present even without the stress of serum starvation.	sparser	p(FPLX:RTK)	directlyDecreases	act(p(HGNC:AXL))
052988b5-e780-4d50-ae2f-fe722938c161	0.94	20423999	In this study, we provide data to support the consideration of Mer and Axl RTK inhibition as a novel therapeutic approach to astrocytoma treatment.	sparser	p(FPLX:RTK)	directlyDecreases	act(p(HGNC:AXL))
dea5ddf2-ee02-4daf-a2e6-c9781f0fd468	0.92	20423999	Inhibition of Mer or Axl led to increased apoptosis in response to serum starvation, with Mer knockdown leading to 5.57% apoptotic cells and Axl knockdown leading to 26.96% apoptotic cells (XREF_FIG).	reach	p(HGNC:MERTK)	directlyIncreases	act(p(HGNC:AXL))
1b9b3c02-e28a-4211-8be5-b793c7cc2273	0.98	20423999	Mer or Axl inhibition significantly decreased activation of the PI3K and Erk1/2 prosurvival pathways.	reach	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:PI3K))
052988b5-e780-4d50-ae2f-fe722938c161	0.94	20423999	Our results suggest Mer and Axl RTK inhibition as a novel method to improve apoptotic response and chemosensitivity in astrocytoma and provide support for these oncogenes as attractive biological targets for astrocytoma drug development.	sparser	p(FPLX:RTK)	directlyDecreases	act(p(HGNC:AXL))
b686394b-fc63-4f8e-8de4-d022c4ab6b3f	1.0	20479336	Since Axl is activated by ROS in VSMC, we hypothesized that ROS will modulate Axl signal transduction by altering interaction with unknown glutathiolated proteins.	reach	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:AXL))
b686394b-fc63-4f8e-8de4-d022c4ab6b3f	1.0	20479336	Since Axl is activated by ROS in VSMC, we hypothesized that ROS will modulate Axl signal transduction by altering interaction with unknown glutathiolated proteins.	sparser	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:AXL))
b386ba9f-c2e6-4a7c-b265-d29fe3d6a56d	0.92	20479336	The exact mechanism by which stimulation of Axl increases intracellular ROS is unclear although we propose it is mediated through NADPH oxidase.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:ROS1))
d97c73cd-c3cc-48ce-a78b-d08b24696465	0.86	20731857	The binding of Gas6 to Axl induces Axl phosphorylation and activation of the PI3 kinase and Akt pathway, which has prosurvival and antiapoptotic effects [XREF_BIBR].	reach	p(HGNC:AXL)	directlyIncreases	p(FPLX:PI3K, pmod(Ph))
4636dbe9-5058-4694-8559-f4539a0afaa6	0.86	20818175	XREF_BIBR, XREF_BIBR Axl knockdown strikingly inhibited this EGF dependent activation of RalA and RalB (XREF_FIG).	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:EGF))
68adee11-9189-47d7-86f9-770517c6370a	0.86	20977427	Axl basal transcriptional activity is driven by Sp1 and Sp3, and overexpression of MZF-1 (myeloid zinc-finger 1) induces Axl transcription and gene expression.	reach	p(HGNC:SP1)	directlyIncreases	act(p(HGNC:AXL))
7fedbb93-fb87-4d7e-845c-ea757bea0bcf	0.86	20977427	Axl basal transcriptional activity is driven by Sp1 and Sp3, and overexpression of MZF-1 (myeloid zinc-finger 1) induces Axl transcription and gene expression.	reach	p(HGNC:SP3)	directlyIncreases	act(p(HGNC:AXL))
5f02ccfa-b9b1-4da9-9d21-ea9a3621b35b	0.86	20977427	Axl basal transcriptional activity is driven by Sp1 and Sp3, and overexpression of MZF-1 (myeloid zinc-finger 1) induces Axl transcription and gene expression.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:MZF1)
dd5d4829-2607-42a2-8030-af3cf0602d9f	0.95	20977427	Axl basal transcriptional activity is driven by Sp1 and Sp3, and overexpression of MZF-1 (myeloid zinc-finger 1) induces Axl transcription and gene expression.	reach	p(HGNC:MZF1)	directlyIncreases	p(HGNC:AXL)
dff07baa-955d-4ac1-8623-792eda4e5ea4	0.95	20977427	Furthermore, specific inhibitors of PKC (protein kinase C), ERK1/2 (extracellular-signal-regulated kinase 1/2) and p38 reduced Axl expression.	reach	p(FPLX:ERK)	directlyIncreases	p(HGNC:AXL)
c03ca793-7b17-440c-92d3-a7dd03376bf0	0.86	21062511	A study on human macrophages indicated that IFNalpha can suppress TNFalpha production after immune complex, Fc receptor or Toll like receptor stimulation by induction and activation of Axl, a receptor tyrosine kinase that induces the expression of a transcriptional repressor of the TNFalpha promoter [XREF_BIBR].	reach	p(HGNC:AXL)	directlyDecreases	act(p(IP:IPR017241))
abb43ccc-6aa7-43cd-b027-19cc5f7451f8	0.86	21076472	In addition, knockdown of YAP1 expression also downregulated the AXL level (both protein and mRNA) in four other HCC cell lines, H2P, Hep3B, MHCC-97L and MHCC97-H, which revealed high endogenous AXL levels (XREF_FIG).	reach	p(HGNC:YAP1)	directlyIncreases	p(HGNC:AXL)
85a859f4-c9d9-443d-ac00-44254c3253d3	0.86	21076472	Our data also reveal the critical role of AXL in YAP1 mediated oncogenic functions, as knockdown of AXL expression impaired the migration and invasion of YAP1 transformed MIHA cells, as well as their viability under serum starvation conditions, whereas rescuing AXL in YAP1-knockdown PLC/PRF/5 HCC restored the cell proliferation and migration phenotypes to a certain extent.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:YAP1))
85a859f4-c9d9-443d-ac00-44254c3253d3	0.86	21076472	To investigate whether AXL kinase mediates the oncogenic functions of YAP1 in HCC, we transiently knocked down expression of AXL in the MIHA-YAP1b stable transfectant (which expressed the higher level of YAP protein), and assayed the tumorigenic and metastatic potentials as shown above.	reach	p(HGNC:AXL)	directlyIncreases	act(p(HGNC:YAP1))
abb43ccc-6aa7-43cd-b027-19cc5f7451f8	0.86	21076472	Transient knockdown of YAP1 expression by siRNA in PLC/PRF/5 cells reduced both protein (XREF_FIG) and transcriptional levels (see XREF_SUPPLEMENTARY) of AXL.	reach	p(HGNC:YAP1)	directlyIncreases	p(HGNC:AXL)
1b9b3c02-e28a-4211-8be5-b793c7cc2273	0.98	21362131	Consequently, this affirmative property of ALA prevented Pi induced VSMC calcification by both the restoration of Gas6 and Axl survival signals and suppression of mitochondria mediated apoptosis (XREF_FIG).	reach	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:PI3K))
3e344d0a-2cde-4a13-8a59-96673a9d6049	0.86	21362131	Pi markedly suppressed the expression of Gas6 and Axl and led to Akt inactivation, and this down-regulation of Gas6/Axl/Akt signalling pathway was almost completely reversed by ALA (Figs S3 and 3D).	reach	p(FPLX:PI3K)	directlyDecreases	p(HGNC:AXL)
3e344d0a-2cde-4a13-8a59-96673a9d6049	0.86	21362131	The present results demonstrate that ALA inhibits Pi induced apoptosis and calcification through the restoration of Gas6 and Axl expression, which is down-regulated by excessive Pi in vitro and vitamin D 3 toxicity in vivo and one of the upstream regulators of PI3K and Akt survival pathway.	reach	p(FPLX:PI3K)	directlyDecreases	p(HGNC:AXL)
ea9b8baf-5ff6-4237-92e1-88326e0819a3	0.86	21496277	The HGF-up-regulated Axl and PDGFR-alpha could be inhibited by PD98059, supporting the involvement of MEK and ERK 1/2 signaling in this transactivation event.	reach	p(HGNC:AXL)	directlyDecreases	act(p(FPLX:ERK))
7a366156-dc15-4da6-9a8c-db7bcb8a1713	0.95	21501828	It was shown that usage of IFN-alpha for human dendritic cell differentiation from monocytes induces expression of Axl while other differentiation conditions do not.	reach	p(FPLX:IFNA)	directlyIncreases	p(HGNC:AXL)
b31819a6-d9da-4e82-a774-6ce46ac4fdee	0.86	21569627	In vitro, Axl signaling can reduce expression of the pro inflammatory cytokine TNFalpha by upregulating TWIST, resulting in TWIST binding the E-box of TNFalpha, thereby blocking NFkappaB dependent transcription of TNFalpha [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:AXL)	directlyDecreases	p(HGNC:TNF)
808c2850-93bf-4762-8316-8d3664b84c81	0.86	21569627	Since it had been reported that Axl regulates TNFalpha transcription through induction of TWIST, we analyzed TWIST expression but found no difference in the amount of TWIST RNA between naive and EAE induced Axl-/- and WT mice (data not shown).	reach	p(HGNC:TNF)	directlyIncreases	p(HGNC:AXL)
295eae69-0413-4bc3-819b-530c9438f704	0.86	21605699	In particular, prostate cancer cells bind to cell surface expressed annexin II of osteoblasts in the bone marrow which induce expression of the growth arrest specific (Gas6) receptor Axl in tumor cells XREF_BIBR.	reach	p(HGNC:ANXA2)	directlyIncreases	p(HGNC:AXL)
ea9b8baf-5ff6-4237-92e1-88326e0819a3	0.86	22141136	AXL transcription was abolished by U0126 highlighting the role of ERK1/2 in this process.	reach	p(HGNC:AXL)	directlyDecreases	act(p(FPLX:ERK))
dff07baa-955d-4ac1-8623-792eda4e5ea4	0.95	22141136	Caveat to that, AXL overexpression is dependent on persistent ERK activation since inhibition of ERK by U0126 blocked AXL transcription and expression in IM-R and PD-R CML cells leading to increased apoptosis and caspase activation.	reach	p(FPLX:ERK)	directlyIncreases	p(HGNC:AXL)
dff07baa-955d-4ac1-8623-792eda4e5ea4	0.95	22141136	Interestingly, inhibition of ERK1/2 by the MEK1 inhibitor U0126 abolished AXL expression.	reach	p(FPLX:ERK)	directlyIncreases	p(HGNC:AXL)
5f02ccfa-b9b1-4da9-9d21-ea9a3621b35b	0.86	22150307	Multiple studies have found that AP-2alpha, Sp1 and Sp3 and MZF-1 directly regulate Axl transcription, with MZF-1 levels directly correlating with Axl expression and metastasis in colorectal and cervical cancers.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:MZF1)
4f8e23c5-b0b5-4e10-adf0-41ed90dad05f	0.86	22150307	Multiple studies have found that AP-2alpha, Sp1 and Sp3 and MZF-1 directly regulate Axl transcription, with MZF-1 levels directly correlating with Axl expression and metastasis in colorectal and cervical cancers.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:SP1)
adab8d95-d682-4d3e-93b1-7aaf77fe584e	0.86	22150307	Multiple studies have found that AP-2alpha, Sp1 and Sp3 and MZF-1 directly regulate Axl transcription, with MZF-1 levels directly correlating with Axl expression and metastasis in colorectal and cervical cancers.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:TFAP2A)
dd5d4829-2607-42a2-8030-af3cf0602d9f	0.95	22150307	Multiple studies have found that AP-2alpha, Sp1 and Sp3 and MZF-1 directly regulate Axl transcription, with MZF-1 levels directly correlating with Axl expression and metastasis in colorectal and cervical cancers.	reach	p(HGNC:MZF1)	directlyIncreases	p(HGNC:AXL)
72e7e6ab-7175-435b-9c15-279b4a58b301	0.86	22150307	Multiple studies have found that AP-2alpha, Sp1 and Sp3 and MZF-1 directly regulate Axl transcription, with MZF-1 levels directly correlating with Axl expression and metastasis in colorectal and cervical cancers.	reach	p(HGNC:SP3)	directlyIncreases	p(HGNC:AXL)
bd2502b0-895f-479d-95d2-a4edf14a5256	0.86	22150307	Multiple studies have found that AP-2alpha, Sp1 and Sp3 and MZF-1 directly regulate Axl transcription, with MZF-1 levels directly correlating with Axl expression and metastasis in colorectal and cervical cancers.	reach	p(HGNC:TFAP2A)	directlyIncreases	p(HGNC:AXL)
2afe509c-1c59-47dc-bd20-9d1834993e81	0.96	22150307	XREF_BIBR, XREF_BIBR - XREF_BIBR More recently, CXCR4 and SDF -1 (CXCL12) has been shown to increase transcription of both AXL and TYRO3 in thyroid carcinoma cell lines; although the transcriptional interaction was not further characterized, treatment with a CXCR4 inhibitor did not reduce constitutive Axl expression, suggesting that its overexpression requires additional regulatory mechanisms.	reach	p(HGNC:CXCL12)	directlyIncreases	p(HGNC:AXL)
b0729092-ae45-4d1c-932c-22c389925dec	0.88	22187964	Again, majority of reports on Axl inhibition by SMI are shown in cancer [ xref ].	sparser	p(UP:Q7KRY7)	directlyDecreases	act(p(HGNC:AXL))
b0729092-ae45-4d1c-932c-22c389925dec	0.88	22187964	Again, majority of reports on Axl inhibition by SMI are shown in cancer [XREF_BIBR].	reach	p(UP:Q7KRY7)	directlyDecreases	act(p(HGNC:AXL))
42f9d87a-765f-4809-90e0-d437baf73afa	0.88	22187964	However, authors were unable to show direct dephosphorylation of Axl by C1-TEN or increases in C1-TEN enzymatic activity.	sparser	p(HGNC:TNS2)	directlyDecreases	p(HGNC:AXL, pmod(Ph))
42f9d87a-765f-4809-90e0-d437baf73afa	0.88	22187964	However, authors were unable to show direct dephosphorylation of Axl by C1-TEN or increases in C1-TEN enzymatic activity.	reach	p(HGNC:TNS2)	directlyDecreases	p(HGNC:AXL, pmod(Ph))
1eaee5e8-39f2-4751-842c-3b974045d301	0.98	22187964	In some cell types Axl activates ERK pathway and contributes to proliferation (XREF_FIG).	reach	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:ERK))
1b9b3c02-e28a-4211-8be5-b793c7cc2273	0.98	22187964	Mechanistic studies showed that Gas6 and Axl activates PI3K and Akt that protects VSMCs from apoptosis [XREF_BIBR].	reach	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:PI3K))
1b9b3c02-e28a-4211-8be5-b793c7cc2273	0.98	22187964	Mechanistic studies showed that Gas6/Axl activates PI3K and Akt that protects VSMCs from apoptosis [ xref ].	sparser	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:PI3K))
beb089cd-49b8-43c7-9688-124718d4de79	0.99	22240445	In the first report implicating the TAM family in response to vascular injury authors found that AngII and thrombin increased Axl expression in VSMCs in vitro [XREF_BIBR].	reach	p(HGNC:AGT)	directlyIncreases	p(HGNC:AXL)
93ac1da3-b3fe-43bf-b7fb-0443ca4b4661	0.98	22240445	In the first report implicating the TAM family in response to vascular injury authors found that AngII and thrombin increased Axl expression in VSMCs in vitro [XREF_BIBR].	reach	p(HGNC:F2)	directlyIncreases	p(HGNC:AXL)
1b9b3c02-e28a-4211-8be5-b793c7cc2273	0.98	22240445	The Gas6 and Axl pathway activates PI3K and Akt that protects VSMCs from apoptosis [XREF_BIBR].	reach	p(HGNC:AXL)	directlyIncreases	act(p(FPLX:PI3K))
d0bf9dcb-72aa-4e60-a576-688086b53e0a	0.94	22290807	Axl is significantly activated by Gas6 but not by protein S; however, the coaddition of Gas6 and protein S suppresses Axl activation (XREF_FIG F- XREF_FIG H).	reach	p(UP:P27392)	directlyIncreases	act(p(HGNC:AXL))
0048814d-3864-4ce7-b066-93ef5ceb44d9	0.86	22290807	Axl is significantly activated by Gas6 but not by protein S; however, the coaddition of Gas6 and protein S suppresses Axl activation (XREF_FIG F- XREF_FIG H).	reach	p(UP:P27392)	directlyDecreases	act(p(HGNC:AXL))
5732a49b-109e-419f-ac99-048de3da90f1	0.86	22410775	As observed in XREF_FIG, blockage of Axl expression leads to inhibition of Akt phosphorylation, circumvents phosphorylation of IKKalpha and consequentially reduces phosphorylation of IkappaBalpha.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:NFKBIA, pmod(Ph))
