INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
6bdd3cd4-4b6a-48dc-8f55-98244e1d8f34	1.0	PubMed	6496415	The 5-HT (0.1-1 micro m) and 5-HT1A receptor agonist (+/-)-8-OH-2-(D1-n-propyl-amino) tetralin (8-OH-DPAT) (1-20 micro m) inhibited both voltage gated sodium current (INa) and voltage gated potassium current (IK) in 50% of TRCs, but potentiated IK without any significant effect on INa in another subset of 18% of TRCs.	p(HGNC:HTR1A)	directlyDecreases	act(p(HGNC:INA))
93aa09ad-95cc-4383-82f0-c8138d3a8f8a	1.0	PubMed	18460206	TGF-beta1, ActA and InA clearly reduced T-cell proliferation compared to mDCs.	p(HGNC:INA)	directlyDecreases	"act(bp(GO:""GO:0008283""))"
df3729e5-f524-4465-a239-0e4d582c7aa8	1.0	PubMed	27364017	The protein transport inhibitor brefeldin-A prevented INa increase in CASK silenced myocytes.	p(HGNC:INA)	directlyDecreases	act(p(HGNC:CASK))
1985dd6a-ca74-4559-bf1c-0ef3fb5ef037	1.0	PubMed	3118563	INa activated with a time constant of 0.7 msec at -55 mV, decreasing to 100 microsec on depolarizations positive to + 10 mV.	p(HGNC:INA)	directlyDecreases	act(p(HGNC:VCL))
d17a1074-e21d-4c38-8a1e-c08401606b8d	1.0	PubMed	23452857	In analogy to this scenario, we found that C-terminal fragments of alpha-internexin prevent the dephosphorylation of pJacob and pERK in a trimeric complex.	p(HGNC:INA)	directlyDecreases	p(FPLX:ERK, pmod(Ph), pmod(Ph))
4a6cae37-407c-49fe-9da7-07b901cde568	1.0	PubMed	3360641	INA (0.2 mM), SA (0.02 mM), SS (0.05 mM), EB (0.08 mM) and SPAS (0.5 mM) increased the F-actin content and changed its localization within macrophages.	p(HGNC:INA)	directlyIncreases	"act(p(FPLX:""F_actin""))"
c91cac64-57cd-4d9b-a51d-d0aaf8b6730e	1.0	PubMed	15024033	Activated trkA also binds to the intermediate filament proteins peripherin and alpha-internexin (XREF_BIBR), which may also have scaffolding implications, by coupling trkA to the cytoskeleton.	p(HGNC:INA)	directlyIncreases	act(p(HGNC:NTRK1))
800ce995-b630-4a68-a212-5dac4c4a4398	1.0	PubMed	3345568	INA induced all PR protein mRNAs analysed, except for intracellular chitinase and extracellular PR-4.	p(HGNC:INA)	directlyIncreases	act(p(HGNC:PGR))
5998306d-4757-4b9a-996e-9bfcc2e54d21	1.0	PubMed	5078009	The Ca2 +-dependent agonists histamine, bradykinin, serosal UTP, and thapsigargin similarly induced sustained inhibition (62-84%) of INa.	p(HGNC:KNG1)	directlyDecreases	act(p(HGNC:INA))
6605f417-683f-480f-88dc-83f2a46a0187	1.0	PubMed	6146177	AP-Q (3 - 300 nmol/L) increased INa in a concentration dependent manner.	p(HGNC:LVRN)	directlyIncreases	act(p(HGNC:INA))
9d124244-0a90-4ac3-b2f3-e9954c9181d5	1.0	PubMed	PMC4927658	S-1-P reversibly inhibited peak INa by approximately 50 pA, whereas the inward rectifier potassium current was not significantly changed.	p(HGNC:MBTPS1)	directlyDecreases	act(p(HGNC:INA))
eacb9ade-b772-429e-adee-3fb770464108	1.0	PubMed	3791967	Like PROC, the middle-chain acylcarnitine, e.g., 1-hexanoylcarnitine (HEXC) did not decrease the INa, but prevented the LPC 's deleterious effects on INa, albeit the latter effect was much weaker than that of PROC.	p(HGNC:MGEA5)	directlyDecreases	act(p(HGNC:INA))
e0c44f3c-4582-42b4-a294-6288d4972589	1.0	PubMed	5150579	A Cl- channel blocker, 5-nitro-2-(3-phenylpropylamino)-benzoate (NPPB), which abolished Gb, Cl, blocked the INa by inhibiting the Na +-K+ pump without any direct effect on amiloride sensitive Na+ channels.	p(HGNC:NPPB)	directlyIncreases	act(p(HGNC:INA))
71881fa7-ecd2-4d6b-8163-846ee843559e	1.0	PubMed	5110121	The fast Na+ current (iNa) was activated by ramp pulses from various holding potentials of -90, -80 or -60 mV to 10 mV with various intervals.	p(HGNC:PAMR1)	directlyIncreases	act(p(HGNC:INA))
a8c04972-b1bc-422e-81ba-143fb9aae360	1.0	PubMed	4046267	LPC perfusion caused a slowing of the decay of INa, and also a slowing of recovery from inactivation.	p(HGNC:PCSK7)	directlyDecreases	act(p(HGNC:INA))
4a713cda-cc87-441b-8e0b-c82f697da2b5	1.0	PubMed	3453326	Both the Brn-3a and Brn-3c factors can activate the alpha-internexin promoter while Brn-3b represses it and can prevent activation by Brn-3a.	p(HGNC:POU4F1)	directlyIncreases	act(p(HGNC:INA))
12be409d-24cd-4651-b731-0ac66a611e46	1.0	PubMed	3453326	Both the Brn-3a and Brn-3c factors can activate the alpha-internexin promoter while Brn-3b represses it and can prevent activation by Brn-3a.	p(HGNC:POU4F3)	directlyIncreases	act(p(HGNC:INA))
c55d8ff7-e3f8-4128-84e0-070e2f19b8a0	1.0	PubMed	3373834	Because intracellular acidosis is an early consequence of ischemia, we hypothesized that lowering intracellular pH (pHi) would reduce or kinetically modulate INa and thus affect cardiac conduction.	p(HGNC:PPY)	directlyIncreases	act(p(HGNC:INA))
3b1295d5-d301-4338-9459-1276d3402683	1.0	PubMed	4161091	PGE2 (1 microM) induced a 103 +/- 22.8% increase in peak TTX-R INa.	p(HGNC:PTGER4)	directlyIncreases	act(p(HGNC:INA))
74825428-673f-4c4a-8f6e-dd29d4d6adf7	1.0	PubMed	17823282	Therefore, we tested whether NRSF and REST overexpression reduced the mRNA levels of known target genes SNAP25 and synaptophysin and the products of putative target genes UCHL1 and alpha-internexin.	p(HGNC:REST)	directlyDecreases	act(p(HGNC:INA))
661c9891-63eb-4083-8109-031088295914	1.0	PubMed	17823282	However, further analysis, such as electrophoretic mobility shift assays, must be performed to demonstrate fully that the three NRSE sites identified in the minimal promoter are functional.In relation to alpha-internexin, we have here described for the first time how overexpression of NRSF and REST in DMS53 and SH-SY5Y cells reduces the expression levels of alpha-internexin.	p(HGNC:REST)	directlyDecreases	p(HGNC:INA)
5b927014-a200-40fd-a9f2-2678570cd46c	1.0	PubMed	3871220	When RET-NO was administered i.p., the urinary levels of pyrrolic metabolites, INA and RET were decreased relative to those treated with RET.	p(HGNC:RET)	directlyDecreases	act(p(HGNC:INA))
690234f8-56f4-4b9f-8e88-8b4279e337e9	1.0	PubMed	7010131	"STX (10 microM; Calbiochem) and TTX (60 microM; Sigma-Aldrich) completely blocked INa in mouse VMs."	p(HGNC:ST8SIA2)	directlyDecreases	act(p(HGNC:INA))
8690fa1b-69f1-44f6-bb2f-efd40be838e1	1.0	PubMed	4674551	The EPA induced suppression of INa, alpha was concentration- and voltage dependent.	p(HGNC:TIMP1)	directlyDecreases	act(p(HGNC:INA))
