INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
98e84e21-d663-4095-80c6-a6232f10f5af	1.0	PubMed	7178822	The results suggested that GST-PD-1 could competently block the interaction between PD-L1 and PD-1 and increase the production of IL-2 and IFN-gamma of phytohemagglutinin activated T cells.	complex(p(HGNC:CD274), p(HGNC:RPL17))	directlyDecreases	act(p(HGNC:IL2))
0bdfbb7a-2360-4af3-bc3a-49441fb71d2f	1.0	PubMed	25465101	We found that PD-1 and PD-L1 interactions minimally affected RSV viral clearance but drastically modulated the development of excessive pulmonary inflammation and lung injury during RSV infection.	complex(p(HGNC:CD274), p(HGNC:RPL17))	directlyIncreases	"act(bp(GO:""GO:0006954""))"
ea12239e-7cba-4175-88e4-404c2fba1c85	1.0	PubMed	15131796	Both B7-H1 and B7-DC can bind to PD-1 on T cells.ICOS enhances T-cell proliferation and cytokine secretion.	complex(p(HGNC:CD274), p(HGNC:RPL17))	directlyIncreases	"act(bp(GO:""GO:0008283""))"
62dae144-b009-4aba-ad2f-0f48b56aad32	1.0	PubMed	26373277	Thus, blocking of the PD-1 and PD-L1 interaction by anti-PD-L1 clone 10F.9 G2 was not sufficient to induce its anti-tumor therapeutic activity.	complex(p(HGNC:RPL17), p(HGNC:CD274))	directlyDecreases	act(p(HGNC:CD274))
646e792b-e225-47ce-8336-79280e022659	1.0	PubMed	24270737	PD-L1, PD-L2, PD-1 and CTLA4 were induced by DAC treatment in a concentration dependent manner.	p(HGNC:AADAC)	directlyIncreases	act(p(HGNC:CD274))
eecbf413-eb0f-4407-829c-e525a651773f	1.0	PubMed	24626392	To address whether neutrophil PD-L1 expression is modulated by ART, fresh blood from 5 HIV-1-infected subjects was analyzed before and after the initiation of ART resulting in a successful control of HIV-1 replication.	p(HGNC:AGRP)	directlyIncreases	p(HGNC:CD274)
9cd813f7-6d17-4fad-b164-1c15b71fd84a	1.0	PubMed	27564404	The results showed that the CM of SLVL, MT-1 and ATL-T cell lines induced significant upregulation of PD-L1 and PD-L2 in macrophages.	p(HGNC:ALG1)	directlyIncreases	act(p(HGNC:CD274))
85dd1749-f824-4956-bb51-dca1dd57bf82	1.0	PubMed	25361008	Similarly, constitutive activation of NPM and ALK was reported to drive PD-L1 expression through STAT3 [XREF_BIBR].	p(HGNC:ALK)	directlyIncreases	p(HGNC:CD274)
83f39d23-8fb9-462f-b309-3f88833eef4c	1.0	PubMed	25070848	Such an APC mediated PD-L1 dependent inhibitory action on T cell growth and survival was previously described in the other organs (XREF_BIBR, XREF_BIBR) CMF : T cell co-culture experiments also demonstrated that signaling through TLR4 enhanced CMF mediated suppression of IFN-gamma production by activated CD4 + effector T cells and this process was PD-L1 dependent.	p(HGNC:APC)	directlyDecreases	act(p(HGNC:CD274))
620e9d23-f3d2-4d8e-8cd1-bbc7330b7bfc	1.0	PubMed	15342209	Thus B7-H1 expression by weak APC can be considered an important inhibitory principle controlling spontaneous or overreactive T-cell responses under steady state conditions.	p(HGNC:APC)	directlyIncreases	p(HGNC:CD274)
737e6298-680f-4a73-83e0-f21b4386485a	1.0	PubMed	22389764	The failure of APCs to up-regulate PD-L1 may occur in vivo and contribute to the breakdown of self-tolerance in SLE patients.	p(HGNC:APCS)	directlyIncreases	act(p(HGNC:CD274))
7e3ebf46-1333-403f-b487-8c29a5ad6188	1.0	PubMed	21856939	Infection of APCs was sufficient to directly induce PD-L1 expression, and interruption of PD-L1 in vitro by siRNA resulted in significant enhancement of proliferation and antiviral cytokine secretion by HIV specific T cells.	p(HGNC:APCS)	directlyIncreases	p(HGNC:CD274)
fc2290b3-ba2d-4091-a730-ee4cc259982a	1.0	PubMed	27572267	We show that glycogen synthase kinase 3beta (GSK3beta) interacts with PD-L1 and induces phosphorylation dependent proteasome degradation of PD-L1 by beta-TrCP.	p(HGNC:BTRC)	directlyDecreases	act(p(HGNC:CD274))
88dd204a-a2c6-449a-968d-da3b09bb34b6	1.0	PubMed	27572267	Overexpression of both GSK3beta and beta-TrCP reduced PD-L1 4NQ (arrowhead) expression but not PD-L1 WT (black dot) when coexpressing PD-L1 WT and 4NQ together in the assay (XREF_SUPPLEMENTARY).	p(HGNC:BTRC)	directlyDecreases	p(HGNC:CD274)
908b2efa-c83e-438c-af3f-e274e255d22a	1.0	PubMed	27572267	Using six histidine tagged ubiquitin to pull down substrates that covalently conjugated with ubiquitin, beta-TrCP was found to catalyse PD-L1 ubiquitination in the presence of GSK3beta and MG132 (XREF_SUPPLEMENTARY).	p(HGNC:BTRC)	directlyIncreases	p(HGNC:CD274, pmod(Ub))
afad9ba2-4b41-4676-998e-61084001d601	1.0	PubMed	23613317	Even at supra-physiologic levels of individual cytokines, B7-H1 levels were not significantly increased in monocytes treated with MCP1, MCP3, MCSF, or IL-6 (XREF_FIG).	p(HGNC:CCL7)	directlyIncreases	act(p(HGNC:CD274))
862a0657-4558-48b2-bada-26155e7b33cc	1.0	PubMed	23613317	Despite evidence that they are produced by glioma cells, MCP-1, MCP-3, M-CSF, TGF-beta, and IL-6 all failed to modulate B7-H1 expression in normal monocytes.	p(HGNC:CCL7)	directlyIncreases	p(HGNC:CD274)
64efc0cc-a0d1-4692-be1b-a4c5808f3575	1.0	PubMed	18650129	Here we show that monocytes and CCR5 + T cells of HIV uninfected donors upregulated PDL-1 upon in vitro exposure to HIV.	p(HGNC:CCR5)	directlyIncreases	act(p(HGNC:CD274))
fffe8b57-fdc7-4c09-a011-375b56955063	1.0	PubMed	22389764	However, the depletion of CD14 - cells decreased expression of PD-L1 on myeloid DCs and monocytes from healthy donors that had higher PD-L1 expression (XREF_FIG), suggesting that induction of PD-L1 could be enhanced by lymphocytes.	p(HGNC:CD14)	directlyDecreases	p(HGNC:CD274)
c25c7f86-b5aa-4d14-af41-d922dc6bd7b3	1.0	PubMed	23359812	"PDL1 was highly expressed by immature CD14 - HLA-DR + cells in PDAC with respect to reference patients (p = 0.007, adjusted p value for significance = 0.008) (XREF_FIG), while low CTLA4 expression (less than 15% positive cells) was found among CD14 + HLA-DR - cells in the majority of PDAC patients (13/15, 86.6%) differently from all the other studied patients (5/16, 31.3%), and this difference was statistically significant (chi-square = 9.05; p = 0.029)."	p(HGNC:CD14)	directlyIncreases	p(HGNC:CD274)
3d5a4559-494d-4d27-8dea-7ee2f15bd769	1.0	PubMed	12719480	Several studies, however, suggested that engagement of B7-H1 or B7-DC with PD-1 results in inhibition of T cell proliferation, reducing cytokine production and cell cycle arrest (XREF_BIBR, XREF_BIBR).	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0001816""))"
2f2b34ca-fc49-46d5-be36-f746ee5133cd	1.0	PubMed	26245467	Importantly, downregulating PD-L1 reversed EMT process in a claudin-low breast cancer cells, strongly suggesting an important role for PD-L1 targeted therapy in this subset of breast cancer.	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0001837""))"
4b6bed16-49da-4adf-9e35-29d6feb9a5fb	1.0	PubMed	18650129	Here we show that exposure of PBMC from HIV uninfected donors to reverse transcription deficient AT-2 HIV, or to its infectious counterpart, activates PDL-1 expression on monocytes and CCR5 + T cells.	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0006351""))"
66e016c2-d7cd-4812-a1a2-9fa1b07138db	1.0	PubMed	21652684	PD-L1 blockade caused an early increase in cytokine transcription and translation that preceded cell proliferation.	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0006412""))"
0aa80dd6-56da-4008-a641-b41736902a1a	1.0	PubMed	7101802	Conversely, by binding to programmed death 1 receptors on activated T-cells and B-cells, B7-H1 may inhibit ongoing T-cell responses in peripheral tissues by inducing apoptosis and arresting cell-cycle progression.	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0006915""))"
2b433fa5-8fa1-4f43-86fc-8e2b68219888	1.0	PubMed	20722638	It was reported that pDCs exert their suppressive function through expression of the costimulatory molecule PD-L1, and also PD-L1 deficient pDCs did not down-regulate eosinophilic inflammation (XREF_BIBR).	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0006954""))"
119f3a23-1f2f-4378-b84b-78793f3af58b	1.0	PubMed	27572267	Importantly, inhibition of EGF mediated PD-L1 stabilization enhances a therapeutic efficacy of PD-1 blockade to promote tumour infiltrating cytotoxic T-cell immune response (XREF_FIG and XREF_SUPPLEMENTARY).	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0006955""))"
7b25d28f-31f5-461c-af6f-7e18f2396fef	1.0	PubMed	12719480	Several studies, however, suggested that engagement of B7-H1 or B7-DC with PD-1 results in inhibition of T cell proliferation, reducing cytokine production and cell cycle arrest (XREF_BIBR, XREF_BIBR).	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0007049""))"
2d43a76b-2038-4cef-af33-f78d64e64d05	1.0	PubMed	26804478	Furthermore, XREF_FIG demonstrated that that PD-L1 blockade decreased cell proliferation and augmented cell death after irradiation using an orthotopic tumour model with Ki-67 and cleaved caspase 3 staining.	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0008219""))"
1ec4f9a5-ef1b-435f-b98c-e7d979f38e01	1.0	PubMed	24124529	Therefore, we tested whether the inhibited cell proliferation may be caused by increased cell apoptosis in B7-H1 knockdown cells.	p(HGNC:CD274)	directlyDecreases	"act(bp(GO:""GO:0008283""))"
e19bd5ef-8902-473b-ae5e-2acdb046f8d0	1.0	PubMed	25867264	As shown in XREF_SUPPLEMENTARY, the number of CD8 positive tumour infiltrating lymphocytes (TILs) was significantly larger in HM1-Mirpdl1, indicating that PD-L1 reduces the absolute number of infiltration of the CD8 positive TILs.	p(HGNC:CD274)	directlyDecreases	act(bp(MESH:D009361))
162734aa-d8d3-4d6b-afa9-73de21ef6d0a	1.0	PubMed	25348003	PD-L1 deficiency in tumor cells suppressed tumor growth and metastasis and increased intratumoral CD8 + T cells, which were reversed by stable reconstitution of PD-L1 in the shPDL1 LLC cells (XREF_FIG).	p(HGNC:CD274)	directlyDecreases	act(bp(MESH:D009362))
7f3efe3b-3df2-4873-9268-30f69da5f578	1.0	PubMed	24673799	Here, we demonstrated that CD274 suppresses the CSC related phenotypes and becomes a prognostic factor for patients with human cholangiocarcinoma.	p(HGNC:CD274)	directlyDecreases	act(bp(MESH:D014411))
08183806-f1ff-435e-abf2-47ff255623a8	1.0	PubMed	22408358	B7-H1 expression in tumor cells can inhibit the conventional T cell proliferation in tumor microenvironment through the PD-1 expression on conventional T cells.	p(HGNC:CD274)	directlyDecreases	act(bp(MESH:D059016))
2ed38fd1-ea7c-41dc-9a3f-28966c17c4ae	1.0	PubMed	19684086	In the presence of APCs Alefacept can inhibit T cell activation and survival by increasing expression of TOAG-1 on T cells and PDL1 on APCs.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:APCS))
c4517ef4-0a11-44f1-b61e-7cbe746832b1	1.0	PubMed	21355078	Activated CD4 or CD8 T cells were co-cultured with soluble recombinant B7-H1/Fc (or control fusion protein), pre-adsorbed with either B7-H1 blocking (MIH1) or isotype control antibody.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CASP4))
e637bd88-1cd1-4030-b32d-5c189a817c66	1.0	PubMed	12704383	Blockade of B7-H1 enhanced MDC mediated T-cell activation and was accompanied by downregulation of T-cell interleukin (IL) -10 and upregulation of IL-2 and interferon (IFN)-gamma.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CCL22))
8ff505c5-0e8b-4ea8-ae53-ef21240e1c88	1.0	PubMed	27572267	Non glycosylated PD-L1 with mutation of this motif (LSGKTT to LAGKTT, PD-L1 S176A) resisted to GSK3beta mediated PD-L1 degradation (XREF_SUPPLEMENTARY) as GSK3beta failed to degrade PD-L1 4NQ S176A mutant.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CD274))
fb858edd-bcad-4722-898b-21e650903628	1.0	PubMed	22271878	PD-L1 also blocks CD28 costimulation by competitively binding to the CD28 ligand, CD80 (B7-1) (XREF_BIBR) and regulates the function of PD-1+ regulatory T cells (XREF_BIBR).	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CD28))
1bd2cbfa-105b-4b06-a666-0f13a7ad15c4	1.0	PubMed	21300911	The addition of this PD-L1 peptide significantly decreased the levels of FOXP3 mRNA in the naive CD4 + T cells co-cultured with control IL-10-DCs (XREF_FIG).	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CD4))
9a614948-50b0-43f6-a66c-b8871c714653	1.0	PubMed	23918985	To determine if co-expression of CD80 and PDL1 by human and mouse tumor cells prevents binding of PD1, human C8161 and C8161 and CD80 cells were incubated with or without PD1-Fc followed by anti-PD1-APC (XREF_FIG), or mouse 4T1 and 4T1/CD80 cells were treated with IFNgamma and subsequently incubated with or without PD1-Fc followed by staining with anti-PD1-APC (XREF_FIG, top histograms).	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CD80))
e2791ff6-c8a0-49a2-91d2-a1fba0560cce	1.0	PubMed	21540239	In autologous cultures of primary ALCL and DLBCL, PD-L1 blockade enhanced secretion of inflammatory cytokines IFN-gamma, granulocyte macrophage colony stimulating factor, interleukin (IL)-1, IL-6, IL-8, IL-13, TNF-alpha, and macrophage inflammatory protein-1alpha.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:CSF2))
ba9fc0f6-0c9b-48f1-80b7-6bacd4555b7d	1.0	PubMed	23261407	The concentrations of IL-10 were decreased to 855.0 +/-75.0 pg/ml, and 485.0 +/-25.0 pg/ml in the PD-L1 blocking group or FasL blocking group respectively (< 0.05) (B-1).	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:FASLG))
0af26104-cee7-4a06-9d4b-b3907708a5e3	1.0	PubMed	21300911	The addition of this PD-L1 peptide significantly decreased the levels of FOXP3 mRNA in the naive CD4 + T cells co-cultured with control IL-10-DCs (XREF_FIG).	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:FOXP3))
cd0cbcec-1fad-44df-bc11-e8928882d7dc	1.0	PubMed	27572267	GSK3beta CA mediated PD-L1 T180 and S184 phosphorylation was observed only in PD-L1 3NQ and 4NQ but not in WT and N35Q (XREF_FIG), further supporting the notion that glycosylation of PD-L1 prevents GSK3beta from binding to PD-L1 (XREF_FIG and XREF_SUPPLEMENTARY).	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:GSK3B))
26cc9c90-169f-4bd5-9dcb-27ad6d132270	1.0	PubMed	7034261	Antibody blockade of mouse endothelial cell PD-L1 enhanced both IFN-gamma secretion and cytolytic activity of CD8+ T cells in response to endothelial cell antigen presentation.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:IFNG))
a42c33ee-da60-48b6-915e-ba1c6d128d04	1.0	PubMed	25465101	Consistent with enhanced IL-10 production in the airway, we also found that PD-L1 blockade enhanced IL-10 production by effector CD4 + and CD8 + T cells (XREF_SUPPLEMENTARY), again suggesting that the effects of PD-L1 blockade is not due to decreased IL-10 production in vivo during RSV infection.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:IL10))
ed73cd30-0780-4502-b718-d604239956e1	1.0	PubMed	20520738	Injections of B7-H1 -/- TNF-DC induced higher release of peptide specific IL-10 and IL-13 after restimulation in vitro together with elevated serum cytokines IL-4 and IL-13 produced by NKT cells, and reduced IL-17 and IFN-gamma production in the CNS.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:IL17A))
5fc9535b-d01f-4b5a-9a2d-630785cd2b4e	1.0	PubMed	22430646	Blockade of PD-1 and B7-H1 pathway significantly increased the proliferation, and IFN-gamma and IL-2 production of T cells.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:IL2))
06a2528d-5219-4748-ab74-85bb0ccb35a1	1.0	PubMed	26321145	However, data in this report showed that blockage of the PD-L1 and PD-1 pathway only partially reversed mouse MSC suppression of Th17 responses, implicating other factors in this process.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:MSC))
e0729586-fa87-4795-a4e9-93005446f596	1.0	PubMed	22133721	The inhibitory molecule programmed death ligand-1 (PDL1) has been shown to anergize human Th1 cells, but other mechanisms of PDL1 mediated Th1 inhibition such as the conversion of Th1 cells to a regulatory phenotype have not been well characterized.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:NELFCD))
abaafc2b-c686-469f-b219-ebe5b46e1824	1.0	PubMed	19759858	They observed the expression of PD-L1 but not PD-L2 on the beta cells, which might explain the reason why the anti-PD-L1 but not anti-PD-L2 antibody exaggerated diabetes, whereas, Salama et al. observed the acceleration of EAE by the blockade of PD-1 and PD-L2 but not PD-L1 [XREF_BIBR].	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:PDCD1LG2))
ce820ad9-680d-4692-9204-72a72f292f1f	1.0	PubMed	25810125	PD-1 and PD-L1 down-regulation in AF patients promotes T cells function and may contribute to AF pathogenesis.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:PSMD4))
2e9684ba-8250-4b91-ab4f-6e2356f8885a	1.0	PubMed	20520738	NKT cell lines express PD-1 but only type II NKT cells are stimulated by DC and are negatively regulated by B7-H1.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:RPL17))
49360240-10a2-4ca7-9e1f-b11365c255bf	1.0	PubMed	21949023	Furthermore, it highlights the fact that PDL1 blockade in our single class II-mismatch B6 x Bm12 mating model led to a reduction in fetal survival and an increase in the fetal resorption rate by switching the Th balance in favor of Th17.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:TH))
a4efa267-0234-4ba9-b1ab-8ac6814ec189	1.0	PubMed	25465101	However, as determined by in vivo ICS, acute blockade of PD-L1 drastically enhanced in vivo production of the inflammatory cytokines, IFN-gamma, and TNF-alpha, which were previously shown to contribute to host morbidity and tissue injury during RSV infection.	p(HGNC:CD274)	directlyDecreases	act(p(HGNC:TNF))
5d752c37-973d-4191-8c81-d3866c56239b	1.0	PubMed	20722638	Thus, lack of PD-L1 lead to reduced levels of AHR, minimal inflammation and mucous secretion in lungs, thus defining its opposing role with that of PD-L2 in asthma pathogenesis.	p(HGNC:CD274)	directlyDecreases	p(HGNC:AHR)
1965555c-a746-49c3-9dcf-3429a8a68225	1.0	PubMed	25499621	In contrast, low PD-L1 protein expression level was detected in cells treated with the miRNA Inhibitor Negative Control.As miR-34a reduced PD-L1 expression effectively and miR-34a inhibitor induced PD-L1 expression, we hypothesized that there is a direct transcriptional regulation of PD-L1 by miR-34a.	p(HGNC:CD274)	directlyDecreases	p(HGNC:CD274)
4d90c2cd-174f-42de-9158-b282a9e0e605	1.0	PubMed	22503210	Our PD1 : CD28 chimera is shown here to convert PD-L1 mediated inhibition to costimulation of primary human CD8 CTL.Naive and memory CD8 T cells downregulate endogenous CD28 expression as a consequence of antigen activation and differentiation to effector cells ().	p(HGNC:CD274)	directlyDecreases	p(HGNC:CD28)
9019da49-13ca-48ab-b3c9-4269f75c890a	1.0	PubMed	15961727	Monoclonal antibody blockade of B7-H1 or B7-DC enhanced IFN-gamma expression by purified T cells in co-culture experiments, suggesting that these two B7 homologs inhibit T cell responses at the mucosal surface.	p(HGNC:CD274)	directlyDecreases	p(HGNC:IFNG)
d1fc11d3-e323-4839-b82a-7b21aaace4f7	1.0	PubMed	23791986	Thus, co-administration of anti-programmed death-1 ligand (PD-L1) and anti-cytotoxic lymphocyte antigen 4 (CTLA-4) monoclonal antibodies reduced PD-1 and IL-10 expression and resulted in greater anti-tumor responses than did IL-15 alone.	p(HGNC:CD274)	directlyDecreases	p(HGNC:IL10)
29562862-e1c2-4f27-9ee8-e9967b9c397e	1.0	PubMed	23791986	Thus, co-administration of anti-programmed death-1 ligand (PD-L1) and anti-cytotoxic lymphocyte antigen 4 (CTLA-4) monoclonal antibodies reduced PD-1 and IL-10 expression and resulted in greater anti-tumor responses than did IL-15 alone.	p(HGNC:CD274)	directlyDecreases	p(HGNC:RPL17)
992a9231-290c-4c2c-b3a2-ef03aa46c4df	1.0	PubMed	22133721	"PDL1 transduction increased T cell expression of BTLA ligands (XREF_SUPPLEMENTARY, left panels), galectin 9 (XREF_SUPPLEMENTARY, middle panel), and CD80 (XREF_SUPPLEMENTARY, right panel) and reduced T cell expression of TBET (XREF_SUPPLEMENTARY, left panel) and IFN-gamma (XREF_SUPPLEMENTARY, right panel); FOXP3 expression was not altered by PDL1 transduction (XREF_SUPPLEMENTARY, middle panel)."	p(HGNC:CD274)	directlyDecreases	p(HGNC:TBX21)
a2abb920-5727-4c0e-9f42-f7e5c95ef58c	1.0	PubMed	19056397	We found that PD-1 and PD-L1 expression was down-regulated on T cells or mDCs, and this down-regulation of PD-1 and PD-L1 enhanced CD4 or CD8 T cell proliferation and pro inflammatory cytokine production.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0001816""))"
cf2ad918-0cfb-4209-833e-322dde8cb571	1.0	PubMed	26284927	In transgenic mice model, it had been proved that upregulation of B7-H1 in skin epithelial cells promoted EMT and accelerates carcinogenesis [XREF_BIBR], which was consistent with our finding that B7H1 expressing cancer cells had EMT phenotypes in colorectal cancer tissues.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0001837""))"
f007ddf2-8baa-4fa3-b7b1-9816699a4f9d	1.0	PubMed	18572307	Interaction of PD-L1 expressed on cancer cells to PD-1 expressed on T cells has been known to suppress T cell activation and proliferation, and induce T cell apoptosis.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0006915""))"
57e00666-e9c8-4dcf-bcbd-8f7678f351fb	1.0	PubMed	26470780	The expression of PD-L1 (also known as B7-H1) on tumor cells leads to the inhibition of the T cell mediated immune response against cancer, thereby enabling tumor progression and metastasis [XREF_BIBR, XREF_BIBR].	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0006955""))"
3200342f-e404-4021-b878-41f9d21861c8	1.0	PubMed	15342209	However, B7-H1 may also negatively regulate T cells by inhibiting cell cycle progression ().	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0007049""))"
60e57f17-e0a3-4c89-a107-27f7fc54795f	1.0	PubMed	21795591	The high level of PD-L1 expressed on the DCs may allow tight interactions between DCs and CD8 + T cells and induce growth arrest or cell death of CD8 + T cells.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0008219""))"
d7086191-f070-4c04-85f1-b90da636c207	1.0	PubMed	25733810	In addition, PD-L1 was found to promote cell proliferation in breast cancer.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0008283""))"
5261610e-45ab-40e6-908f-32cb47935950	1.0	PubMed	26623522	In a preclinical study, PD-L1 blockade using the anti-PD-L1 monoclonal antibody enhances antitumour immunity and inhibits tumour cell growth.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0016049""))"
b2ef73f2-e621-4488-89a5-0e70d7722e95	1.0	PubMed	22133721	In this report, using an in vivo model of human-into-mouse xenogeneic graft-versus-host disease (xGVHD), we have determined that PDL1 indeed directly modulates Th1 cell differentiation by promoting a tolerogenic T REG phenotype.	p(HGNC:CD274)	directlyIncreases	"act(bp(GO:""GO:0030154""))"
447cf0c6-bbdf-439d-9790-4c48d05274a4	1.0	PubMed	20722638	Similarly, loss of PD-L1 results in increased IFN-gamma and reduced AHR.	p(HGNC:CD274)	directlyIncreases	act(p(HGNC:AHR))
615d7e70-a139-4038-8c85-12b9efa49c56	1.0	PubMed	21856939	Additionally, we identify a critical role for the PI3K and Akt signaling pathway in PD-L1 upregulation of APC 's by HIV, as inhibition of these intracellular signal transducer enzymes significantly reduced PD-L1 induction by infection.	p(HGNC:CD274)	directlyIncreases	act(p(HGNC:APC))
8cb42dab-76e0-4589-8b1e-68276a07d814	1.0	PubMed	18924219	This study provides new evidence that B7-H1 inhibitory signaling may reversely mediate functional impairment of mDC in HIV-1 infection, which further supports the notion that B7-H1 blockade represents a novel therapeutic approach to this disease.	p(HGNC:CD274)	directlyIncreases	act(p(HGNC:CCL22))
840a21de-bd86-44d5-aa7f-aec2ad7c5f74	1.0	PubMed	20520738	Here we found that the CD1d restricted CD4 + T cells are negatively regulated by B7-H1 when expressed by DC presenting an endogenous ligand but did not observe an effect on type I NKT cells in vivo or in vitro on the different NKT cell lines.	p(HGNC:CD274)	directlyIncreases	act(p(HGNC:CD1D))
616d1992-237f-445b-a7ce-70b81a481d54	1.0	PubMed	27572267	The proposed model prompted us to test a hypothesis whether inhibition of EGF mediated PD-L1 stabilization may enhance blockage of the PD-L1 and PD-1 therapy.	p(HGNC:CD274)	directlyIncreases	act(p(HGNC:CD274))
