INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
98647998-58a3-44bd-b80e-97015d7db77e	0.95	11520120	Immunostaining using tyrosine hydroxylase (TH) and cleaved caspase-3 antibodies demonstrated that caspase-1 and -3 inhibitors reduce caspase-3 activation as well as overall cell death.	reach	p(HGNC:CASP1)	directlyDecreases	act(p(HGNC:CASP3))
3e52e96a-982a-4563-b8df-5fcb3acae087	0.94	11736994	Thus, both rapid, SPI1 mediated killing and delayed, SPI2 mediated killing require caspase-1 and result in the secretion of IL-1beta, which promotes inflammation and may facilitate the spread of Salmonella beyond the gastrointestinal tract in systemic disease.	reach	p(UP:P07385)	directlyIncreases	act(p(HGNC:CASP1))
4e048628-745d-4be0-aa94-8fb1e6adc26f	1.0	11981835	Shigella flexneri infection of macrophages (MPhi) leads to activation of caspase-1 by the IpaB virulence factor, which induces rapid cell death and release of mature IL-1beta.	reach	p(PFAM:PF13769)	directlyIncreases	act(p(HGNC:CASP1))
4e048628-745d-4be0-aa94-8fb1e6adc26f	1.0	11981835	Shigella flexneri infection of macrophages (MPhi) leads to activation of caspase-1 by the IpaB virulence factor, which induces rapid cell death and release of mature IL-1beta.	sparser	p(PFAM:PF13769)	directlyIncreases	act(p(HGNC:CASP1))
5c03d3ce-eef2-4aad-ba18-6e41f607daf8	0.86	12027422	IL-18 production was caspase-1-dependent but caspase 1 inhibition reduced IFNgamma only partially (43%).	reach	p(HGNC:CASP1)	directlyDecreases	act(p(HGNC:IFNG))
7b611c8c-d29e-46d5-b466-3ac0fea81774	1.0	12065527	Shigella flexneri infection of human macrophages is followed by rapid bacterial escape into the cytosol and secretion of IpaB, which activates caspase-1 to mediate cell death and release of mature interleukin (IL) -1 beta.	reach	p(UP:Q03945)	directlyIncreases	act(p(HGNC:CASP1))
d748c808-47d8-4396-97cd-6f4fbad085d6	0.95	12106600	IL-18 and IL-1beta are cleaved and thereby activated by the interleukin-1beta converting enzyme (ICE).	reach	p(HGNC:IL1B)	directlyIncreases	act(p(HGNC:CASP1))
a736fc59-2ed8-42cb-8a59-8e00cec854e4	0.86	12242728	Furthermore, molecular analysis indicated that this antagonistic effect of bcl-2 on apoptosis was due to partial suppression of TGF-beta and DHT mediated induction of caspase-1 expression and activation in LNCaP TbetaRII-hygro and bcl -2 transfectants.	reach	p(FPLX:TGFB)	directlyDecreases	p(HGNC:CASP1)
ecf7a52b-5c3a-48aa-a521-3e08181b941e	0.95	12370765	Taken together our results characterize IFN-gamma as a potent proapoptotic stimulus in a subset of gastrointestinal NETs and suggest an IRF-1 mediated induction of caspase-1 as a relevant underlying mechanism.	reach	p(HGNC:IRF1)	directlyIncreases	act(p(HGNC:CASP1))
4e048628-745d-4be0-aa94-8fb1e6adc26f	1.0	12377944	We demonstrate that activation and release of IL-18 are blocked by mutations in the Salmonella sipB gene, which encodes a virulence factor that activates caspase-1 to induce apoptosis.	sparser	p(PFAM:PF13769)	directlyIncreases	act(p(HGNC:CASP1))
4e048628-745d-4be0-aa94-8fb1e6adc26f	1.0	12377944	We demonstrate that activation and release of IL-18 are blocked by mutations in the Salmonella sipB gene, which encodes a virulence factor that activates caspase-1 to induce apoptosis.	reach	p(PFAM:PF13769)	directlyIncreases	act(p(HGNC:CASP1))
b91e6de5-4352-412a-a375-9db2e39a1824	0.86	12584735	We demonstrated the following phenomena in IFN-gamma-treated ACHN cells : 1) enhanced transcription of caspase-1, 3 and 7 mRNAs without any change in cleavage of their substrates; 2) increased cleavage DEVD (specific for caspase-3 and 7), but not YVAD (for caspase-1) or DMQD (for caspase-3), after anti-Fas and CD95 MAb treatment; 3) activation of the STAT-1 and IRF-1 pathway; and 4) partial abrogation of the IFN-gamma-induced increase in Fas mediated apoptosis by antisense IRF-1 oligodeoxynucleotide.	reach	p(HGNC:LARP6)	directlyIncreases	p(HGNC:CASP1)
ad3b8c10-e3f8-4046-adfc-7c4b35083395	0.86	12656673	We demonstrate that POP1 and ASC2 associates with ASC via PAAD-PAAD interactions and modulates NF-kappa B and pro-caspase-1 regulation by this adapter protein.	reach	p(HGNC:BVES)	directlyIncreases	act(p(HGNC:CASP1))
239dde71-f603-4dfe-b006-3d8540e08ad8	0.94	12695491	Transgenic (Tg) mice that overexpress IL-18 or caspase-1 in their keratinocytes (KIL-18Tg and KCASP1Tg, respectively) spontaneously produce IgE in an endogenous IL-18-dependent manner.	reach	p(HGNC:TG)	directlyIncreases	act(p(HGNC:CASP1))
feb0a762-6c1e-44b1-967b-87236a2141c6	0.95	12920043	Specific inhibition of ERK1/2 diminished Fas ligation induced caspase-1 activation, IL-1beta secretion, and ensuing up-regulation of developmental markers, whereas treatment with neutralizing anti-IL-1beta antibody abrogated phenotypic and functional maturation, indicating that IL-1beta mediates Fas ligation induced DC maturation in an autocrine manner.	reach	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:CASP1))
27180b7c-9fd9-4ace-aedd-4dc5965940b2	0.95	12934070	IL-18 maturation was prevented by both caspase-1 and cathepsin B inhibitors in THP-1 cells, primary mouse macrophages and human blood monocytes.	reach	p(HGNC:CASP1)	directlyDecreases	act(p(HGNC:IL18))
5cb2b9e7-ea85-43dc-b60f-b1347ce315c6	0.86	14505793	HT and NE, but not HD and NI, caused rapid and transient induction of caspase-3 and CPP32 activity, but not caspase-1 activity, according to the cleavage of caspase-3 substrates poly (ADP-ribose) polymerase and D4-GDI proteins, the appearance of cleaved caspase-3 fragments detected in HT- or NE-, but not in HD- or NI treated HL-60 cells.	reach	p(HGNC:HTT)	directlyIncreases	act(p(HGNC:CASP1))
39b3cb61-cb90-4a6e-b1ef-eea31ba27558	1.0	14662750	SipB apparently binds and activates caspase-1, resulting in the stimulation of an unconventional form of programmed cell death with features of necrosis.	sparser	p(UP:Q79BT1)	directlyIncreases	act(p(HGNC:CASP1))
507df704-02ff-42c0-a9ff-86601a7fd0ae	0.95	14693703	Casp1 (-/-) bone marrow derived macrophages stimulated with lipopolysaccharide produced no detectable IL-18, fourfold lower IL-1 beta, and 20-30% less IL-1 alpha than macrophages from wild-type Casp1 (+/+) or Casp1 (+/-) controls.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:IL1A))
2611dd7d-a944-49da-abbf-018fbeac8e8b	0.94	14693703	These findings show that caspase-1 processing of IL-1 beta and IL-18 is not absolutely required for mediation of spontaneous or chemically induced diabetes pathogenesis in the NOD mouse.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(PFAM:PF06816))
a541a041-31fe-4edb-95cd-846e78a311cc	0.95	14734619	Caspase-1 (-/-) spleen cells including dendritic cells and NK cells produced less IFN-gamma in response to heat killed LM than wild-type cells in vitro.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:IFNG))
e0ca9466-1a57-4a48-80eb-0f39a6a4d750	0.97	15039421	Structure-function analysis shows that the caspase recruitment domain of caspase-1 mediates the activation of NF-kappaB and p38 MAPK.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(FPLX:p38))
30728975-1e08-40ea-a858-65e50320c075	0.95	15060067	In addition, overexpression of YopE and YopT was shown to prevent the autoproteolytic activation of caspase-1 in a way that is dependent on their inhibitory effect on Rho GTPases.	reach	p(PFAM:PF03545)	directlyDecreases	act(p(HGNC:CASP1))
d5fffa94-a96d-4fbb-901b-778ecef7aa19	0.95	15060067	In addition, overexpression of YopE and YopT was shown to prevent the autoproteolytic activation of caspase-1 in a way that is dependent on their inhibitory effect on Rho GTPases.	reach	p(PFAM:PF09467)	directlyDecreases	act(p(HGNC:CASP1))
89f5e788-0073-441b-857c-45d0c2896981	0.95	15060067	Rac1 induced caspase-1 activation was mediated by its effect on LIM kinase-1, which is targeting the actin cytoskeleton.	reach	p(HGNC:RAC1)	directlyIncreases	act(p(HGNC:CASP1))
89f5e788-0073-441b-857c-45d0c2896981	0.95	15060067	Rac1-induced caspase-1 activation was mediated by its effect on LIM kinase-1, which is targeting the actin cytoskeleton.	sparser	p(HGNC:RAC1)	directlyIncreases	act(p(HGNC:CASP1))
eee89aa9-6e8d-431a-8612-89e6e41138ae	0.94	15225375	Mutations at the CA-SP1 junction determine the differential sensitivity of HIV-1 and SIV to the delay in CA-SP1 cleavage induced by DSB.	reach	bp(MESH:D053903)	directlyIncreases	act(p(HGNC:CASP1))
eee89aa9-6e8d-431a-8612-89e6e41138ae	0.94	15225375	Several lines of evidence indicate that DSB inhibits HIV-1 replication by targeting the CA-SP1 junction.	reach	bp(MESH:D053903)	directlyIncreases	act(p(HGNC:CASP1))
a1521e68-6cc4-4581-8483-aaf40d9cc08f	0.92	15353551	However, data complicating this simple interpretation have come from the observation that Pynod (PAN5 and NALP10), which is the only PAN family member lacking LRRs, blocks Cryopyrin and Ipaf (CLAN)-mediated activation of caspase-1 and NF-kappaB.	reach	p(HGNC:NLRP10)	directlyDecreases	act(p(HGNC:CASP1))
836a90a0-6e1d-4a7d-84c5-868f807abc00	0.98	15456791	In gene transfer experiments PAN1 enhances caspase-1 activation and IL-1beta secretion in collaboration with ASC.	reach	p(HGNC:NLRP2)	directlyIncreases	act(p(HGNC:CASP1))
98647998-58a3-44bd-b80e-97015d7db77e	0.95	15569309	Caspase-3 activity was reduced by approximately 50% in caspase-1 (-/-) mice; active caspase-3 detected by immunoblot was also reduced in caspase-1 (-/-) mice.	reach	p(HGNC:CASP1)	directlyDecreases	act(p(HGNC:CASP3))
bf9c06db-1edb-475d-92d5-7a84e8b32b06	1.0	15569309	In vitro, addition of recombinant caspases to kidney cytosolic extracts determined that caspase-1 activates caspase-3 in renal tissue.	sparser	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:CASP3))
bf9c06db-1edb-475d-92d5-7a84e8b32b06	1.0	15569309	In vitro, addition of recombinant caspases to kidney cytosolic extracts determined that caspase-1 activates caspase-3 in renal tissue.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:CASP3))
8cc9d9d6-1215-44c6-ad00-5f7f1fe00e7b	0.92	15905604	Examples of genes in commitment phase were death receptors (Fas-L receptor, TNF-receptor), lysosomal proteases, calpain, caspase-1, signaling molecules (ERK, p38MAPK) and bcl-2 family members.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:BCL2))
c11d3359-2f0d-4351-8ba0-7a418c86cab1	0.86	15905604	Examples of genes in commitment phase were death receptors (Fas-L receptor, TNF-receptor), lysosomal proteases, calpain, caspase-1, signaling molecules (ERK, p38MAPK) and bcl-2 family members.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(FPLX:ERK))
1eb23878-d71a-48e2-bbf6-dc1d99053e81	0.86	15932935	The underlying molecular mechanisms may involve early (by P9) and enduring reduction of hypothalamic corticotropin releasing factor (CRF) expression and subsequent (by P45) increase in hippocampal glucocorticoid receptor (GR) expression.	reach	p(HGNC:CASP1)	directlyIncreases	p(HGNC:NR3C1)
c665640b-15c7-463a-89a5-773b32df0062	0.95	16103071	Taken together, ETS1 transcriptionally induces the expression of caspase-1; as such, the regulatory control of caspase-1 expression by ETS1 may underlie the apoptotic susceptibility modulated by ETS1 in specific tumor cells.	reach	p(HGNC:ETS1)	directlyIncreases	p(HGNC:CASP1)
c665640b-15c7-463a-89a5-773b32df0062	0.95	16103071	Taken together, ETS1 transcriptionally induces the expression of caspase-1; as such, the regulatory control of caspase-1 expression by ETS1 may underlie the apoptotic susceptibility modulated by ETS1 in specific tumor cells.	reach	p(HGNC:ETS1)	directlyIncreases	p(HGNC:CASP1)
c665640b-15c7-463a-89a5-773b32df0062	0.95	16103071	To determine whether ETS1 activates the transcription of caspase-1, luciferase reporters driven by the wild-type and mutant caspase-1 promoters were generated.	reach	p(HGNC:ETS1)	directlyIncreases	p(HGNC:CASP1)
75abdc57-8735-4a3e-930e-0035c611af7c	0.86	16135520	Interferon-gamma induced caspase-1 promoter activity and this was reduced by p73 directed small hairpin RNA and also by a dominant negative mutant of p73.	reach	p(HGNC:IFNG)	directlyDecreases	act(p(HGNC:CASP1))
bf9c06db-1edb-475d-92d5-7a84e8b32b06	1.0	16270320	In addition, ZOL induced a weak increase of caspase-3 activity, but not caspase-1.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:CASP3))
ddc409fc-85d5-4a87-9312-43abac939608	0.95	16305880	However, it is unknown whether p38 MAPK mediates the following important events in both myocardial apoptosis and functional depression : mitogen activated protein kinase activated protein kinase 2, caspase-1, caspase-3, and caspase-11 activation, and tumor necrosis factor, interleukin-1beta and interleukin-6 production.	reach	p(FPLX:p38)	directlyIncreases	act(p(HGNC:CASP1))
ddc409fc-85d5-4a87-9312-43abac939608	0.95	16305880	The p38 MAPK pathway indeed mediates the following important events in myocardial apoptosis and functional depression : mitogen activated protein kinase activated protein kinase 2, caspase-1, caspase-3 and caspase-11 activation, and tumor necrosis factor, interleukin-1beta, interleukin-6 production after myocardial ischemia.	reach	p(FPLX:p38)	directlyIncreases	act(p(HGNC:CASP1))
240c2817-580c-4978-b67d-a87d9e64183b	0.92	16305880	p38 MKI decreased myocardial tumor necrosis factor, interleukin-1beta and interleukin-6 protein levels, and reduced active myocardial caspase-1, caspase-3 and caspase-11.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:CASP1))
58d30d5d-0012-4ca4-bc2e-64fd640d0d0a	0.97	16354923	Associated with disease progression, we detect elevation of the caspase-1 activator Rip2 and reduction of the caspase-1 inhibitor Cop.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:RIPK2))
d07a886e-e62c-44d4-8273-b88240eaf789	0.95	16354923	Receptor interacting protein-2 (Rip2) and caspase recruitment domain (CARD) only protein (Cop) are two CARD proteins with significant homology to the caspase-1 CARD and modulate caspase-1 activation in inflammation.	reach	p(PFAM:PF16739)	directlyIncreases	act(p(HGNC:CASP1))
4d730ae5-f680-46b6-be7b-5254fcfbf2d7	0.92	16465268	Although overexpression of caspase-4 and caspase-5 induced apoptosis, confirming previous observations, this apoptosis was not inhibited by a caspase-1-specific tetrapeptide inhibitor (Ac-YVAD-CHO), suggesting that caspase-4 and caspase-5 have different substrate specificities from caspase-1 and also that caspase-4- and caspase-5-induced apoptosis is not mediated by caspase-1.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:CASP4))
451cea31-7885-489e-ac4f-d447d69a53c7	0.92	16585594	Consistent with a role for caspase-1 as a scaffold for RIP2, caspase-1 knockout macrophages were suppressed in their ability to activate NF-kappaB, and septic caspase-1 knockout animals produced less IL-6, a functional marker of NF-kappaB activity.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:IL6))
a2df8005-5613-4a17-84b6-f36b5e6852cb	0.99	16618810	Experiments using a RIP2 dominant-negative mutant have indicated that RIP2 mediates caspase-1 CARD-induced NF-κB activation ( xref ).	sparser	p(FPLX:NFkappaB)	directlyIncreases	act(p(HGNC:CASP1))
10329fe3-2e9d-4955-9cbf-1dabdb5167ed	0.86	16648852	Thus, detection of flagellin through Ipaf induces caspase-1 activation independently of Toll like receptor 5 in salmonella infected and lipopolysaccharide tolerized macrophages.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:TLR5))
49d5a932-dc00-4ca9-8806-5a442cf25c07	0.95	16648853	We show here that cytosolic bacterial flagellin activated caspase-1 through Ipaf but was independent of Toll-like receptor 5, a known flagellin sensor.	sparser	p(UP:P85307)	directlyIncreases	act(p(HGNC:CASP1))
0dda2b68-48c7-471b-8c69-a93eaeb354f3	0.86	16817903	Expression of caspase 1 with activated Ipaf resulted in the activation of Bax at mitochondria.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:BAX))
ac709b13-3a05-42a8-a90c-8503e9fcf751	0.92	16817903	Our results suggest that Ipaf is involved in PTP-S2-induced apoptosis and that caspase 1, when activated by Ipaf, causes release of mitochondrial proteins (cytochrome c and Omi) through Bax activation, thereby functioning as an initiator caspase.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:CYCS))
451cea31-7885-489e-ac4f-d447d69a53c7	0.92	16940328	In contrast, although caspase-1 modulates IL-1beta and IL-6 production after stimulation with anti-TREM-1 antibodies or NLR ligands, it does not appear to be responsible for the synergism between these two pathways.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:IL6))
196a75c3-8c82-4b2f-979e-c60de1dc535a	0.95	16953978	NALP3 along with the adaptor molecule ASC activates caspase-1 in response to a wide variety of stimuli.	sparser	p(PFAM:PF00858)	directlyIncreases	act(p(HGNC:CASP1))
4b4a4860-1966-4fee-928f-2bf12bf43138	0.99	17121814	Inhibition of pannexin-1 blocked caspase-1 and IL-1beta processing and release in response to all three stimuli.	reach	p(HGNC:PANX1)	directlyIncreases	act(p(HGNC:CASP1))
4dfbb857-be94-4536-94ad-ceb030d745c9	0.99	17142451	These results suggest that granzyme B and caspase-1 are inhibited by crmA by a common mechanism involving full reactive loop insertion into sheet A and translocation of the protease to the distal end of the sheet as previously found for inhibition of other serine proteases by serpins.	reach	p(UP:P07385)	directlyDecreases	act(p(HGNC:CASP1))
f5097aac-bad5-4e1b-8190-ae858a416e7b	0.92	17157914	Among them, peptides p37, p62 and p45 elicited Th1 cytokine profiles in vivo, providing help for the induction of potent CTL responses.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:NELFCD))
9e20e2e4-0c8a-4276-b2f4-5f9409a2c498	0.86	17235324	Furthermore, we suggest that ACTH induced IL-18 production is via the caspase-1 activation pathway, as IL-18 production induced by ACTH could be suppressed by caspase-1 inhibitor, and ACTH could increase caspase-1 activity.	reach	p(HGNC:POMC)	directlyIncreases	act(p(HGNC:CASP1))
9ce78c39-d338-45ab-9017-cef82d64a346	0.86	17302910	p45, an ATPase subunit of the 19S proteasome, interacts with ataxin-3 in vitro and stimulates the degradation of ataxin-3 in an in vitro reconstituted degradation assay system.	reach	p(HGNC:CASP1)	directlyDecreases	act(p(HGNC:ATXN3))
ac76fe4b-8f0b-4859-ae07-06fc0f5962e8	0.95	17429439	We show here that key components of the inflammasome are present in human keratinocytes and that CS like trinitro-chlorobenzene induce caspase-1 and ASC dependent IL-1beta and IL-18 processing and secretion.	reach	p(HGNC:CS)	directlyIncreases	act(p(HGNC:CASP1))
2918e156-558a-4cac-9127-3bd19a2a874c	0.86	17433728	Cryopyrin is essential for caspase-1 activation triggered by Toll like receptor (TLR) ligands in the presence of adenosine triphosphate (ATP).	reach	p(IP:IPR017241)	directlyIncreases	act(p(HGNC:CASP1))
49d5a932-dc00-4ca9-8806-5a442cf25c07	0.95	17548639	In this study, we show that cytosolic delivery of recombinant flagellin activated caspase-1 in A/J macrophages carrying a mutant Naip5 allele, and in C57BL/6 (B6) macrophages congenic for the mutant Naip5 allele (B6-Naip5(A/J)), but not in Ipaf(-/-) cells.	sparser	p(UP:P85307)	directlyIncreases	act(p(HGNC:CASP1))
2a8e637f-b967-46ed-a052-b6e8a165d75b	0.86	17551224	However, leptin treatment increased monocyte and macrophages production of IL-1beta as well as TNF-alpha, and induced the mRNA expression of caspase-1, which is shown to mediate the conversion of latent pro-IL-1beta and pro-IL-18 to active forms.	reach	p(HGNC:LEP)	directlyIncreases	p(HGNC:CASP1)
d3a43874-62ac-4860-8250-eada0c19b113	0.98	17623017	To investigate the mechanism of increased expression of caspase-1 caused by exogenous Hippi, observed earlier in HeLa and Neuro2A cells, in this work we identified a specific motif AAAGACATG (- 101 to - 93) at the caspase-1 gene upstream sequence where HIPPI could bind.	reach	p(HGNC:IFT57)	directlyIncreases	p(HGNC:CASP1)
feb0a762-6c1e-44b1-967b-87236a2141c6	0.95	17628610	IL-1 beta release and caspase-1 activity induced by DSS were significantly inhibited by a MAPK kinase 1/2 inhibitor, a p38 MAPK inhibitor, and NAC, however, not by JNK1/2 or a protein kinase C inhibitor.	reach	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:CASP1))
293d88e3-3cea-43e6-9c98-5c91d4755e4c	0.86	17628610	IL-1 beta release and caspase-1 activity induced by DSS were significantly inhibited by a MAPK kinase 1/2 inhibitor, a p38 MAPK inhibitor, and NAC, however, not by JNK1/2 or a protein kinase C inhibitor.	reach	p(FPLX:JNK)	directlyDecreases	act(p(HGNC:CASP1))
507df704-02ff-42c0-a9ff-86601a7fd0ae	0.95	17634125	In the new work, the authors showed that caspase-1 inhibition reduced secretion of IL-1alpha and almost 80 other inflammatory response proteins, many of which lack secretion signal peptides, including FGF-2.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:IL1A))
4342255b-494d-444d-a149-3f64a354ae3a	0.98	17725714	Blocking of p73 function by a dominant negative mutant or by a p73 directed small hairpin RNA reduced basal as well as TNF-alpha-induced caspase-1 promoter activity.	reach	p(HGNC:TP73)	directlyIncreases	act(p(HGNC:CASP1))
908f871f-1de4-468a-b1c4-06432339f2b8	0.99	17725714	Our results show that TNF-alpha induces p73 gene expression, which, together with interferon regulatory factor-1, plays an important role in mediating caspase-1 promoter activation by TNF-alpha.	sparser	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:CASP1))
1ed75aac-bccf-4c84-852a-f95a653173ed	0.86	17902043	(3) Cells expressing exon 1 of htt coding 40Q at a stretch exhibited nuclear and cytoplasmic aggregates, increased caspase-1, caspase-2, caspase-8, caspase-9/6, and calpain activations, release of cytochrome c and AIF from mitochondria in a time dependent manner.	reach	p(HGNC:CYCS)	directlyIncreases	act(p(HGNC:CASP1))
4c4c1599-240f-4242-8b94-9ef0c415fec2	1.0	17935622	Other anti-apoptotic genes increased in expression by TLR7 agonists in pDC include the pro-survival gene MCL-1, which is tightly regulated by pro-apoptotic genes such as Caspase 3 and Granzyme B [ xref , xref ]; SERPINB9 which inhibits Caspase 1 and Granzyme B [ xref , xref ]; cIAP2 (BIRC3, [not shown in figure) which promotes degradation of caspase 3 and caspase 9 through its ubiquitin ligase activity [ xref , xref ]; and BCLXL (BCL2L1) which inhibits activation of the tumor suppressor protein p53 [ xref ].	sparser	p(HGNC:SERPINB9)	directlyDecreases	act(p(HGNC:CASP1))
3816c8be-dd17-4b24-a04d-e35f2583e52d	0.86	18005484	Expression of Caspase-1 variants induced ER stress.	reach	p(HGNC:CASP1)	directlyIncreases	act(p(HGNC:ESR1))
