INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
ec117312-faed-4bf4-80d2-0042643c7898	0.88	22606290	In a reciprocal experiment, the overexpression of Axl resulted in the phosphorylation of kdTyro3 indicating that Axl can directly or indirectly phosphorylate Tyro3.	reach	p(HGNC:AXL)	directlyIncreases	p(HGNC:TYRO3, pmod(Ph))
b80d186a-bcdb-4559-879e-11718bbdc815	0.95	22606290	These findings suggested that Tyro3 triggers ERK1/2 activation and attenuates the activation of the PI (3) K signaling pathway in Rat2 and T3V5 cells.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(FPLX:ERK))
699fa5e1-197a-444b-aacb-82e26e7ac22c	0.86	22606290	These findings suggested that Tyro3 triggers ERK1/2 activation and attenuates the activation of the PI (3) K signaling pathway in Rat2 and T3V5 cells.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(FPLX:PI3K))
b80d186a-bcdb-4559-879e-11718bbdc815	0.95	22606290	These results suggested that the proliferative effect of Gas6 in Tyro3 and Axl expressing Rat2 and T3V5 cells was mediated in part through activation of the MAPK signaling pathway but not through activation of PI (3) K. Tyro3 Enhances ERK1/2 Signaling but Reduces Activation of PI (3) K Signaling.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(FPLX:ERK))
699fa5e1-197a-444b-aacb-82e26e7ac22c	0.86	22606290	These results suggested that the proliferative effect of Gas6 in Tyro3 and Axl expressing Rat2 and T3V5 cells was mediated in part through activation of the MAPK signaling pathway but not through activation of PI (3) K. Tyro3 Enhances ERK1/2 Signaling but Reduces Activation of PI (3) K Signaling.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(FPLX:PI3K))
b80d186a-bcdb-4559-879e-11718bbdc815	0.95	22606290	Tyro3 has been shown to activate MAPK signaling in other systems including cortical neurons XREF_BIBR and osteoclasts XREF_BIBR.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(FPLX:ERK))
998502b9-7cdf-469f-b4c8-a853b16e650e	0.95	22641345	Here, we report a novel mechanism by which NS prevents TIF (telomere dysfunction induced foci) formation and telomere aberration in both ALT and telomerase-active (TA +) cells.	reach	p(HGNC:GNL3)	directlyDecreases	act(p(HGNC:TYRO3))
998502b9-7cdf-469f-b4c8-a853b16e650e	0.95	22641345	In TRF2 DeltaBDeltaM -transfected HeLa cells, overexpression of NS or PML-IV decreases the number of TIF from 2.1 to 0.9 and 0.7 per cell, respectively (P < 0.001; XREF_FIG).	reach	p(HGNC:GNL3)	directlyDecreases	act(p(HGNC:TYRO3))
998502b9-7cdf-469f-b4c8-a853b16e650e	0.95	22641345	In TRF2 DeltaBDeltaM -transfected U2OS cells, overexpression of NS reduces the number of TIF from 4.3 to 1.8 per cell (P < 0.0001; XREF_FIG).	reach	p(HGNC:GNL3)	directlyDecreases	act(p(HGNC:TYRO3))
998502b9-7cdf-469f-b4c8-a853b16e650e	0.95	22641345	NS depletion decreases the percentage of TIF associated with APB and the formation of APB.	reach	p(HGNC:GNL3)	directlyDecreases	act(p(HGNC:TYRO3))
998502b9-7cdf-469f-b4c8-a853b16e650e	0.95	22641345	We found that knockdown of NS (NS-KD) by siNS induces a significant increase of TIF in both U2OS and HeLa cells (XREF_FIG).	reach	p(HGNC:GNL3)	directlyDecreases	act(p(HGNC:TYRO3))
1ce4f996-892d-410a-aca7-7163af464e3f	0.92	22701746	Gas6 treatment also inhibited the effects of Tyro3 receptor on BACE1 expression.	reach	p(HGNC:GAS6)	directlyDecreases	act(p(HGNC:TYRO3))
0c3f1a66-b49b-4b90-ab98-6c329d7919fb	0.86	22701746	Next, we evaluated the effects of Gas6 on BACE1 protein expression because Gas6 had inhibited the decrease in Abeta production induced by Tyro3 overexpression.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:APP))
1ce4f996-892d-410a-aca7-7163af464e3f	0.92	22701746	One counterintuitive part of our results is that Gas6 impedes the ability of Tyro3 to inhibit Abeta production, which contradicts previous reports of the neuroprotective and neurotrophic effects of Gas6 on Alzheimer 's disease like disorders XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR - XREF_BIBR, XREF_BIBR.	reach	p(HGNC:GAS6)	directlyDecreases	act(p(HGNC:TYRO3))
09d50f96-26a6-45fa-96c3-424e24eb0af9	0.95	22701746	Our studies show that partial knockdown of the Tyro3 receptor promotes Abeta deposition in AD transgenic brains, especially in CA1 region of the hippocampus.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:APP))
0c3f1a66-b49b-4b90-ab98-6c329d7919fb	0.86	22701746	The result also showed that Gas6 inhibits the decreases in Abeta production induced by Tyro3 overexpressing in a concentration dependent manner.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:APP))
09d50f96-26a6-45fa-96c3-424e24eb0af9	0.95	22701746	There was no statistically significant effect of Tyro3 overexpression was detected in the presence of Gas6 at any final concentration of BACE1 protein expression in the 293APPswe cells compared to control cells, although Tyro3 overexpression in the presence of Gas6 at a final concentration of 12.5 ng/ml tended to reduce the production of Abeta (XREF_FIG).	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:APP))
09d50f96-26a6-45fa-96c3-424e24eb0af9	0.95	22701746	This suggests that Tyro3 overexpression reduces Abeta production at least in part through downregulation of BACE1 protein expression in 293APPswe cells and that the effects of Tyro3 receptor on amyloidogenic APP processing and Abeta generation are not only independent of Gas6 but can be inhibited by Gas6.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:APP))
09d50f96-26a6-45fa-96c3-424e24eb0af9	0.95	22701746	Tyro3 overexpression was found to significantly reduce the production of Abeta, including Abeta40 and Abeta42, in the absence of Gas6 and in the presence of Gas6 at final concentrations of 12.5 or 25 ng/ml.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:APP))
09d50f96-26a6-45fa-96c3-424e24eb0af9	0.95	22701746	We next explored how Tyro3 overexpression reduced Abeta generation in HEK293 cells through APPswe mutant proteins.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:APP))
09d50f96-26a6-45fa-96c3-424e24eb0af9	0.95	22701746	We observed that the APP processing mediated by BACE1 was inhibited by Tyro3 overexpression in vitro, and the number of senile plaques resulting from Abeta deposition was increased by Tyro3 gene knockdown in an AD mouse model.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:APP))
7ef7e84d-83a6-4664-9d1e-08a7e6bbe8ed	0.92	23071254	However, the alterations in TAM expression by TGF-beta1 signaling can not be solely attributed to changes in Axl as the observed strong Tyro3 up-regulation in TGF-beta1 signaling blocked DC cultures exceeds the observed weak Tyro3 induction in Axl deficient DCs (XREF_FIG).	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:AXL))
88d62e2d-7582-4a4e-a577-693629acaf2d	0.86	23533010	Of 111 RSE patients, 53% were treated with LCM.	reach	p(PFAM:PF04072)	directlyIncreases	act(p(HGNC:TYRO3))
88d62e2d-7582-4a4e-a577-693629acaf2d	0.86	23860347	A retrospective description of 2 patients with simple partial RSE treated with 300 mg of LCM per os (p.o.) and a literature review were done.	reach	p(PFAM:PF04072)	directlyIncreases	act(p(HGNC:TYRO3))
c0147285-4173-49c6-8c2c-0f96a0ee9da6	0.86	23906244	First, none of our RSE patients treated with hypothermia relapsed into SE after rewarming.	reach	p(HGNC:FUT2)	directlyIncreases	act(p(HGNC:TYRO3))
fe8dfbb7-8268-43fa-8868-d818f301bea7	0.86	24137203	The growth factors [TGF-beta, connective tissue growth factor (CTGF), platelet derived growth factor (PDGF)], MCP-1, Angiotensin II (Ang II) and endothelin-1 (ET-1) promote TIF initiation, and TGF-beta was identified as the most important promoter.	reach	p(HGNC:AGT)	directlyIncreases	act(p(HGNC:TYRO3))
86ff7217-8f2a-480f-bdfd-05f0d8b48c34	0.94	24137203	The growth factors [TGF-beta, connective tissue growth factor (CTGF), platelet derived growth factor (PDGF)], MCP-1, Angiotensin II (Ang II) and endothelin-1 (ET-1) promote TIF initiation, and TGF-beta was identified as the most important promoter.	reach	p(HGNC:EDN1)	directlyIncreases	act(p(HGNC:TYRO3))
486ad58a-ed83-4a75-95d8-d7a80ff2d9e9	0.86	24184575	Furthermore, TAM receptors potentially heterodimerize : Axl and Tyro3 have been shown to interact and can modulate Gas6 initiated signaling.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:GAS6))
c1f943dc-90c5-4612-83a1-89c0d5b32521	1.0	24184575	Interactions between TAM RTKs and ligands have been investigated by various labs and it is now generally accepted that Gas6 activates Axl, Tyro3, and MerTK, and that Protein S activates MerTK and Tyro3.	reach	p(UP:P27392)	directlyIncreases	act(p(HGNC:TYRO3))
c1f943dc-90c5-4612-83a1-89c0d5b32521	1.0	24184575	Intravenous administration of Protein S rescued Tyro3 +/+ mice but not mice lacking Tyro3.	reach	p(UP:P27392)	directlyIncreases	act(p(HGNC:TYRO3))
5dc527a0-1c48-48c5-af59-9361b379c026	0.86	24223617	After one week of acclimatization to the keeping environment, rats were randomized into four groups : control group (CH, n = 6), tail suspended group without treatment (TS, n = 6), and tail suspended group treated with ALE and RSE (TS-ALE and TS-RSE, n = 6 each group), respectively.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:TYMS))
ab47ec08-29e9-43c5-a3ce-e31b2f48d9d1	0.86	24223617	Based on the results, RSE could reduce TS induced bone remodeling, but so far it is hard to determine which dominated between the effect of RSE treatment on bone resorption and bone formation.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:TYMS))
ab47ec08-29e9-43c5-a3ce-e31b2f48d9d1	0.86	24223617	Compared with TS rats, the treatment of ALE and RSE could significantly suppress the TS induced elevation in the serum concentration of TRACP (P < 0.001) and the urinary levels of Ca/Cr, P/Cr, DPD/Cr (P < 0.001), CTx (P < 0.01), and NTx (P < 0.001).	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:TYMS))
e578ec5b-c6f7-4803-938f-df1f452d99e6	0.92	24282438	Compared with the IRI group, 80mg/kg RSE treatment significantly inhibited the elevation of CK-MB (894 +/- 134U/L, P < 0.01) or LDH (178 +/- 69U/L, P < 0.01) activities induced by acute I/R injury.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(FPLX:LDH))
e578ec5b-c6f7-4803-938f-df1f452d99e6	0.92	24282438	RSE (80mg/kg) significantly inhibited myocardial infarction and CK and LDH activities, while coadministration of flutamide abolished this effect of RSE.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(FPLX:LDH))
e578ec5b-c6f7-4803-938f-df1f452d99e6	0.92	24282438	The joint use of RSE at 80mg/kg and flutamide at 10mg/kg did not significantly suppress the increase of serum CK-MB or LDH activity (1363 +/- 199U/L, 378 +/- 45U/L, compared with IRI group P> 0.05, P> 0.05, resp.)	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(FPLX:LDH))
dbc3366e-1ffe-4550-901a-90c5560c13d5	0.86	24282438	Western blot analysis showed that RSE significantly reversed the decreases of expression and activation of PI3K, Akt, and eNOS evoked by ischemia, whereas flutamide attenuated the effects of these protective mechanisms induced by RSE.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(FPLX:PI3K))
87e21b24-ac18-4442-be8a-99db47b22087	0.92	24476104	Recombinant mouse Gas6 (R&D Systems) has extremely low activity in in vitro kinase assays where minimal Tyro3 was autophosphorylated (personal communication, A. Prieto).	sparser	p(HGNC:TYRO3)	directlyIncreases	p(HGNC:TYRO3, pmod(Ph))
ee6deac9-04e8-4954-8ebc-57783cf31c10	1.0	24632073	In light of all current information in the field, we propose a model (see XREF_FIG) whereby the RSE inhibits NMD by providing an umbrella of protection that prevents Upf1 binding within its protected zone, either through structural features that prevent Upf1 binding or by recruiting other competing factors to the site.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:PLA1A))
ee6deac9-04e8-4954-8ebc-57783cf31c10	1.0	24632073	In light of all current information in the field, we propose a model (see xref ) whereby the RSE inhibits NMD by providing an umbrella of protection that prevents Upf1 binding within its protected zone, either through structural features that prevent Upf1 binding or by recruiting other competing factors to the site.	sparser	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:PLA1A))
63496963-c3ee-47ce-ad47-f2792f1b4bd8	0.86	24659691	Transcript and protein levels of Axl and Mertk were significantly elevated in whole lung samples but only at day 28 after conidia in contrast to Tyro3, which showed decreased expression with time.	reach	p(HGNC:MERTK)	directlyIncreases	act(p(HGNC:TYRO3))
386f6e57-68d2-4489-8c8f-be59da82df9f	0.86	24886712	However, none of these complications influenced the outcomes, which is consistent with previous descriptions [XREF_BIBR] In previous RSE studies including patients specifically treated with PTB, hypotension was reported in 65 to 100%, but most of these studies aimed to treat patients with a goal of EEG background suppression [XREF_BIBR, XREF_BIBR, XREF_BIBR - XREF_BIBR].	reach	p(HGNC:PTBP1)	directlyIncreases	act(p(HGNC:TYRO3))
386f6e57-68d2-4489-8c8f-be59da82df9f	0.86	24886712	Our results are consistent with a meta-analysis of patients with RSE treated with PTB in which 92% were seizure-free with PTB, compared to 80% with midazolam or 73% with propofol [XREF_BIBR].	reach	p(HGNC:PTBP1)	directlyIncreases	act(p(HGNC:TYRO3))
a7f168f5-7e0a-4a5e-a278-fa45ecec73ad	1.0	25265470	As shown in XREF_FIG (upper two panels), we demonstrate that purified Pros1 can also activate Tyro3 in this preparation and can activate Mer in both wild-type and Tyro3 -/- RPE cells (XREF_FIG, lower two panels).	reach	p(HGNC:PROS1)	directlyIncreases	act(p(HGNC:TYRO3))
a7f168f5-7e0a-4a5e-a278-fa45ecec73ad	1.0	25265470	As shown in xref (upper two panels), we demonstrate that purified Pros1 can also activate Tyro3 in this preparation and can activate Mer in both wild-type and Tyro3  −/− RPE cells ( xref , lower two panels).	sparser	p(HGNC:PROS1)	directlyIncreases	act(p(HGNC:TYRO3))
63496963-c3ee-47ce-ad47-f2792f1b4bd8	0.86	25265470	Fifth, receptor heterodimerization is not an essential feature of TAM activation, since the TAM receptors can be activated by purified single ligands when expressed as single receptors in MEFs in the absence of any other TAM receptor, and in the retina, Mer activation in wild-type and Tyro3 deficient RPE cells is equivalent.	reach	p(HGNC:MERTK)	directlyIncreases	act(p(HGNC:TYRO3))
a7f168f5-7e0a-4a5e-a278-fa45ecec73ad	1.0	25265470	In contrast, Pros1 activates Tyro3 and Mer but is inactive as an Axl agonist.	reach	p(HGNC:PROS1)	directlyIncreases	act(p(HGNC:TYRO3))
a7f168f5-7e0a-4a5e-a278-fa45ecec73ad	1.0	25265470	On the other hand, the authors show that Pros1 activates Tyro3 and Mer, but argue that it does not activate Axl ( see point 1 and 3 below).	sparser	p(HGNC:PROS1)	directlyIncreases	act(p(HGNC:TYRO3))
a7f168f5-7e0a-4a5e-a278-fa45ecec73ad	1.0	25265470	Thus, the TAM receptors fall into two groups based on features of their ligand and PtdSer activation profiles: Tyro3 and Mer are activated by both Gas6 and Pros1, whereas Axl is activated only by Gas6; and while Gla-less Gas6 is a substantially weaker ligand for Tyro3 and Mer, it is effectively dead as a ligand for Axl.	sparser	p(HGNC:PROS1)	directlyIncreases	act(p(HGNC:TYRO3))
87e21b24-ac18-4442-be8a-99db47b22087	0.92	25265470	We found that both purified human and recombinant mouse Pros1 (hPros1 and rmPros1, respectively) were capable of rapidly activating Tyro3 autophosphorylation ( xref ).	sparser	p(HGNC:TYRO3)	directlyIncreases	p(HGNC:TYRO3, pmod(Ph))
c1f943dc-90c5-4612-83a1-89c0d5b32521	1.0	25277499	Tyro3 and Mer, but not Axl, are similarly activated by binding Protein S ( xref , xref ).	sparser	p(UP:P27392)	directlyIncreases	act(p(HGNC:TYRO3))
7ef7e84d-83a6-4664-9d1e-08a7e6bbe8ed	0.92	25471571	During experimental autoimmune encephalomyelitis (EAE), wild-type (WT) mice demonstrate a significant induction of Gas6, Axl, and Mertk but not Pros1 or Tyro3 mRNA.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:AXL))
486ad58a-ed83-4a75-95d8-d7a80ff2d9e9	0.86	25471571	During experimental autoimmune encephalomyelitis (EAE), wild-type (WT) mice demonstrate a significant induction of Gas6, Axl, and Mertk but not Pros1 or Tyro3 mRNA.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:GAS6))
c5aeb517-6272-41c5-b17c-cef9bb3ee770	0.95	25471571	During experimental autoimmune encephalomyelitis (EAE), wild-type (WT) mice demonstrate a significant induction of Gas6, Axl, and Mertk but not Pros1 or Tyro3 mRNA.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:MERTK))
84a4cbae-52d0-447b-85f5-ed1e22d7140f	0.86	25567680	The Tyro3, Axl and Mer (TAM) receptors inhibit TLR3, TLR4 and TLR9 signaling outcomes.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:TLR3))
4eefff57-37e4-41e4-bb98-e809b2da57d8	0.86	25567680	The Tyro3, Axl and Mer (TAM) receptors inhibit TLR3, TLR4 and TLR9 signaling outcomes.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:TLR4))
29c1a6e5-78ff-478f-adc1-42389bb7a6e7	0.86	25995455	The utility of the fluorescence assay to screen large numbers of compounds followed by the ELISA assay to confirm the interaction was demonstrated by the observation that the remaining hit compound, Chicago Sky Blue, interacted not only with recombinant PrP, but also with PrP in a cellular context : being able to both reduce prion levels in chronically infected cells without causing cytotoxicity and inhibit the binding of Abeta oligomers to cells overexpressing PrP.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:PRNP))
29c1a6e5-78ff-478f-adc1-42389bb7a6e7	0.86	25995455	The utility of the fluorescence assay to screen large numbers of compounds followed by the ELISA assay to confirm the interaction was demonstrated by the observation that the remaining hit compound, Chicago Sky Blue, interacted not only with recombinant PrP, but also with PrP in a cellular context : being able to both reduce prion levels in chronically infected cells without causing cytotoxicity and inhibit the binding of Abeta oligomers to cells overexpressing PrP.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:PRNP))
ca535d7e-8bdb-4d00-934c-9e4288dca3ac	0.86	26108857	In contrast, TRF2 overexpression (XREF_FIG), which partially suppresses mitotic telomere deprotection 3, reduced cell death after mitotic arrest, suppressed TIF and delayed crisis (XREF_FIG).	reach	p(HGNC:TBPL1)	directlyDecreases	act(p(HGNC:TYRO3))
9aa31db1-7a4c-4b0b-a446-134b0aaa7b57	0.86	26578603	Most models suggest that the RSE modulates -1 PRF efficiency by inducing ribosomes to pause at the slippery sequence, thus affecting kinetics of the translating ribosomes (e.g. intrinsic unwinding activity).	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(PFAM:PF06875))
9aa31db1-7a4c-4b0b-a446-134b0aaa7b57	0.86	26578603	To identify the RSE that stimulates -1 PRF in PEMV, sequences surrounding the p33 stop codon were analyzed by mFold, and full length gRNA was also subjected to RNA structure probing using selective 2 '-hydroxyl acylation analyzed by primer extension (SHAPE).	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(PFAM:PF06875))
8f4ea5e0-242a-45e2-8830-3e3e8321e719	0.86	26650753	RSE also inhibited caspase-3/7 activation and decreased Bax and Bcl -2 ratio.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:BAX))
3da7f236-7727-4282-82d2-e9bd260a2bb6	0.86	26650753	RSE reduced the p-Erk / Erk ratio in intermediate aged rats compared with those treated with vehicle (P < 0.05).	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(FPLX:ERK))
8f4ea5e0-242a-45e2-8830-3e3e8321e719	0.86	26650753	RSE treatment also significantly suppressed the mRNA of Bax induced by I/R in intermediate aged rats.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:BAX))
b80d186a-bcdb-4559-879e-11718bbdc815	0.95	26650753	Total Erk was approximately equivalent in young and intermediate aged rats treated with or without RSE.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(FPLX:ERK))
154deb2b-3d93-45e0-903f-bf449ec5aaaa	0.86	26656104	Increased TYRO3 levels in the RPE may underlie the slower pace of photoreceptor degeneration described for some individuals with MERTK mutations [XREF_BIBR], and may contribute to the low frequency of MERTK mutations observed among RP cohorts sampled from certain ethnic populations [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:FURIN))
154deb2b-3d93-45e0-903f-bf449ec5aaaa	0.86	26656104	Loss of Tyro3 function accelerates the pace of photoreceptor degeneration in Mertk knockout mice, and TYRO3 protein is more abundant in the retinal pigment epithelium (RPE) adjacent to preserved central retinal regions of Mertk knockout mice homozygous for the B6 modifier allele.	reach	p(HGNC:TYRO3)	directlyDecreases	act(p(HGNC:FURIN))
c5aeb517-6272-41c5-b17c-cef9bb3ee770	0.95	26656104	Our findings demonstrate that Tyro3 gene dosage modulates Mertk associated retinal degeneration, provide strong evidence for a direct role for TYRO3 in RPE phagocytosis, and suggest that an eQTL can modify a recessive IPD.	reach	p(HGNC:TYRO3)	directlyIncreases	act(p(HGNC:MERTK))
