INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
4f17387b-e895-4267-b482-234f8d676125	0.98	16036315	Treatment with AII activated phospholipase C (PLC) in both NP- and P-UAECs but signaling through the extracellular signal-regulated kinase (ERK) pathway was dramatically enhanced in P-UAECs compared to NP-UAECs.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(FPLX:PLC))
10190f1e-defc-4bab-8bf9-b5a451bea658	0.92	16255047	The production of interleukin-1beta (IL-1beta) by peripheral blood mononuclear cells (PBMCs) was measured by enzyme linked immunosorbent assay, and the ability of the mutant CIAS1 gene to enhance ASC dependent NF-kappaB activation was assessed to confirm that the mutations of CIAS1 found were responsible for the patient 's clinical manifestations of the CINCA syndrome.	reach	p(HGNC:NLRP3, var("p.?"))	directlyIncreases	act(p(FPLX:NFkappaB))
208f931a-913a-4449-902a-a9e1e7243f2d	0.86	16407890	Here we show that cryopyrin deficient macrophages can not activate caspase-1 in response to Toll like receptor agonists plus ATP, the latter activating the P2X7 receptor to decrease intracellular K+ levels.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(IP:IPR017241))
af465ea7-e78f-4ce2-aee0-03fefd9a2a04	0.95	16447225	Study of the wild-type and mutant PYPAF1 recombinant proteins revealed that PYPAF1 inhibited NF-kappaB proinflammatory pathways, and that the identified nonsense mutation impaired this property.	reach	p(HGNC:NLRP3)	directlyDecreases	act(p(FPLX:NFkappaB))
582a216e-4e38-48a6-84f8-f64b85e30f73	0.88	1652431	The data confirm previous observations that AII inhibits Na+/K+ ATPase activity.	sparser	p(HGNC:NLRP3)	directlyDecreases	act(p(PFAM:PF06745))
c3abd337-eb5f-411d-8bec-1be2e8b3484b	0.95	16820042	The recent, compelling demonstration of colchicine suppression of MSU crystal-induced NALP3 inflammasome-driven caspase-1 activation and IL-1β processing [ xref ] illustrates another substantial anti-inflammatory effect of colchicine.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:BCKDHA))
4f783251-cca7-46ab-b1f9-5d096fb56587	1.0	17215072	The aim of the present work was to evaluate the physiological role of endogenous PKCepsilon and PKCalpha isoforms in the activation of p44/42 MAPK by AII.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(FPLX:ERK))
659228c0-5079-4650-aac0-419465fe3951	0.95	18006418	CAPS is caused by mutations of the NLRP3 gene that encodes crypopyrin protein that is a part of inflammasome complex.	reach	p(HGNC:NLRP3, var("p.?"))	directlyIncreases	act(p(HGNC:CAPS))
d3145689-3768-47a0-9fdd-09db21906dd6	0.98	18010033	Ca 2+ or other CaSR agonists activate the NLRP3 inflammasome in the absence of exogenous ATP, whereas knockdown of CaSR reduces inflammasome activation in response to known NLRP3 activators.	reach	p(HGNC:CASR)	directlyIncreases	act(p(HGNC:NLRP3))
d3145689-3768-47a0-9fdd-09db21906dd6	0.98	18010033	The CaSR activates the NLRP3 inflammasome through phospholipase C (PLC), which catalyzes inositol trisphosphate (IP 3) production and thereby induces release of Ca 2+ from endoplasmic reticulum (ER) stores.	reach	p(HGNC:CASR)	directlyIncreases	act(p(HGNC:NLRP3))
a7ee32d7-8cee-4cec-843f-433669d26514	0.92	18011025	Patients ' PBMCs also exhibited constitutive NLRP3 inflammasome activation, skewed subsets of pro inflammatory monocytes, increased gene expression of IL-1beta and TNFalpha in M1 macrophages, and increased Th9 and Th17 differentiation.	reach	p(HGNC:NLRP3)	directlyIncreases	p(HGNC:TNF)
8687cf49-b4f9-4203-a03b-4bd100ad1c12	0.95	18036229	Gout, which is induced by the deposition of monosodium urate (MSU) in joints, is also associated with the direct activation of NALP3 by MSU [ xref ].	sparser	p(HGNC:BCKDHA)	directlyIncreases	act(p(HGNC:NLRP3))
61a118de-7cee-4fa5-b6fc-05cf53f49e48	0.99	18166077	The bacterial PGN component MDP activates both the NALP1- and NALP3 dependent inflammasome [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:SPG7)	directlyIncreases	act(p(HGNC:NLRP3))
3c70d53c-d556-4ca3-8da5-61ef2cf36ed5	0.95	18604209	These results show that Abeta activates the NALP3 inflammasome, resulting in caspase-1 activation and subsequent maturation and release of IL-1beta.	reach	p(HGNC:APP)	directlyIncreases	act(p(HGNC:NLRP3))
17713cb1-67bf-472a-b781-e33838e88900	0.95	18604214	Together, these results indicate that rupture of lysosomal compartments and leakage of lysosomal contents into the cytosol even in the absence of crystal material was sufficient to trigger NALP3 inflammasome activation in a partially cathepsin B-dependent manner.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(UP:P0A850))
d5dce65c-12fb-44ad-a5aa-534fd17a9115	1.0	18645588	First, how does cathepsin B activate NLRP3?	sparser	p(HGNC:CTSB)	directlyIncreases	act(p(HGNC:NLRP3))
f3f40ea2-74b8-4d82-a455-c66c35ce615d	0.95	18650985	PKC is activated by AII.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(FPLX:PKC))
d5f2ba56-3e56-48a9-b4c7-a74f1888f7c8	0.86	18663624	AII also significantly activated PLD at 100 pmol/L in HUVECS but not in HMVECs.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(UP:C0JAT4))
6f5cb8a0-76a3-4377-a1ea-e61cbce4752e	0.86	18663624	AII also significantly activated PLD at 100 pmol/L in HUVECS but not in HMVECs.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(UP:C0JAU3))
d5f2ba56-3e56-48a9-b4c7-a74f1888f7c8	0.86	18663624	AII maximally activated PLD in both cell types at 1 nmol/L.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(UP:C0JAT4))
6f5cb8a0-76a3-4377-a1ea-e61cbce4752e	0.86	18663624	AII maximally activated PLD in both cell types at 1 nmol/L.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(UP:C0JAU3))
e2d51d4f-0fe9-46f2-961a-b916a8303581	0.98	19158676	Interestingly, DNA induced clustering of AIM2-EGFP caused pyroptotic cell death with characteristic plasma membrane swelling in the NALP3 -/- -AIM2-EGFP-N1 cells (XREF_FIG, XREF_SUPPLEMENTARY and XREF_SUPPLEMENTARY), but not in the 293T-AIM2-EGFP-N1 cells (XREF_FIG), because these cells lack ASC and caspase-1.	reach	p(HGNC:AIM2)	directlyIncreases	act(p(HGNC:NLRP3))
8ebda975-4c72-454e-b9c8-6988b939727e	0.86	19204729	The non canonical secretion of IL-1alpha is induced by a p38 MAPK mediated upregulation of NALP3 leading to inflammasome assembly and caspase-1 activation.	reach	p(FPLX:p38)	directlyIncreases	act(p(HGNC:NLRP3))
a09c8201-3ee7-4786-ab10-5939c5ed5034	0.88	19223160	DNA, bacterial RNA and the antiviral imidazoquinoline compounds R837 and R848 also induce the NLRP3 inflammasome activation independently of TLR and RIG-I [ xref - xref ].	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:DDX58))
a09c8201-3ee7-4786-ab10-5939c5ed5034	0.88	19223160	DNA, bacterial RNA and the antiviral imidazoquinoline compounds R837 and R848 also induce the NLRP3 inflammasome activation independently of TLR and RIG-I [XREF_BIBR - XREF_BIBR].	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:DDX58))
af465ea7-e78f-4ce2-aee0-03fefd9a2a04	0.95	19265152	Alternatively, if the NLR receptor, NALP3, is activated by Chlamydia, this may also contribute to suppression of GROalpha, RANTES and MCP-1 induction, as NALP3 has been shown to inhibit the NFkappaB pathway.	reach	p(HGNC:NLRP3)	directlyDecreases	act(p(FPLX:NFkappaB))
10190f1e-defc-4bab-8bf9-b5a451bea658	0.92	19364881	Consistently, mouse Nlrp3 mutants, corresponding to those observed in human CAPS, induced constitutive Asc dependent NF-kappaB activation and IL-1beta secretion.	reach	p(HGNC:NLRP3, var("p.?"))	directlyIncreases	act(p(FPLX:NFkappaB))
9d7be0a0-071e-4f97-9d58-8c2b5d120bcb	0.95	19575363	It is known that NLRP3 inflammasomes can be induced by LPS, MDP, bacterial and double stranded RNAs as well as uric acid crystals, ATP, pore forming toxins and asbestos fibers.	reach	p(HGNC:DPEP1)	directlyIncreases	act(p(HGNC:NLRP3))
ce93a5f4-529e-499a-ad7d-1f105780e09d	0.86	19587006	Caspase-1 inhibitors failed to abrogate NLRP3 mediated HMGB1 release, suggesting that this phenomenon does not require inflammasome activity.	reach	p(HGNC:NLRP3)	directlyDecreases	act(p(HGNC:HMGB1))
349eadb0-3952-454d-822a-cd8b9e7e107c	0.92	19605353	By signaling through TLR2/4, biglycan stimulates the expression of NLRP3 and pro-IL-1beta mRNA.	reach	p(HGNC:BGN)	directlyIncreases	p(HGNC:NLRP3)
66d54778-14df-4c6d-8029-7240646bbcc8	0.95	19605353	Here we show that in macrophages, soluble biglycan induces the NLRP3 and ASC inflammasome, activating caspase-1 and releasing mature IL-1beta without the need for additional costimulatory factors.	reach	p(HGNC:BGN)	directlyIncreases	act(p(HGNC:NLRP3))
d057ee86-2405-4c48-878b-35c8c7bafa21	0.95	19652710	In this study we investigated whether hemozoin could act as a Nalp3 inflammasome activating danger signal leading to IL-1beta production.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:ITPRIP))
d057ee86-2405-4c48-878b-35c8c7bafa21	0.95	19652710	Malarial Hemozoin Is a Nalp3 Inflammasome Activating Danger Signal.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:ITPRIP))
66d54778-14df-4c6d-8029-7240646bbcc8	0.95	19809894	What is more, soluble biglycan activates the NLRP3 and ASC inflammasome by inducing caspase-1 and releasing mature IL-1beta without further need for additional costimulatory factors.	reach	p(HGNC:BGN)	directlyIncreases	act(p(HGNC:NLRP3))
6c5fd4e8-28ad-45f1-97d8-fb7559ec78a0	0.95	19812205	Because activation of caspase-1 induced by LPS or lipopeptide and SLO requires TLR signaling, the results suggest that MyD88 and Trif independent activation of the Nlrp3 inflammasome in response to S. pyogenes infection can not be explained by SLO mediated internalization of TLR ligands.	reach	p(HGNC:MYD88)	directlyIncreases	act(p(HGNC:NLRP3))
885ebd79-4d82-4308-a0e9-6104ec479289	0.95	19812205	Because activation of caspase-1 induced by LPS or lipopeptide and SLO requires TLR signaling, the results suggest that MyD88 and Trif independent activation of the Nlrp3 inflammasome in response to S. pyogenes infection can not be explained by SLO mediated internalization of TLR ligands.	reach	p(HGNC:TICAM1)	directlyIncreases	act(p(HGNC:NLRP3))
f5851072-0e1e-47d8-b3f7-3ac32fdff60c	0.95	19826485	Activation of NLRP3 by alpha-hemolysin induces cytokine processing and programmed necrosis, both of which can explain many of the pro inflammatory properties of alpha-hemolysin that have been observed in the past.	reach	p(UP:P09616)	directlyIncreases	act(p(HGNC:NLRP3))
f5851072-0e1e-47d8-b3f7-3ac32fdff60c	0.95	19826485	In order to confirm that alpha-hemolysin causes NLRP3 dependent pyronecrosis, we first sought to demonstrate that alpha-hemolysin-induced death lacked hallmarks characteristic of apoptosis including : activation of caspase-3, cleavage of PARP, and intranucleosomal cleavage of DNA.	reach	p(UP:P09616)	directlyIncreases	act(p(HGNC:NLRP3))
f5851072-0e1e-47d8-b3f7-3ac32fdff60c	0.95	19826485	Our data support the fact that alpha-hemolysin can indeed activate the NLRP3 inflammasome, but suggests that this host response is likely to vary depending on the site of infection and types of host inflammatory cells present to combat it.	reach	p(UP:P09616)	directlyIncreases	act(p(HGNC:NLRP3))
f5851072-0e1e-47d8-b3f7-3ac32fdff60c	0.95	19826485	Our findings using purified toxin clearly demonstrate that NLRP3 is activated by alpha-hemolysin.	reach	p(UP:P09616)	directlyIncreases	act(p(HGNC:NLRP3))
f5851072-0e1e-47d8-b3f7-3ac32fdff60c	0.95	19826485	These reports suggest that either S. aureus expresses multiple toxins that activate the NLRP3-inflammasome or that alpha-hemolysin activates NLRP3 in some but not all monocyte derived cell lineages.	reach	p(UP:P09616)	directlyIncreases	act(p(HGNC:NLRP3))
acfc114e-1d21-4b1f-8bf1-287d884188b2	0.95	19997504	Furthermore, we could find no role for the inflammasome associated cytosolic sensor Nalp3 in Y. pseudotuberculosis induced TNF-alpha production.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:TNF))
cc3b2670-76fc-4a66-8460-44f6fddb9dee	0.97	20007570	Silica crystals, once phagocytosed, can cause lysosomal damage leading to release of the lysosomal protease, cathepsin B, which can activate the NLRP3 inflammasome.	reach	p(FPLX:Protease)	directlyIncreases	act(p(HGNC:NLRP3))
21aa938b-b40e-4ade-8752-e22354017277	0.99	20011701	More recently, hemozoin, a heme crystal produced by malaria causing parasite Plasmodium, was shown to similarly activate NLRP3 inflammasome by acting as a danger signal through the Lyn and Syk kinase pathway.	reach	p(IP:IPR006361)	directlyIncreases	act(p(HGNC:NLRP3))
61a118de-7cee-4fa5-b6fc-05cf53f49e48	0.99	20114027	In this study, we demonstrate that S. aureus PGN must be particulate to activate NLRP3 inflammasomes and IL-1beta secretion in mouse macrophages and that the particles must be internalized via phagocytosis.	reach	p(HGNC:SPG7)	directlyIncreases	act(p(HGNC:NLRP3))
61a118de-7cee-4fa5-b6fc-05cf53f49e48	0.99	20114027	S. aureus produces Lys type PGN, and we therefore determined whether this type of PGN is also sufficient to activate the NLRP3 inflammasome.	reach	p(HGNC:SPG7)	directlyIncreases	act(p(HGNC:NLRP3))
66d54778-14df-4c6d-8029-7240646bbcc8	0.95	20201012	In addition to their role in priming for inflammasome activation, biglycan and hyaluronic acid have themselves been shown to activate the NLRP3 inflammasome.	reach	p(HGNC:BGN)	directlyIncreases	act(p(HGNC:NLRP3))
064157df-3941-46a1-bcb6-535bd3a0965a	0.94	20303296	Nlrp3 interacts with the adaptor protein ASC to activate caspase-1 in inflammasomes, protein complexes responsible for the maturation and secretion of IL-1beta and IL-18.	reach	complex(p(HGNC:NLRP3), p(HGNC:STS))	directlyIncreases	act(p(HGNC:CASP1))
d057ee86-2405-4c48-878b-35c8c7bafa21	0.95	20307211	Thus, it appears likely that TLR9 could also play a role in NLRP3 priming in vivo allowing NLRP3 inflammasome activation by released danger signals, at least in some situations.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:ITPRIP))
6141c65c-952b-4a8c-ab29-0ff1a5ec95c8	1.0	20333626	Since LLO has been shown to activate NLRP3 during Listeria infection, we next knocked down AIM2 expression in NLRP3 deficient macrophages.	reach	p(UP:D2NZ73)	directlyIncreases	act(p(HGNC:NLRP3))
0e789475-5f0b-4f5f-b13b-1ced91a61beb	0.99	20375306	ATP has been shown to activate NALP3 dependent caspase-1 cleavage, stimulate secretion of IL-1beta, stimulate P2X7 receptor mediated K + efflux, and thereby reduce intracellular K levels +.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:P2RX7))
e4577d87-82f6-488b-9a90-a3a72f5c62a1	0.98	20383149	Here, we show that the influenza virus M2 protein, a proton selective ion channel important in viral pathogenesis, stimulates the NLRP3 inflammasome pathway.	reach	p(PFAM:PF07885)	directlyIncreases	act(p(HGNC:NLRP3))
e2d51d4f-0fe9-46f2-961a-b916a8303581	0.98	20383149	However, AIM2 induced activation is NLRP3 independent XREF_BIBR, XREF_BIBR.	reach	p(HGNC:AIM2)	directlyIncreases	act(p(HGNC:NLRP3))
9645be51-05b2-49b2-88e0-390b25d052e5	0.95	20383149	Well known examples of signal 2 include pore forming microbial toxins, maitotoxin, aerolysin, and nigericin, which activate NLRP3 inflammasomes by allowing efflux of potassium from the cytosol XREF_BIBR - XREF_BIBR.	reach	p(PFAM:PF01117)	directlyIncreases	act(p(HGNC:NLRP3))
8e58b22e-598e-4a18-b68b-57a0a028bea9	0.92	20385749	NLRP3 attenuates the development of gastrointestinal disease in CAC.	reach	p(HGNC:NLRP3)	directlyDecreases	act(p(HGNC:SLC25A20))
2fd9876b-1e5f-4437-8de3-be1472efaeb8	0.95	20393140	Questions arising from our studies that remain to be answered are exactly how does C. pneumoniae trigger NLRP3/ASC inflammasome activation, and what, if any, role does the T3SS play in the interaction of bacteria with these host cytosolic receptors?	sparser	p(UP:P0A850)	directlyIncreases	act(p(HGNC:NLRP3))
5d4a26a3-5b3e-4bf2-b342-c05957aee442	0.95	20394777	Recently, CD4 + T cell effector and memory cells were shown to block macrophage inflammasome mediated cryopyrin and caspase-1 activation, interleukin (IL)-1beta release, IL-18 secretion and neutrophil recruitment in an antigen dependent manner and thereby suppress overt inflammation in a murine peritonitis model [XREF_BIBR].	reach	p(HGNC:CD4)	directlyIncreases	act(p(HGNC:NLRP3))
ea908948-2264-47a2-8ef6-8325b79fe858	0.92	20478539	YopK prevents NLRP3 dependent processing and release of IL-1beta.	reach	p(UP:O31927)	directlyDecreases	act(p(HGNC:NLRP3))
4f783251-cca7-46ab-b1f9-5d096fb56587	1.0	20557291	ERK1/2 activation induced by AII occurs via AT1 receptors, but independently of either PKC and Nox activation or EGFR (epidermal growth factor receptor) transactivation.	sparser	p(HGNC:NLRP3)	directlyIncreases	act(p(FPLX:ERK))
b7adf161-043f-44b2-8055-ecc2715b863d	0.95	20574004	Similarly, the frequency of IL-17-secreting CD4 T cells was significantly decreased (by 2-fold) in Nlrp3 -/- mice (XREF_FIG).	reach	p(HGNC:CD4)	directlyDecreases	act(p(HGNC:NLRP3))
b8142fd7-e654-4d16-b149-6590bfdebaa8	0.98	20574004	To further delineate mechanism of Nlrp3 mediated Th1 and Th17 responses, we used MOG 35-55 TCR transgenic animals (2D2 mice).	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:NELFCD))
df58a006-810f-4e89-ba53-8f80436a5ec2	0.95	20603313	Because nlrp3 -/- macrophages can only activate NLRC4 in response to Stm, these results indicate that NLRC4 is normally engaged by the SPI-2-dependent Stm signal.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:NLRC4))
0f813480-c459-4f1b-966c-510942c2c587	0.94	20603313	Because nlrp3 -/- macrophages can only activate NLRC4 in response to Stm, these results indicate that NLRC4 is normally engaged by the SPI-2-dependent Stm signal.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:SULT1A3))
0f813480-c459-4f1b-966c-510942c2c587	0.94	20603313	By infecting macrophages from different gene targeted mouse strains, we found that two NLRs, NLRP3 and NLRC4, activate caspase-1 in response to Stm.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:SULT1A3))
0f813480-c459-4f1b-966c-510942c2c587	0.94	20603313	Given that both NLRP3 and NLRC4 activate caspase-1 in response to intracellular Stm in cultured macrophages (XREF_FIG), we determined whether mice lacking both NLRs mount an effective immune response against Stm.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:SULT1A3))
0f813480-c459-4f1b-966c-510942c2c587	0.94	20603313	We conclude that NLRP3 and NLRC4 each contribute to caspase-1 activation in response to intracellular Stm and that no additional NLRs are necessary.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:SULT1A3))
885ebd79-4d82-4308-a0e9-6104ec479289	0.95	20634907	Alternatively, does TRIF mediated pathway trigger synthesis of cytoplasmic NLRP3 agonist?	reach	p(HGNC:TICAM1)	directlyIncreases	act(p(HGNC:NLRP3))
885ebd79-4d82-4308-a0e9-6104ec479289	0.95	20634907	Although we now know the importance of the NLRP3 inflammasome, the precise mechanisms by which the TRIF mediated signal pathway activates the NLRP3 inflammasome is unclear.	reach	p(HGNC:TICAM1)	directlyIncreases	act(p(HGNC:NLRP3))
885ebd79-4d82-4308-a0e9-6104ec479289	0.95	20634907	And, how about the molecular mechanisms for the TRIF induced NLRP3 agonist?	reach	p(HGNC:TICAM1)	directlyIncreases	act(p(HGNC:NLRP3))
885ebd79-4d82-4308-a0e9-6104ec479289	0.95	20634907	The TLR4 and TRIF Mediated Activation of NLRP3 Inflammasome Underlies Endotoxin Induced Liver Injury in Mice.	reach	p(HGNC:TICAM1)	directlyIncreases	act(p(HGNC:NLRP3))
885ebd79-4d82-4308-a0e9-6104ec479289	0.95	20634907	Thus, the TLR4 and TRIF mediated activation of NLRP3 inflammasome is critical for the development of the P. acnes and LPS induced liver injuries via activation of caspase-1 for maturation and release of IL-18.	reach	p(HGNC:TICAM1)	directlyIncreases	act(p(HGNC:NLRP3))
9d7be0a0-071e-4f97-9d58-8c2b5d120bcb	0.95	20637199	Cooney et al., found MDP activated autophagy enhanced bacterial killing and MHC class II dependent antigen presentation in primary human dendritic cells and that this process was dependent on ATG16L1, Nod2 and the signaling adaptor RICK, but not NLRP3 XREF_BIBR.	reach	p(HGNC:DPEP1)	directlyIncreases	act(p(HGNC:NLRP3))
8d686851-dee7-4028-b686-7b5a43475698	0.95	20638636	CD4 + T cells inhibit the activation of NLRP3 and NLRP1 inflammasomes but not the NLRC4 inflammasome.	reach	p(HGNC:NLRC4)	directlyIncreases	act(p(HGNC:NLRP3))
b7adf161-043f-44b2-8055-ecc2715b863d	0.95	20638636	CD4 + T cells inhibit the activation of NLRP3 and NLRP1 inflammasomes but not the NLRC4 inflammasome.	reach	p(HGNC:CD4)	directlyDecreases	act(p(HGNC:NLRP3))
8e58b22e-598e-4a18-b68b-57a0a028bea9	0.92	20679404	In contrast to the tumorigenic role of TLR4 signals in the DSS + AOM model, the Nlrp3 inflammasome and MyD88 signals prevent CAC in this setting.	reach	p(HGNC:NLRP3)	directlyDecreases	act(p(HGNC:SLC25A20))
66d54778-14df-4c6d-8029-7240646bbcc8	0.95	20706656	Biglycan was recently shown to induce the NLRP3 and ASC inflammasome through activation of TLR2/4 and purinergic P2X 4 / P2X 7 receptors [XREF_BIBR].	reach	p(HGNC:BGN)	directlyIncreases	act(p(HGNC:NLRP3))
8b4ce870-6952-47f4-a2dc-0e18ad33a502	0.92	20713892	A modest, but statistically significant reduction in Nlrp3 inflammasome induced pyroptosis was observed in PARP1 knockout macrophages.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:PARP1))
8b4ce870-6952-47f4-a2dc-0e18ad33a502	0.92	20713892	Here, we show that activation of the Nlrp3 and Nlrc4 inflammasomes induces processing of full-length PARP1 into a fragment of 89 kDa in a stimulus dependent manner.	reach	p(HGNC:NLRP3)	directlyIncreases	act(p(HGNC:PARP1))
c09927db-6173-43dd-830c-74276924e3fc	0.95	20808838	This indicates that Mtb activates the NLRP3 inflammasome.	reach	p(UP:P62713)	directlyIncreases	act(p(HGNC:NLRP3))
d4348de1-ec84-4907-a664-c74f61f2e5ce	0.86	20808838	Thus, the NLRP3 inflammasome is activated by both virulent and attenuated Mtb.	reach	p(HGNC:NLRP3)	directlyDecreases	act(p(UP:P62713))
