INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
06bcd128-d1a3-4c4e-becc-3937c1f44801	1.0	PubMed	6020926	As measured by semi-quantitative reverse transcriptase-polymerase chain reaction (RT-PCR), calpain inhibition decreased interleukin-2 (IL-2) and CD25 mRNA expression in a dose dependent manner, at early time points following the initial activation, and over extended periods of time in activated human peripheral blood mononuclear cells (PBMCs).	p(FPLX:CAPN)	directlyIncreases	p(HGNC:IL2RA)
5f808102-96a0-45a0-9f38-771c5c6d36e5	1.0	PubMed	11781363	Similarly, HCV-E2 cross linking of CD81 blocked CD16 mediated induction of NK cell activation marker (CD25) expression (XREF_FIG C) and cytotoxic granule release (XREF_FIG D).	p(FPLX:CD16)	directlyIncreases	p(HGNC:IL2RA)
9da71b91-e114-46b5-ad56-01bd5a4732eb	1.0	PubMed	21501873	As expected, inhibition of the Src family kinases by PP2 inhibitor abolished CD3 crosslinking mediated upregulation of both DR6 and the activation markers CD25 and IL2R and CD69.	p(FPLX:CD3)	directlyIncreases	act(p(HGNC:IL2RA))
87de2bac-c4a8-468b-a791-03c7cf9399e8	1.0	PubMed	3873860	In summary, the CD3,25 BSMAB selectively targets activated CD25 expressing T cells and lymphomas although maintaining a low activation potential for unstimulated T cells, potentially advantageous properties that can be exploited for immunotherapy.	p(FPLX:CD3)	directlyIncreases	p(HGNC:IL2RA)
a9ec932e-6f53-461a-ad47-2ccfe9875c0d	1.0	PubMed	20164820	The rATG induced CD25T cells, whether CD4 or CD8 inhibited the allogeneic responses of CD25 effector T cells as vigorously as natural CD25T cells.	p(FPLX:CD8)	directlyDecreases	act(p(HGNC:IL2RA))
444ce1c3-7fb3-46cc-8560-7eaa207ddee0	1.0	PubMed	25482073	Furthermore, MSCs-pre-treated CD8 + CD28 - T cells significantly inhibited the expression of CD69 (CD8 + CD28 - T cells after MSCs pre-treatment, 32.95% +/-1.42% versus 40.12% +/-1.21% P = 0.005) and CD25 (CD8 + CD28 - T cells after MSCs pre-treatment, 15.54% +/-1.14% versus 23.19% +/-1.67% P = 0.024) on CD4 + T cells compared with CD8 + CD28 - T cells that had not been exposed to the MSCs (XREF_FIG).	p(FPLX:CD8)	directlyDecreases	p(HGNC:IL2RA)
871447c5-5b4e-4265-91a0-20c052263be9	1.0	PubMed	5321021	It was determined that neither staphylococcal enterotoxin B and interleukin-2 activation by itself, nor the drugs investigated, changed the CD4 and CD8 ratio of activated (CD25 +) cells.	p(FPLX:CD8)	directlyIncreases	act(p(HGNC:IL2RA))
02f92295-2366-4bbe-83ba-c1d95453e807	1.0	PubMed	5576529	Functionally, 4-1BB was a potent stimulator of proliferation, cytokine secretion, and CD25 expression by CD8 T cells, but 4-1BB signals had a weak effect on the proliferation of CD4 T cells.	p(FPLX:CD8)	directlyIncreases	p(HGNC:IL2RA)
7da09237-9e5c-49f9-be2e-e4d6de2b99c6	1.0	PubMed	15843523	Both augmented proliferation and CD25 expression are blocked by caspase inhibition.	p(FPLX:Caspase)	directlyIncreases	p(HGNC:IL2RA)
1bd41f76-8bca-45ac-8a84-7fbd71431d68	1.0	PubMed	5388136	In addition to the physical interaction, p55 (CDC) is phosphorylated by cyclin A associated kinase.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:IL2RA, pmod(Ph))
fdd3587c-72e7-49bb-8796-1db416b59444	1.0	PubMed	23844139	Reduced ERK1/2 Signaling by the Blockade of TLR5 might Contribute to S Phase Arrest in CD4 hi CD25 + Regulatory T Cells.	p(FPLX:ERK)	directlyDecreases	act(p(HGNC:IL2RA))
5001a117-bf75-4b99-88fa-2a1622f32eab	1.0	PubMed	23586039	Meanwhile, depletion of ERK with small interfering RNA (siRNA) significantly reduced the expression of CD25.	p(FPLX:ERK)	directlyDecreases	p(HGNC:IL2RA)
8cf92579-0f36-4b6f-8d1e-b1c8db7d1cbc	1.0	PubMed	23758320	CD25 induction and CD69 co-stimulation by alpha4beta1-outside in signalling were not mediated by ERK.	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:IL2RA))
610dbd27-f329-4f05-b34b-eff835d51bfb	1.0	PubMed	20335217	We also report that inhibition of GSK-3 impedes the ability of LPS stimulated DCs to induce forkhead box p3 in CD4 (+) CD25 (-) T cells, as does the absence of IL-12p40 and p70.	p(FPLX:GSK3)	directlyIncreases	act(p(HGNC:IL2RA))
b95b2538-1850-488b-9ff9-068cb2b26d37	1.0	PubMed	3888853	Recombinant interleukin-1 (IL-1) as well as certain combinations of inducer substances could be shown to stimulate the expression of the p55 (alpha)-chain of the IL-2R in PER-117 cells.	p(FPLX:IL1)	directlyIncreases	p(HGNC:IL2RA)
fa9000e6-e1ee-4022-9b97-251537b4e511	1.0	PubMed	20173030	IL-12 and IL-4 strongly inhibited the differentiation of CD4 + CD25 - thymocytes into CD4 + CD25 + FOXP3 + cells (XREF_FIG).	p(FPLX:IL12)	directlyDecreases	act(p(HGNC:IL2RA))
be6d964e-9f25-4e35-ba20-815e9e36fafc	1.0	PubMed	5506979	IL-12 can enhance the function of IL-2 by up-regulating CD25 in a p38 MAP kinase dependent manner.	p(FPLX:IL12)	directlyIncreases	act(p(HGNC:IL2RA))
9fc440a7-9078-4d20-b92d-279dbf49ef46	1.0	PubMed	5506979	IL-12, which can up-regulate CD25 expression, enhances the ability of Q126D to induce AICD sensitivity and proliferation.	p(FPLX:IL12)	directlyIncreases	p(HGNC:IL2RA)
f35fe5f3-7cc5-4218-b024-9b7b6b82bb34	1.0	PubMed	23758320	Interestingly, TCR ESC proteins had overlapping and distinct functions in integrin mediated CD25 and CD69 signalling pathways.	p(FPLX:Integrins)	directlyIncreases	act(p(HGNC:IL2RA))
ef24a3f2-1c2d-4e4a-bb5e-da5b5b4ea512	1.0	PubMed	4449745	Results suggest a change in posttranslational modifications of gag proteins, as IFN treatment allowed the detection of more basic forms of p55, p39, and p24.	p(FPLX:Interferon)	directlyIncreases	act(p(HGNC:IL2RA))
7fada85d-8fa0-4d7f-91f2-ac42707f6f6e	1.0	PubMed	26212048	The mere expression of caTLR-4 mRNA in polyclonal CD8 and CD4 T cells induced the production of interferon (IFN)-gamma, triggered the surface expression of CD25, CD69 and 4-1BB and up-regulated a panel of cytokines and chemokines.	p(FPLX:Interferon)	directlyIncreases	p(HGNC:IL2RA)
058494d3-d7e5-4b23-b09d-e5c2b1ea1a45	1.0	PubMed	19324083	In addition, JNK activation promoted CD25 expression whereas p38 MAPK was involved in IL-2R signalling.Female (6-8week-old) C57BL/6 mice were purchased from Charles River Canada (Lasalle, Quebec, Canada).	p(FPLX:JNK)	directlyIncreases	p(HGNC:IL2RA)
9d56c4a6-7ac7-45c6-a8d2-80a8b9d3f6bb	1.0	PubMed	6329781	However, MEK inhibition only partially abrogated the EtxB mediated up-regulation of MHC class II expression and did not affect CD25 expression -- findings suggesting that additional pathways downstream of PI3-kinase are involved.	p(FPLX:MEK)	directlyIncreases	p(HGNC:IL2RA)
517a6df2-85a7-4cda-a217-e0fa37791ec1	1.0	PubMed	26063731	The transcription factors Smad3 and NFAT cooperate to induce the differentiation of CD4 + CD25 + Treg cells by binding to CSN2.	p(FPLX:NFAT)	directlyIncreases	act(p(HGNC:IL2RA))
55bb755c-f3a4-4c7f-9cd4-cbcb9dd65848	1.0	PubMed	21501873	Interestingly, both NF-kappaB and NF-AT signaling pathway inhibitors significantly suppressed not only the T-cell activation dependent upregulation of CD25 but also of DR6 (, upper panel).	p(FPLX:NFkappaB)	directlyDecreases	act(p(HGNC:IL2RA))
0f7ce849-0d1c-4b10-ba6d-f57dd04c8e3f	1.0	PubMed	22998942	In the nucleus, NF-kappaB activates transcription of the reporter gene Tac and CD25 and drives the expression of membrane bound CD25.	p(FPLX:NFkappaB)	directlyIncreases	act(p(HGNC:IL2RA))
2c6793c4-dc80-4dc0-959e-bed5dcf36d2e	1.0	PubMed	20546900	This clonal line has been co-transfected with CD14 and an NFkappaB dependent reporter plasmid that drives the expression of surface CD25 Ag in response to TLR activation.	p(FPLX:NFkappaB)	directlyIncreases	p(HGNC:IL2RA)
bc1cc8af-a055-4efb-9d21-7f1d5d3e47ed	1.0	PubMed	17523134	Exogenous IL-2 added to CD40L activated PDC increased the expression of CD25, enhanced the secretion of pro inflammatory cytokines and promotes PDC survival.	p(FPLX:PDC)	directlyIncreases	p(HGNC:IL2RA)
622870d0-2928-49c1-bde6-4bf1db149040	1.0	PubMed	21501873	Blocking PI3 kinase with wortmannin significantly suppressed CD25 expression and also negatively affected expression of DR6.	p(FPLX:PI3K)	directlyIncreases	p(HGNC:IL2RA)
483e20b3-d8e0-454f-ad0f-8da01d690cdb	1.0	PubMed	4221246	These findings show that increased cAMP and PKA activity mediate anti-CD2-induced suppression of anti-CD3-driven IL-2 production and CD25 expression, and provide mechanisms for anti-CD2-induced immunosuppression and inhibition of the cytokine syndrome associated with anti-CD3 treatment.	p(FPLX:PKA)	directlyDecreases	p(HGNC:IL2RA)
1f00d9b5-ea1e-4d68-9332-fa2721e1edcb	1.0	PubMed	4255406	Activation of the protein kinase C pathway in these cells with the phorbol ester PMA significantly increased the release of soluble p55 (P < or = 0.001); whereas, pharmacological inhibition of protein kinase C with calphostin-C significantly decreased the shedding of p55 (P < or = 0.001).	p(FPLX:PKC)	directlyIncreases	act(p(HGNC:IL2RA))
04206630-7ba7-4547-a883-b31c9e13f510	1.0	PubMed	23705972	These studies indicate biophysical mechanisms underlying the control of viral infectivity by protease mediated p55 Gag cleavage [XREF_BIBR, XREF_BIBR, XREF_BIBR].	p(FPLX:Protease)	directlyIncreases	act(p(HGNC:IL2RA))
12fc6f50-9afa-4fb5-9e91-c16d33ab4bf3	1.0	PubMed	24218456	These data indicate that the STAT family members, but not the MEK-ERK pathway, induce CD25 expression in both ALK-TCL and ALK+TCL.	p(FPLX:STAT)	directlyIncreases	p(HGNC:IL2RA)
38b87bd1-dcc1-4ab3-91f6-012ec75dd921	1.0	PubMed	6990290	Furthermore, transient activation of STAT5 is sufficient to increase CD25 (+) CD4 (+) T reg numbers in IL-2-deficient mice.	p(FPLX:STAT5)	directlyIncreases	act(p(HGNC:IL2RA))
af12066a-5b76-491e-b9cf-794f70511f55	1.0	PubMed	21532597	This Stat5 phosphorylation of CD25 - T cells was linked to polarization of mDC derived CD25 toward a primed T cell and directional secretion of IL-2 into the IS.	p(FPLX:STAT5)	directlyIncreases	p(HGNC:IL2RA, pmod(Ph))
4bb6dc55-ff43-4e27-b016-24fb1ff54d6a	1.0	PubMed	5153805	PGE2 suppressed TCR induced messenger RNA (mRNA) expression of IL-2, IL-4 and IL-5, as well as proliferation and CD25 expression.	p(FPLX:TCR)	directlyDecreases	p(HGNC:IL2RA)
cd154814-4456-42f4-be3a-83c0f000ce33	1.0	PubMed	4515248	These effects of extracellular adenosine (Ado) are likely to be mediated by A2a receptor mediated signaling rather than by intracellular toxicity of adenosine catabolites, because (1) poorly metabolized adenosine analogs cause the accumulation of cAMP and strong inhibition of TCR triggered CD25 upregulation; (2) the A2a, but not the A1 or A3, receptors are the major expressed and functionally coupled adenosine receptors in mouse peripheral T and B lymphocytes, and the adenosine induced cAMP accumulation in lymphocytes correlates with the expression of A2a receptors; (3) the specific agonist of A2a receptor, CGS21680, induces increases in [cAMP] i in lymphocytes, whereas the specific antagonist of A2a receptor, CSC, inhibits the effects of Ado and CGS21680; and (4) the increases in [cAMP] i mimic the adenosine induced inhibition of TCR triggered CD25 upregulation and splenocyte proliferation.	p(FPLX:TCR)	directlyIncreases	act(p(HGNC:IL2RA))
0e547657-8994-44ab-a86c-99290a5ac4dc	1.0	PubMed	22706088	T cell receptor (TCR) stimulation by anti-CD3 and CD28 activates T cells and up-regulates expressions of Tim-3, CD25, Foxp3, Ki67, and IL-2 as well as the apoptosis marker annexin V (Av) on CD4 + T cells (XREF_SUPPLEMENTARY).	p(FPLX:TCR)	directlyIncreases	p(HGNC:IL2RA)
98437572-6f7a-4b57-a324-1ab995fa7a5c	1.0	PubMed	12438424	Although TGF-beta may partially mediate the suppressive effects of CD25 + CD4 + T cells, it does not appear to be sufficient, and therefore other suppressive mechanisms must exist.	p(FPLX:TGFB)	directlyDecreases	act(p(HGNC:IL2RA))
112d23f1-bd75-43ef-8de5-e3962a8304c8	1.0	PubMed	23555036	Importantly, TGF-beta failed to up-regulate Foxp3 expression in the absence of IL-2 signaling and further decreased Foxp3 and CD25 expression in CD4 + T cells co-treated with antibodies against IL-2 and IL-2Ralpha.	p(FPLX:TGFB)	directlyDecreases	p(HGNC:IL2RA)
a20e11ec-dbe4-4c7e-8b70-a822663a029d	1.0	PubMed	26829554	Moreover, the percentage of TGFbeta producing CD4 + CD25 + FoxP3 + cells (32.06%) was also found to be significantly (p < 0.05) higher than the similar population in ECs (12.9%) as well as NECs (13.08%) (XREF_FIG) reaffirming our previous observations with circulating levels of TGFbeta (XREF_FIG).	p(FPLX:TGFB)	directlyIncreases	act(p(HGNC:IL2RA))
e962ba1a-eccf-4b13-9953-b78c73fa7ca9	1.0	PubMed	5911896	The costimulatory effects of TGF-beta on naive CD4+ T cells up-regulated CD25 and CTLA-4 expression, increased their transition to the activated phenotype, but decreased activation induced apoptosis.	p(FPLX:TGFB)	directlyIncreases	p(HGNC:IL2RA)
ef606117-777f-4c12-839d-b25f20bd5de1	1.0	PubMed	20821041	All three TLR ligands significantly (P < 0.05-P < 0.001) upregulated expression of CD80, CD86, and CD25; ImQ did not upregulate HLA-DR expression (P> 0.05).	p(FPLX:TLR)	directlyIncreases	p(HGNC:IL2RA)
cd7158af-2e03-4962-bdd3-454492c38b31	1.0	PubMed	3199226	In a thymus reconstitution assay, tumor necrosis factor alpha (TNF-alpha) and interleukin-1 alpha (IL-1 alpha), two cytokines produced within the thymic microenvironment, induced CD25 expression on early immature thymocytes.	p(FPLX:TNF)	directlyIncreases	p(HGNC:IL2RA)
59f10b66-30d3-4d76-92bd-948b572cfa93	1.0	PubMed	5334673	Persistent activation of p38 MAP kinase blocks fetal thymocyte development at the CD25 (+) CD44 (-) stage in vivo, and results in the lack of T cells in the peripheral immune system of adult mice.	p(FPLX:p38)	directlyDecreases	act(p(HGNC:IL2RA))
2f826585-3e31-4f48-947d-b241d2f564e2	1.0	PubMed	19324083	However, it remains to be determined whether ERK1/2 is involved in the increased synthesis of IL-2 by T-lymphocytes stimulated with anti-Thy-1 and anti-CD28 mAb under the condition of p38 MAPK blockade.Examination of CD25 expression and IL-2R signalling in the IL-2-dependent CTLL-2 cell line, as well as CD25 expression by primary T-lymphocytes stimulated with co-immobilized anti-Thy-1 and anti-CD28 mAbs revealed that ERK1/2 inhibition did not substantially affect CD25 expression.	p(FPLX:p38)	directlyDecreases	p(HGNC:IL2RA)
99604524-350b-48e9-8858-d10b8783cca8	1.0	PubMed	20959412	Furthermore, ADA potentiated generation of CD4+ CD25 (high) Foxp3+ Tregs by a mechanism that seems to be mainly dependent on the enzymatic activity of ADA.	p(HGNC:ADA)	directlyIncreases	act(p(HGNC:IL2RA))
65b28004-b671-4944-a135-31800f4f7642	1.0	PubMed	21533205	AFM imaging in liquid (Materials and Methods) allowed us to validate the theoretical prediction of the presence of an intrinsic supercoiled structure in the IL2RA promoter region (XREF_FIG and XREF_SUPPLEMENTARY) and of its handedness as left handed, i.e. negative (XREF_FIG) as spectacularly revealed when zooming on the corresponding region (XREF_FIG).	p(HGNC:AFM)	directlyIncreases	act(p(HGNC:IL2RA))
e291198d-cab3-4f4d-8601-f466a836490d	1.0	PubMed	24527450	Sharing some commonalities with CD4 + cells, TCDD activated Ahr enhances CD25 expression on CD8 + cells, which induces a CTL phenotype termed CD8 + Tregs that are capable of suppressing responder T cells and proinflammatory cytokines [XREF_BIBR].	p(HGNC:AHR)	directlyIncreases	p(HGNC:IL2RA)
c687fab7-54b9-48c6-a226-22148c79135b	1.0	PubMed	24218456	IL-2 and NPM and ALK induce CD25 expression through STAT5 and STAT3.	p(HGNC:ALK)	directlyIncreases	p(HGNC:IL2RA)
2e32d39a-237b-48ce-af98-a86c328b68c6	1.0	PubMed	6444201	In contrast, peptide and DR1 complexes displayed on the surface of nonprofessional APC similarly induced CD25 up-regulation in Th1 and Th2 cells.	p(HGNC:APC)	directlyIncreases	act(p(HGNC:IL2RA))
375bf698-640e-4632-9d4c-d0058ac67643	1.0	PubMed	22084442	Inhibition of APC function or induction of apoptosis in APCs could limit the extent of CD8 + T cell activation and CD25 expression.	p(HGNC:APC)	directlyIncreases	p(HGNC:IL2RA)
29ad52f8-fd2c-4d29-bee1-d703d4b24805	1.0	PubMed	24708420	XREF_BIBR Moreover, blocking PD-L1 decreased or completely inhibited the induction of CD25 + CD127 low T cells after stimulation with S.aureus, which points to the possibility that the PD-1 and PD-L1 axis could be one of the mechanisms by which APCs induce FOXP3 + CD25 + CD127 low T cells after stimulation with S.aureus.	p(HGNC:APCS)	directlyIncreases	act(p(HGNC:IL2RA))
e06e113c-48cc-4264-9f88-d67671a434e9	1.0	PubMed	4698269	The subcutaneous administration of optimal ML-1 dosages (0.5-1.0 ng ML-1/kg body weight; twice a week) induced an increased beta-endorphin plasma level, enhanced activity of peripheral blood natural killer (NK-) cells and T-lymphocytes (expression of CD-25 and interleukin-2 receptors and HLA and DR-antigens).	p(HGNC:ATP8A2)	directlyIncreases	p(HGNC:IL2RA)
505d12d8-7467-4ad3-b936-ee58ec272b3a	1.0	PubMed	10199409	Knockout mice for are much more susceptible to challenge with intracellular bacterial pathogens and bacterial lipopolysaccharide than are wild-type controls () or TNFR2 knockouts (), suggesting that the proinflammatory effects of TNF are mediated predominantly through the p55 receptor.Ligand-independent self association of TNFR1 cytoplasmic domains is inhibited by a 60 kDa " silencer of death domains " (SODD;).	p(HGNC:BAG4)	directlyDecreases	act(p(HGNC:IL2RA))
2f4e47f5-27cc-4b61-9b3a-9f7c5db8fc03	1.0	PubMed	21037099	Deletion of Bim rescues Foxp3+ cells in IL-2-/- and CD25-/- mice.	p(HGNC:BCL2L11)	directlyDecreases	act(p(HGNC:IL2RA))
5f0a92f1-c5af-4a54-b0d2-4c2da15cde8d	1.0	PubMed	16129705	BCR cross linking induced an up-regulation of the activation markers CD25 and CD69 on G5pr -/- B cells quite similarly to the levels of the control B cells (XREF_FIG A).	p(HGNC:BCR)	directlyIncreases	act(p(HGNC:IL2RA))
b6f2d262-4845-4584-ba0d-a8485aaab7f2	1.0	PubMed	23279883	BCR, CD40, and/or TLR3, TLR7 and TLR9 triggering induced the expression of CD25, CD69, CD40 on CD27 - CD21 + B cells from pSS patients, but only resulted in a slight expression of CD95.	p(HGNC:BCR)	directlyIncreases	p(HGNC:IL2RA)
b923313f-0406-4b0d-8539-70b5a153a184	1.0	PubMed	23376165	The importance was that IFITM3 and tetherin restricted HIV-1 at different steps because IFITM3 but not tetherin significantly reduced the expression levels of the p55 and p24 Gag proteins in the cells (C).	p(HGNC:BST2)	directlyIncreases	p(HGNC:IL2RA)
aa71f977-0366-4c70-b8e3-9ad39fb9270f	1.0	PubMed	6262984	In this study, we show that during the transition of large cycling to small resting pre-B cells in the mouse, Btk deficient cells failed to efficiently modulate the expression of CD43, surrogate L chain, CD2, and CD25.	p(HGNC:BTK)	directlyIncreases	p(HGNC:IL2RA)
15854edd-fc56-4123-8732-0ba89d41e131	1.0	PubMed	19849846	The B/I activation, however, induced Foxp3 and CD25 expression in CD4+ and CD8+ T cells.	p(HGNC:CACNA1A)	directlyIncreases	p(HGNC:IL2RA)
65216452-8d3c-4042-a53c-7ec1ab236859	1.0	PubMed	12163566	CCL22 and MDC induced migration of both CD4 + CD25 - and CD4 + CD25 + thymocyte populations, whereas CCL1/I -309 induced migration of the latter alone (XREF_FIG C).	p(HGNC:CCL22)	directlyIncreases	act(p(HGNC:IL2RA))
a58393fc-9a4a-42e5-b187-620d8bdec1d8	1.0	PubMed	23590845	On the other hand, we have shown that allogeneic co-culture of mDC and CD4 + T lymphocytes induced higher levels of CD69 and CD25 expression and proliferation, independently of the presence of HIV-1, and that it resulted in higher viral trans-infection and replication in CD4 + T cells.	p(HGNC:CCL22)	directlyIncreases	p(HGNC:IL2RA)
8732a363-0c69-495b-b165-9426d626663a	1.0	PubMed	25710912	The frequency of CCR9 expressing cells was increased approximately 5-fold in control virus transduced CD25 - and CD25 + cells by 48 hours after GSI treatment.	p(HGNC:CCR9)	directlyIncreases	act(p(HGNC:IL2RA))
060afa42-afa9-4248-935d-41d0c5025022	1.0	PubMed	25384219	In a coculture system, a subset of CD14 (+) cells with inflammatory monocyte features produced IL-12 in response to HCMV infected fibroblasts, and neutralization of IL-12 in this model substantially reduced CD25 upregulation and NKG2C (+) subset expansion.	p(HGNC:CD14)	directlyDecreases	act(p(HGNC:IL2RA))
d9d397e8-aa39-48ed-bcf7-a7f3d5d7283f	1.0	PubMed	23857366	Cross linking FCRL3 alone again showed no difference, but culture of CD19 + B cells with CpG up-regulated CD25, CD54, CD80, CD86 and HLA-DR to varying degrees (XREF_FIG).	p(HGNC:CD19)	directlyIncreases	act(p(HGNC:IL2RA))
33d94d1f-95ba-4206-86eb-b063eb6f61b2	1.0	PubMed	20368272	Thus, as was observed with the CD1d TD-14 construct (XREF_FIG), deletion of the entire cytoplasmic tail of CD1d caused lysosomal targeting of the CD25 / CD1d (TD-14) fusion protein.	p(HGNC:CD1D)	directlyIncreases	act(p(HGNC:IL2RA))
11f74b70-d529-4a41-9a9c-557a5107945a	1.0	PubMed	5176996	In both patients, addition of inhibitory MoAbs against B7-1 and B7-2 or CD2 to cocultures resulted in dramatic reduction of cytokine production and inhibited CD25 upregulation.	p(HGNC:CD2)	directlyDecreases	act(p(HGNC:IL2RA))
edfb62f2-7067-4510-b2a3-5d1ddd909c54	1.0	PubMed	22621248	Importantly, the engagement of CD200 receptor on CD4 + T cells with CD200-Fc fusion protein in vitro reduced the differentiation of T-helper type 17 cells and reversed the defective induction of CD4 + CD25 high FoxP3 + T cells by transforming growth factor beta in SLE patients.	p(HGNC:CD200)	directlyDecreases	act(p(HGNC:IL2RA))
ee0a432a-ae00-45b7-80b5-37d18cbfaf93	1.0	PubMed	22621248	CD200 signaling rescues the defective generation of CD4 + CD25 high FoxP3 + T cells in SLE patients.	p(HGNC:CD200)	directlyIncreases	act(p(HGNC:IL2RA))
ea01078c-9110-4fd6-b6bd-ff1d77f22ee9	1.0	PubMed	23980210	We observed that neutralizing CD226 signaling lead to decreased expression of CD25, CD69 and CD226 itself (XREF_FIG).	p(HGNC:CD226)	directlyDecreases	p(HGNC:IL2RA)
f55a818a-615c-493a-b20a-0ece783cd8aa	1.0	PubMed	19638467	Consistent with the synergistic capacity of 2B4 and zeta to induce cytokine secretion and CD25 upregulation, both combinations of the zeta chain with the full or truncated 2B4 endodomain resulted in a significantly enhanced potency of the degranulation response against CD19+ leukemia targets.	p(HGNC:CD244)	directlyIncreases	act(p(HGNC:IL2RA))
692f75f1-67b6-49c5-8f25-f0d82715863e	1.0	PubMed	22693444	We found that neither Act1 nor 2B4 increased the expression of CD25, HLA-DR, Ki67, and CD69 at 1 hour, 2 days, and 5 days post-treatment, nor did these antibodies lead to an increase in CCR5 or alpha4beta7 expression levels (XREF_SUPPLEMENTARY).	p(HGNC:CD244)	directlyIncreases	p(HGNC:IL2RA)
04f97531-63e4-4b81-ae51-a55160ef80d1	1.0	PubMed	23279883	In contrast, BCR and/or CD40 triggering of CD27 - CD21 -/low B cells from the same patients failed to properly induce the expression of CD25, CD69 and CD40, while the use of an alternative pathway through TLR3, TLR7 and TLR9 triggering strongly induced the expression of CD25 and CD69 compared with CD27 - CD21 + B cells.	p(HGNC:CD27)	directlyIncreases	p(HGNC:IL2RA)
