INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
182607df-6667-4726-9271-da7662016271	1.0	PubMed	22329685	XREF_BIBR, XREF_BIBR Hint1 also associates with and suppresses the microphthalmia transcription factor (MITF) and the upstream stimulatory factor 2 (USF2).	p(HGNC:HINT1)	directlyDecreases	act(p(HGNC:USF2))
6415483f-defa-49c0-891e-960bcd0a0e2c	1.0	PubMed	11085749	These data suggest that USF-1 and USF-2 independently can upregulate HOXB4 transcription, that USF-1 and/or USF-2 are responsible for HOXB4 basal transcription in K562 cells, and that MITF has neither a basal nor a stimulatory effect.	p(HGNC:HOXB4)	directlyIncreases	p(HGNC:USF2)
ad9e69a2-fc3d-4c95-b634-a583e2937863	1.0	PubMed	21921026	ID1 inhibits USF2 and blocks TGF-beta-induced apoptosis in mesangial cells.	p(HGNC:ID1)	directlyDecreases	act(p(HGNC:USF2))
630ddbd3-542c-419e-a316-076677cdba3a	1.0	PubMed	4671755	In this paper we report that IL-3, which is a major growth factor for mast cells, induces USF2 protein synthesis in murine mast cells (MC-9).	p(HGNC:IL3)	directlyIncreases	act(p(HGNC:USF2))
99985756-03cb-42fd-bbf6-31b6db8841d0	1.0	PubMed	19087304	A representative ChIP assay shows that amplification curves from samples immunoprecipitated with USF1 or USF2 antisera reach threshold 10 cycles early than those treated with MEF-2 antiserum or non immune serum.	p(HGNC:MEF2A)	directlyIncreases	act(p(HGNC:USF2))
e87eaa85-38ab-4390-b8a5-fccbe80f3f3c	1.0	PubMed	6698433	Furthermore, cotransfection assays demonstrated that COUP-TFII and ARP -1 inhibits the USF2 mediated activation of the wild-type ATPA gene promoter but not a mutant promoter that is defective in COUP-TFII and ARP-1-binding.	p(HGNC:NR2F2)	directlyDecreases	act(p(HGNC:USF2))
c35edba0-7d5c-4f05-8db5-07f8ac97c754	1.0	PubMed	20814220	Treatment of HK-2 cells with an angiotensin II receptor 1 (AT1) blocker -- losartan -- prevented high-glucose-induced USF2 expression and high-glucose-enhanced phosphorylation of CREB (cAMP response element binding protein).	p(HGNC:SLC33A1)	directlyIncreases	p(HGNC:USF2)
a9d284fb-d867-49fd-aac7-aa2dfe6a757f	1.0	PubMed	20814220	Treatment of HK-2 cells with an angiotensin II receptor 1 (AT1) blocker -- losartan -- prevented high-glucose-induced USF2 expression and high-glucose-enhanced phosphorylation of CREB (cAMP response element binding protein).	p(HGNC:SLC33A1)	directlyIncreases	p(HGNC:USF2, pmod(Ph))
494730ef-806d-46f3-ad98-41663d3be225	1.0	PubMed	22829979	Similar results were obtained using HA tagged or untagged Taspase constructs, and these results were also confirmed for the Taspase1 targets TFIIA and USF2 (data not shown).	p(HGNC:TASP1)	directlyIncreases	act(p(HGNC:USF2))
64236245-02de-42ce-b40a-0b616aad3919	1.0	PubMed	24040321	Taken together these findings indicate that TNFalpha contributes to regulate FIP expression in adipocytes.	p(HGNC:TNF)	directlyIncreases	p(HGNC:USF2)
488ec3f1-0add-4d07-b32c-8f39d97c7b01	1.0	PubMed	16488890	Suppression of USF1 and/or USF2 using specific short interference RNA resulted in a significant reduction in P4Halpha (I) promoter activity, and overexpressed USF1 or USF2 increased P4Halpha (I) promoter activity significantly.	p(HGNC:USF1)	directlyDecreases	act(p(HGNC:USF2))
ecf3df50-7511-4f99-9411-5980e777623f	1.0	PubMed	6384835	Interestingly, overexpression of USF2, but not USF1, led to inhibition of both cAMP- and C/EBPbeta mediated induction of RIIbeta.	p(HGNC:USF1)	directlyIncreases	act(p(HGNC:USF2))
3a716991-8e2e-4ed3-a211-1b7710f70560	1.0	PubMed	10434034	These results indicate that the ability of E1A to bind p300 (or a related protein) is crucial for its ability to repress the USF2 mediated transcription of the Inr element.	p(HGNC:USF2)	directlyDecreases	act(bp(GO:"GO:0006351"))
e58a7a4f-1087-48ec-9397-f6a0b29e6f1e	1.0	PubMed	3397195	Thus, analysis of the survival of the seropositive cats over periods of up to 36 months indicated that their risk of developing FIP decreased with time, suggesting the development of immunity rather than increased susceptibility to disease.	p(HGNC:USF2)	directlyDecreases	act(bp(GO:"GO:0006955"))
5d236e08-da53-4418-9295-ecd37830811d	1.0	PubMed	17379962	USF-1 and USF-2 suppressed cell proliferation of normal thyrocytes and thyroid carcinoma cells.	p(HGNC:USF2)	directlyDecreases	act(bp(GO:"GO:0008283"))
5069d2d5-0e5e-48f1-86ec-952559b5c162	1.0	PubMed	7107774	The roles of USF-1 and USF-2 in the regulation of cathepsin B expression were demonstrated by (i) co-transfection experiments showing that USF-1 or USF-2 increased promoter activity by 2.5-fold individually and by 3.4-fold together; (ii) co-transfection of pSCB6 with pUSF-2deltaN (a dominant negative USF-2 expression plasmid) resulting in an 80% decrease in promoter activity; and (iii) mutation of the E-box element (from 5 '-CACGTG to 5 '-CGCGTT in the pSCB6 basal promoter construct) abolishing transactivation of cathepsin B by USF-1 and USF-2.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:CTSB))
7d21f367-f2b2-4b34-9611-008289b59f82	1.0	PubMed	15625767	Upstream stimulating factor-2 (USF2) decreases FSH-R promoter and enhancer activity by acting on E-box 3.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:FSHR))
b52f6be1-6e89-4034-b07a-e5f2fa329152	1.0	PubMed	19089909	Taken together, the results shown in XREF_FIG suggest that USF2 stimulates the transcriptional activity of NFkappaB by enhancing the degradation of IkappaBalpha.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:NFKBIA))
c6f5c1b7-f286-463f-9c96-1cb1dd960d20	1.0	PubMed	6458067	Cotransfection of USF-1 and USF-2 expression vectors with iNOS promoter-luciferase reporter constructs suppressed IL-1beta-simulated iNOS promoter activity.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:NOS2))
d6f0e6ab-6ec7-4961-9a35-fd4bd92917a6	1.0	PubMed	7090487	Overexpression of a USF2 truncated mutant lacking the first 220 residues (U2Delta1-220) acted as a dominant negative mutant and blocked endogenous and USF stimulated PGHS-2 promoter activation.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:PTGS2))
33df7fb3-d2d4-45a5-abde-c368a0c0ae92	1.0	PubMed	6959490	Addition of exogenous USF1 or USF2 repressed activation of the TERT promoter by E6, dependent on the proximal E box.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:TERT))
12452b12-f6ae-4f3e-ace6-6286ae60c36f	1.0	PubMed	16488890	Suppression of USF1 and/or USF2 using specific short interference RNA resulted in a significant reduction in P4Halpha (I) promoter activity, and overexpressed USF1 or USF2 increased P4Halpha (I) promoter activity significantly.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:USF1))
156884ef-4f00-4041-be74-34eca7991171	1.0	PubMed	20814220	High glucose upregulated USF2 expression and increased extracellular matrix accumulation in HK-2 cells; both were inhibited by siRNA mediated USF2 knockdown.	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:USF2))
84a1d24d-8af9-479c-81cf-c1f2d8acd77a	1.0	PubMed	24905330	Importantly, USF2 appears to contribute to C/EBPbeta target gene expression by interacting with YY1, either via the repressive domain or by blocking formation of YY1 and co-regulator complexes to antagonize YY1 [XREF_BIBR].	p(HGNC:USF2)	directlyDecreases	act(p(HGNC:YY1))
03134590-77cc-488b-91f4-452fdf8c72a7	1.0	PubMed	23991099	Although cells transfected with HIF1alpha+ USF2 expressed less HIF1alpha protein than cells transfected with HIF1alpha only, the reduced activation of HIF1 target genes by HIF1alpha+ USF2 (XREF_FIG) was likely due to co-transfected USF2 since HIF1alpha+ USF2 did not reduce the activation of HIF2 target genes compared to cells transfected with HIF1alpha alone (XREF_FIG).	p(HGNC:USF2)	directlyDecreases	act(p(UP:O74845))
6f9b0fa5-3e4e-4012-a0e8-4425e9140b6d	1.0	PubMed	17379962	Overexpression of USF-1 and USF-2 significantly suppressed TSH stimulated [methyl-3H] thymidine uptake (p < 0.05), while it maintained TSH stimulated cAMP production in FRTL-5 cells.	p(HGNC:USF2)	directlyDecreases	act(p(UP:P22265))
6ea875e5-61d2-413b-a62c-339611727dd7	1.0	PubMed	18802024	Functional ablation of USF1 and USF2 with shRNAs eliminated the preferential transactivation from the -20 C allele in AGT expressing cells, significantly lowered expression of human AGT in liver, and lowered circulating human AGT in transgenic mice carrying the -20 C allele of the gene.	p(HGNC:USF2)	directlyDecreases	p(HGNC:AGT)
77552a0a-1703-4ffa-aa29-a3b57596d834	1.0	PubMed	18970934	As shown in, this segment was amplified by PCR when using an anti-USF2 antibody, but not when using the negative control antibody.We then tested whether USF2 siRNA could inhibit basal hepcidin mRNA expression or not.	p(HGNC:USF2)	directlyDecreases	p(HGNC:HAMP)
e428d51f-88cd-474d-82c5-8bad37a21a72	1.0	PubMed	19081673	Decreased expression of the Hint1 gene through epigenetic silencing may play a role in enhancing the growth of a subset of human hepatoma cell lines by increasing the expression of genes controlled by the transcription factors beta-catenin, USF2 and NFB (XREF_BIBR).	p(HGNC:USF2)	directlyDecreases	p(HGNC:HINT1)
f87be1ec-3ea8-476f-9a3e-728f5c0fe226	1.0	PubMed	19788921	FIP treatment did not affect mmp-2 and mt1-mmp expression but significantly attenuated timp-2 expression and TIMP-2 amount in the culture medium.	p(HGNC:USF2)	directlyDecreases	p(HGNC:TIMP2)
d13ac1b0-5660-4f19-b592-1575bab7f7ee	1.0	PubMed	18970934	USF2 siRNA selectively and significantly reduced the USF2 mRNA expression by 79% in HepG2 cells as measured by real time RT-PCR (A).	p(HGNC:USF2)	directlyDecreases	p(HGNC:USF2)
9d1dc28c-9800-4125-9213-505212053f31	1.0	PubMed	9053857	Co-transfection of a plasmid containing rDNA followed by primer extension analysis showed that overexpression of USF1 and USF2 as homodimers resulted in inhibition of rDNA transcription by as much as 85-90% whereas overexpression of USF1 and USF2 in the heterodimeric form activated transcription approximately 3.5-fold.	p(HGNC:USF2)	directlyIncreases	act(bp(GO:"GO:0006351"))
1909e487-ec2d-452f-94a6-882900e858c7	1.0	PubMed	23592992	FIP2 has also been implicated in trafficking and assembly of respiratory syncytial virus, providing prior evidence that viruses may usurp the FIP mediated transport mechanisms to deliver their cargo to the site of assembly XREF_BIBR.	p(HGNC:USF2)	directlyIncreases	act(bp(GO:"GO:0006810"))
c8be2b13-4ddc-4bd5-b3d2-5524bd7950b0	1.0	PubMed	19074828	Down-regulation of hsa-miR-10a in chronic myeloid leukemia CD34+ cells increases USF2 mediated cell growth.	p(HGNC:USF2)	directlyIncreases	act(bp(GO:"GO:0016049"))
09dc6759-46dc-4eb3-b620-cae34fd38427	1.0	PubMed	23991099	To test the binding specificity of STAT3 and USF2 on the promoters of HIF1 and HIF2 target genes, we first used a functional assay to test if over-expressed STAT3 or USF2 activated promoters of HIF target genes distinctly.	p(HGNC:USF2)	directlyIncreases	act(p(FPLX:HIF))
a07b7d44-0c03-47ea-8f75-c055cb6ba18d	1.0	PubMed	23991099	STAT3 or USF2 activate HIF1 or HIF2 target genes partly by binding to HIF1 or HIF2 target gene promoters and recruiting histone acetylases p300 and CBP [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(FPLX:HIF1))
86ca82a8-e538-4f15-88fe-6dc5dfb7062d	1.0	PubMed	23991099	STAT3 or USF2 activate HIF1 or HIF2 target genes partly by binding to HIF1 or HIF2 target gene promoters and recruiting histone acetylases p300 and CBP [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(FPLX:Histone))
13bc29cd-097b-4c05-870a-46caf08f736d	1.0	PubMed	19089909	These findings are consistent with the evidence in XREF_FIG that USF2 stimulates the transcriptional activity of NFkappaB and that Hint1 can abrogate this effect.	p(HGNC:USF2)	directlyIncreases	act(p(FPLX:NFkappaB))
43a0aa9e-cce6-4e11-8bb4-761a5e9dd5e5	1.0	PubMed	26299656	Bovine ADAMTS1 promoter was reported that USF1 and USF2 proteins upregulate bovine ADAMTS1 promoter by interacting with E-box elements within the ADAMTS1 promoter ().	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:ADAMTS1))
74f44f68-ada2-4230-8a2c-9bfd763efd77	1.0	PubMed	24523299	Thus, HIF2alpha or USF2 increased the ADM IS/IR ratio to 9.13 or 3.71 versus 1.42 for the His control (XREF_FIG, lower panel).	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:ADM))
fddf557b-531f-433d-a303-a06c8dcd2130	1.0	PubMed	11241666	Analysis of activation of the cloned APC promoter by USF1 and USF2 in transient transfection assays in HCT-116 cells demonstrated that mutation of the E-box B site completely abolished the basal promoter activity.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:APC))
33221393-b354-4dfa-b4e5-96c695b5952f	1.0	PubMed	26510981	Transient transfection of an USF-2 expression construct dose-dependently increased the fold activation of the APP promoter in both N2a cells (1.537 +/- SD 0.009, * p < 0.002) and A2.1 cells (3.855 +/- SD 0.059, ** p < 0.001).	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:APP))
73f4ef2d-8840-4010-b605-31825ed2b662	1.0	PubMed	23991099	Surprisingly, CA9 2USF2V1/Luc was not activated by USF2 (XREF_FIG) although these USF2 sites in the PAI1 promoter were demonstrated as functional [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:CA9))
0b16f205-db49-4668-abe0-bb0abc2844cd	1.0	PubMed	23560079	Enforced expression of YY1, a powerful repressor, was unable to inhibit CFTR activation induced by USF2.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:CFTR))
7850a92c-f6ac-4188-aff5-5e38bdcc4b45	1.0	PubMed	5736622	Using the adenovirus E1A oncoprotein, we show that p300 and CBP acts as a coactivator in the USF2 dependent activation of the Cox5b Inr.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:COX5B))
d464876b-0bf9-44b6-acb3-dc2ccfc89051	1.0	PubMed	23991099	STAT3 or USF2 activate HIF1 or HIF2 target genes partly by binding to HIF1 or HIF2 target gene promoters and recruiting histone acetylases p300 and CBP [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:CREBBP))
64524a7a-2df6-48cb-9a02-a6f8aa842854	1.0	PubMed	19089909	Overexpression of USF2 stimulated cathepsin K-LUC activity and this stimulation by USF2 was abrogated by cotransfection with the Hint1 plasmid DNA (XREF_FIG, left panel).	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:CTSK))
c05f8fe9-4f8d-4d4b-8310-ab5b536f0183	1.0	PubMed	23991099	STAT3 or USF2 activate HIF1 or HIF2 target genes partly by binding to HIF1 or HIF2 target gene promoters and recruiting histone acetylases p300 and CBP [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:EP300))
fd96824f-6d26-4f26-9554-369493f754dc	1.0	PubMed	5557490	USF1, but not USF2, of the USF family stimulated HGF gene promoter activity.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:HGF))
f9b1b133-a977-400d-bc3c-72267bc12e01	1.0	PubMed	15833736	Overexpression of the basic helix-loop-helix transcription factor USF2 and coactivator p300 enhanced the AEBSF dependent response of the HO-1 promoter.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:HMOX1))
7263adab-bf55-4a59-8274-1683a15ce76e	1.0	PubMed	5698113	Cotransfection assays in both K562 and CD34 (+) cells showed that USF-1 and USF-2, but not MITF, induce the HOXB4 promoter in response to signals stimulating stem cell self-renewal, through activation of the mitogen activated protein kinase pathway.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:HOXB4))
ed33294a-0257-4476-bf6d-fc8767ca0959	1.0	PubMed	4558689	Cotransfection of USF1 and USF2 expression vectors with the FAS promoter-luciferase reporter constructs increased insulin stimulated FAS promoter activity.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:INS))
8496d0ef-dd05-45fc-82bc-38d7d5b858ba	1.0	PubMed	6698433	Overexpression of USF2 reversed the COUP-TFII and ARP-1-mediated repression of the ATPA promoter.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:NR2F2))
5564d104-f3a0-4274-b9fc-72b4bfdd9303	1.0	PubMed	7073013	Ectopic expression of USF1 or USF2 enhanced PIGR promoter activity, while exogenous c-Myc did not.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:PIGR))
315ddd22-1f04-4858-92d7-8ff72214aa1d	1.0	PubMed	18167349	In cultured rat trigeminal ganglion neurons, knockdown of either USF1 or USF2 reduced CGRP promoter activity.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:S100A12))
dc5104e8-2d66-414c-a13d-825fef5a6dba	1.0	PubMed	24905330	While introduction of a USF2 expression vector alone stimulated PAI-1 promoter activity, co-transfection of a construct encoding a stabilized form of HIF2alpha along with the USF2 vector potentiated PAI-1 transcription more than either alone [XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:SERPINE1))
23b1692f-2a5b-4c57-8ee5-a31ea21d6e44	1.0	PubMed	23991099	(3) Although HIF1+ USF2 activate the -506/+25 STAT3 and USF2 reporter stronger than HIF1 or USF2 alone (XREF_FIG), this result is opposite to what we observed in native HIF1 target gene promoters of CA9 and PGK1 in which co-transfection of USF2 inhibits activation of these promoters by HIF1 (XREF_FIG and XREF_FIG).	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:STAT3))
b4ac48a0-cd40-49a1-9d42-848a584dc753	1.0	PubMed	19808645	USF2 has also been shown to bind to the Txnip promoter and modulate Txnip promoter activity.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:TXNIP))
f5e07262-aad4-4356-a241-55322844abbd	1.0	PubMed	5188726	Adenovirus mediated overexpression of a dominant negative form of USF2 decreased binding of endogenous USF to the E-box element by approximately 90%.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:USF1))
d6979f7a-8e77-4c67-baa7-a19b14fcf0c2	1.0	PubMed	5155504	The finding that the contact of an infected with uninfected cells results in transfer of infectious viral material without significant (complete) fusion of the donor with the recipient cell suggests that microfusion events and/or FIP independent mechanisms may mediate the transfer of MV infectivity from cell to cell.	p(HGNC:USF2)	directlyIncreases	act(p(HGNC:VCL))
08a7f2e8-0fba-45cb-9916-11de0dc766f5	1.0	PubMed	6698433	Furthermore, cotransfection assays demonstrated that COUP-TFII and ARP -1 inhibits the USF2 mediated activation of the wild-type ATPA gene promoter but not a mutant promoter that is defective in COUP-TFII and ARP-1-binding.	p(HGNC:USF2)	directlyIncreases	act(p(IP:IPR005294))
2681593b-7341-49b1-b143-afd1844b2146	1.0	PubMed	23991099	STAT3 or USF2 activate HIF1 or HIF2 target genes partly by binding to HIF1 or HIF2 target gene promoters and recruiting histone acetylases p300 and CBP [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	act(p(UP:O74845))
bcf719f0-b825-4f35-a756-5d1211fc381b	1.0	PubMed	19238139	Purification of the E-box binding protein during adipocyte differentiation resulted in the finding that USF-1 and USF-2 stimulates C/EBP expression, whereas AP-4 represses it (XREF_BIBR).	p(HGNC:USF2)	directlyIncreases	p(FPLX:CEBP)
db63c846-6f98-49a3-9367-74f9fdaf2ba0	1.0	PubMed	23991099	Using siRNA or inhibitor to reduce endogenous STAT3 or USF2 activity, we previously showed that STAT3 or USF2 is specifically required to promote HIF1 or HIF2 target gene expression during hypoxia by binding to the promoters of HIF1 or HIF2 target genes and recruiting histone acetylases p300 and CBP to promoters of HIF1 or HIF2 target genes [XREF_BIBR, XREF_BIBR].	p(HGNC:USF2)	directlyIncreases	p(FPLX:HIF1)
9d9f9112-34cf-4d2e-82f2-939d902a8727	1.0	PubMed	15208653	Overexpression of either c-Myc or USF2, but not USF1, stimulated the expression of CDK4 promoter driven reporter genes in the non tumorigenic mammary epithelial MCF-10A cells.	p(HGNC:USF2)	directlyIncreases	p(HGNC:CDK4)
99692c04-740e-4b39-a472-cf8309a386fc	1.0	PubMed	23560079	Phosphorylated C/EBPbeta Influences a Complex Network Involving YY1 and USF2 in Lung Epithelial Cells.	p(HGNC:USF2)	directlyIncreases	p(HGNC:CEBPB, pmod(Ph))
1dad9b96-7492-4ecf-a034-c7c14aba9ce6	1.0	PubMed	23991099	Consistent with previous results [XREF_BIBR, XREF_BIBR], STAT3 knockdown reduced expression of HIF1 target genes CA9 and PGK1 (XREF_FIG, third and fourth columns) while USF2 knockdown reduced levels of HIF2 target genes PAI1 and EPO (XREF_FIG, third and fourth columns).	p(HGNC:USF2)	directlyIncreases	p(HGNC:EPO)
6bc54233-fa46-4389-8daa-12e96fb126bd	1.0	PubMed	18970934	These data suggest that USF2 contribute to basal hepcidin expression and positively regulate hepcidin expression.	p(HGNC:USF2)	directlyIncreases	p(HGNC:HAMP)
0b9b78d8-f06d-49d2-93b7-3d2e29fb45e2	1.0	PubMed	15242350	Furthermore, we show that overexpression of USF1 or USF2 enhances the basal expression of HO-1 and that expression of a USF dominant negative form reduces its expression.	p(HGNC:USF2)	directlyIncreases	p(HGNC:HMOX1)
782d957f-0d11-4daa-b25b-6e3847bfae7b	1.0	PubMed	11085749	Overexpression of USF-1 and USF-2 can also upregulate endogenous HOXB4 expression, to an extent similar to that seen with the HOXB4 promoter constructs.	p(HGNC:USF2)	directlyIncreases	p(HGNC:HOXB4)
a3922377-b5ee-4b3a-abbb-0ee2c40803f3	1.0	PubMed	23991099	Consistent with previous results [XREF_BIBR, XREF_BIBR], STAT3 knockdown reduced expression of HIF1 target genes CA9 and PGK1 (XREF_FIG, third and fourth columns) while USF2 knockdown reduced levels of HIF2 target genes PAI1 and EPO (XREF_FIG, third and fourth columns).	p(HGNC:USF2)	directlyIncreases	p(HGNC:SERPINE1)
cd21f414-b7b8-4464-85d0-ecf9655289cb	1.0	PubMed	6698433	We have previously determined that the regulatory factor, upstream stimulatory factor 2 (USF2), can stimulate transcription of the ATPA gene through the cis acting regulatory element 1 in the upstream promoter of this gene.	p(HGNC:USF2)	directlyIncreases	p(IP:IPR005294)
bb0d4795-0db8-41d6-a0f7-bfa71d399ba3	1.0	PubMed	9053857	Transfection of mutant USF2 cDNA that is devoid of the basic DNA binding domain produced only minimal inhibition of rDNA transcription.	p(HGNC:USF2, var(p.?))	directlyDecreases	act(bp(GO:"GO:0006351"))
1720a3aa-82a6-4f8e-af06-3e969cb7fe9d	1.0	PubMed	4558689	Moreover, cotransfection of dominant negative USF1 and USF2 mutants lacking the DNA binding domain inhibited the insulin stimulation of the FAS promoter activity.	p(HGNC:USF2, var(p.?))	directlyDecreases	act(p(HGNC:FAS))
1a0bc9da-0ec4-471a-9260-e960a51c04fe	1.0	PubMed	4558689	Moreover, cotransfection of dominant negative USF1 and USF2 mutants lacking the DNA binding domain inhibited the insulin stimulation of the FAS promoter activity.	p(HGNC:USF2, var(p.?))	directlyDecreases	act(p(HGNC:INS))
1ea210e9-7210-49d6-b0a1-3d6c0ab6bd08	1.0	PubMed	23560079	We firstly tested whether enforced YY1 expression antagonizes USF2 transactivation.	p(HGNC:YY1)	directlyDecreases	act(p(HGNC:USF2))
55a98839-b228-4d0d-9a42-9a72fc56fca3	1.0	PubMed	4914137	Here, we show that expression of YY1 together with USF2 results in a decreased level of activation of the ATPA initiator relative to expression of USF2 alone, suggesting competition between these two regulatory proteins.	p(IP:IPR005294)	directlyIncreases	act(p(HGNC:USF2))
a59fdb8b-eaa0-41c0-97fe-4c346e67954f	1.0	PubMed	18970934	It is reasonable to assume that factors such as DLK and Pref -1 may activate USF2 and cause higher USF2 protein nuclear translocation in the early stage of BA than in the late stage.	p(UP:Q09163)	directlyIncreases	act(p(HGNC:USF2))
