INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
12db8c1f-e376-4d11-bc91-c44de25889d6	1.0	PubMed	4782225	CSF-1 induced the de novo recruitment of Cbl, STAT3, STAT5a, STAT5b, p85, SHP-1, Shc, vimentin, and Grb2 to complexes and caused pre-existing complexes involving Vav, elongation factor-1alpha, and F-actin to increase in size.	complex(p(HGNC:VIM), p(HGNC:STAT5B))	directlyIncreases	act(p(UP:P85915))
d2695366-d9d5-42ae-9e2a-d752e3cb9be9	1.0	PubMed	4782225	CSF-1 induced the de novo recruitment of Cbl, STAT3, STAT5a, STAT5b, p85, SHP-1, Shc, vimentin, and Grb2 to complexes and caused pre-existing complexes involving Vav, elongation factor-1alpha, and F-actin to increase in size.	complex(p(HGNC:VIM), p(UP:P29381))	directlyIncreases	act(p(FPLX:"F_actin"))
cac5805d-3237-4755-b4e6-865540293461	1.0	PubMed	4782225	CSF-1 induced the de novo recruitment of Cbl, STAT3, STAT5a, STAT5b, p85, SHP-1, Shc, vimentin, and Grb2 to complexes and caused pre-existing complexes involving Vav, elongation factor-1alpha, and F-actin to increase in size.	complex(p(HGNC:VIM), p(UP:P29381))	directlyIncreases	act(p(FPLX:VAV))
08bcbc09-48b5-4867-9918-a3a895a9a906	1.0	PubMed	4782225	CSF-1 induced the de novo recruitment of Cbl, STAT3, STAT5a, STAT5b, p85, SHP-1, Shc, vimentin, and Grb2 to complexes and caused pre-existing complexes involving Vav, elongation factor-1alpha, and F-actin to increase in size.	complex(p(HGNC:VIM), p(UP:P29381))	directlyIncreases	act(p(UP:P85915))
cca0899f-c6ae-4a5e-a4ce-5832d467792e	1.0	PubMed	26317418	Concomitantly, activin A increased the expressions of N-cadherin and vimentin mRNA at concentrations 100 ng/ml (XREF_FIG).	p(FPLX:"Activin_A")	directlyIncreases	p(HGNC:VIM)
b60ffb14-fa39-40c4-b656-7626952d76a9	1.0	PubMed	PMC4533763	On the other hand, Ca2+ waves in astrocytes induced global phosphorylation of vimentin by CaMKII.	p(FPLX:"CAMK2_complex")	directlyIncreases	p(HGNC:VIM, pmod(Ph))
a722c22d-2ded-4edb-adda-10abc585fc67	1.0	PubMed	15140879	Furthermore, overexpression of PPM1F in fibroblasts caused a reduction in the CaMKII specific phosphorylation of the known substrate vimentin (Ser 82) following induction of the endogenous CaM kinase.	p(FPLX:"CAMK2_complex")	directlyIncreases	p(HGNC:VIM, pmod(Ph, Ser, 83))
223e80e7-cc89-490a-8d4f-0799931a86a2	1.0	PubMed	18811945	De novo synthesized vimentin is therefore exposed to high calcium concentrations that prevent assembly of vimentin particles to filaments due to vimentin phosphorylation by CAMKII [XREF_BIBR] or due to calpain mediated cleavage of vimentin [XREF_BIBR].	p(FPLX:"CAMK2_family")	directlyIncreases	p(HGNC:VIM, pmod(Ph))
2cacc886-1e48-46a1-a74f-56f81b2b916b	1.0	PubMed	24954536	We confirmed that FOS suppression using FOS specific shRNA decreased VIM and Slug expression levels (XREF_FIG).	p(FPLX:"FOS_family")	directlyIncreases	p(HGNC:VIM)
749cbecb-9090-441f-b323-90645a6a3fc5	1.0	PubMed	20856200	Protein lysate extracted from cells after treatment with LY294002 or A563 exhibited differential migration of Vim on the isoelectric point axis compared to that of untreated cells, suggesting Vim post-translational modification (most likely related to changes in phosphorylation state) induced by AKT inhibition.	p(FPLX:AKT)	directlyDecreases	act(p(HGNC:VIM))
6c8c1a9b-c8b9-4a5e-abf5-2146b726da26	1.0	PubMed	24816687	Further, both the AKT and ERK1/2 inhibitors enhanced CK-18 and beta-catenin expression and suppressed vimentin expression in HO-8910pm and ES-2 cells (XREF_FIG and XREF_SUPPLEMENTARY).	p(FPLX:AKT)	directlyDecreases	p(HGNC:VIM)
ac13bbd1-6f45-4114-8f41-968e30781c34	1.0	PubMed	25544767	Furthermore, blockage of AKT by MK-2206 attenuated TIP30 decrease induced activation of beta-catenin and upregulation of Vimentin.	p(FPLX:AKT)	directlyIncreases	act(p(HGNC:VIM))
20a238e2-3515-4473-9cec-9f516b27664d	1.0	PubMed	24816687	The pharmacological inhibition of PI3K-AKT and ERK1/2 both significantly enhanced CK-18 and beta-catenin expression and suppressed vimentin expression, indicating that AKT and ERK1/2 pathways are required for miR-7 mediating EMT.	p(FPLX:AKT)	directlyIncreases	p(HGNC:VIM)
97af6565-126f-4978-bf56-fdc38f7d8785	1.0	PubMed	25757764	Vimentin, which is phosphorylated and protected by AKT from degradation XREF_BIBR, is substantially up-regulated when cells are highly motile, especially during EMT.	p(FPLX:AKT)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
6b110987-8924-42b2-a439-b75e2b6bbb85	1.0	PubMed	20145041	Consequently, high AP-1 activity leads to expression of vimentin and fibronectin (XREF_BIBR, XREF_BIBR).	p(FPLX:AP1)	directlyIncreases	p(HGNC:VIM)
78dd9e0f-4ff3-42ac-bc64-93da70af6801	1.0	PubMed	5420445	An excess amount of vimentin over actin in the precipitate implicated that the main mechanism for the hetero-polymerization was the enhancement of vimentin polymerization by actin.	p(FPLX:Actin)	directlyIncreases	act(p(HGNC:VIM))
83f459d4-84e1-4f85-a474-4fd5f13b9e8a	1.0	PubMed	2114109	As shown in Fig. 3, the amount of unassembled vimentin caused by Cat+ ' CaM dependent 900 Vol.	p(FPLX:CALM)	directlyIncreases	p(HGNC:VIM)
7a1d3c20-9987-4f6b-b436-9701ae502362	1.0	PubMed	3163785	Ectopic expression of constitutively active C kinase or CaM kinase II in primary cultured astrocytes by microinjection of the corresponding expression vectors induced phosphorylation of vimentin at each specific phosphorylation site, followed by reorganization of vimentin filament networks.	p(FPLX:CALM)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
2bfb925b-3510-4396-8ada-e8a06abb0edd	1.0	PubMed	24850148	A positive feedback loop forms, whereby activated caspases degrade vimentin, and these degraded fragments consequently activate caspases to amplify apoptosis.	p(FPLX:Caspase)	directlyDecreases	act(p(HGNC:VIM))
a3c12d6b-ec6a-4f6d-9a4a-e32240fdad3f	1.0	PubMed	20856200	A positive feedback loop is suggested whereby activated caspases induce the cleavage of Vim and these cleavage products in turn activate caspases to amplify apoptosis.	p(FPLX:Caspase)	directlyIncreases	act(p(HGNC:VIM))
0f1fe2c1-3318-4c28-a78d-69984a3661b7	1.0	PubMed	25793713	In contrast, after EIF5A2 overexpression in MKN45 cells, the expression of E-cadherin was downregulated, while the level of vimentin was upregulated and accompanied by cyclin D1, cyclin D3, C-MYC and MTA1 upregulation (XREF_FIG).	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:VIM)
94731ba5-b718-436b-884a-e151d70d49ab	1.0	PubMed	26190376	U0126, the inhibitor of ERK1/2, not only inhibited EMT markers of control cell (XREF_SUPPLEMENTARY), but significantly inhibited the downregulation of E-cadherin and upregulation of fibronectin, vimentin, snail and slug induced by overexpression of TMPRSS4 (XREF_FIG), indicating that TMPRSS4 induced EMT was mediated through activating Raf/MEK/ERK1/2 pathway.	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:VIM))
87dc7737-4b61-4091-b110-f074df872462	1.0	PubMed	24816687	The pharmacological inhibition of PI3K-AKT and ERK1/2 both significantly enhanced CK-18 and beta-catenin expression and suppressed vimentin expression, indicating that AKT and ERK1/2 pathways are required for miR-7 mediating EMT.	p(FPLX:ERK)	directlyIncreases	p(HGNC:VIM)
be96fd28-b44b-4c86-892d-610921f3e0f2	1.0	PubMed	25717187	To our surprise, we found that vimentin transport was significantly decreased by HDAC inhibition (p = 0.0089 in Welch 's t test) (Supplemental Figure S4, B and C).	p(FPLX:HDAC)	directlyIncreases	act(p(HGNC:VIM))
bb6aba2c-74f9-4a11-8e87-f2d4b9dc4e7f	1.0	PubMed	26465952	Moreover, vimentin gene was up-regulated significantly by sonic hedgehog (SHh)/Gli1 expression increasing, and E-cadherin was significantly reduced.	p(FPLX:Hedgehog)	directlyIncreases	act(p(HGNC:VIM))
f45f5615-bcdb-4f7e-b250-b27d970b6264	1.0	PubMed	24802135	BCSCs displayed greater expression of phospho-JNK than non BCSCs and silencing of JNK suppressed SHIP2 mediated upregulation of VIM.	p(FPLX:JNK)	directlyIncreases	act(p(HGNC:VIM))
ec921140-477f-43e7-bda4-6f8fc5f80ee2	1.0	PubMed	20145041	Here we show that overexpression of a constitutively active JNK in human breast cancer cells did not cause apoptosis, but actually induced cell migration and invasion, a morphological change associated with epithelial-mesenchymal transition (EMT), expression of mesenchymal specific markers vimentin and fibronectin, and activity of AP-1 transcription factors.	p(FPLX:JNK)	directlyIncreases	p(HGNC:VIM)
75d28093-9c02-4f13-97e2-952a1d769857	1.0	PubMed	12761892	Retaining of the assembly capability of vimentin phosphorylated by mitogen activated protein kinase activated protein kinase-2.	p(FPLX:MAPK)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
87e0680b-2150-4add-8dcb-14f782614c6f	1.0	PubMed	23890049	Since loss of E-cadherin is a marker of EMT, it might be worthwhile to examine other EMT markers such as MMPs, which lead to E-cadherin degradation [XREF_BIBR], or vimentin in multicentric and multifocal versus unifocal breast tumors.	p(FPLX:MMP)	directlyIncreases	act(p(HGNC:VIM))
76899a1d-e185-40f2-8aef-75024d5d5d14	1.0	PubMed	26564738	Our results showed that NF-kappaB activation could rescue the E-cadherin increasing and Vimentin decreasing in SW480-D2 (XREF_FIG).	p(FPLX:NFkappaB)	directlyDecreases	act(p(HGNC:VIM))
c85b35eb-b08b-484b-9739-5b76b50e686f	1.0	PubMed	26774845	NF-kappaB induces EMT through transcriptional upregulation of Snail, Twist and ZEB1 that repress E-cadherin expression () and NF-kappaB promotes the expression of Vimentin and MMP-9 ().	p(FPLX:NFkappaB)	directlyIncreases	p(HGNC:VIM)
5a2cddb7-63e8-41ba-882e-1a51e0073cfa	1.0	PubMed	25645291	In our experiments, we also observed that Notch signaling activation induced by Jagged1 partially inhibited the upregulation of E-cadherin and the downregulation of vimentin caused by Slug interference.	p(FPLX:Notch)	directlyDecreases	act(p(HGNC:VIM))
651a4b12-4989-4646-9152-149320e06c1a	1.0	PubMed	24173714	Inhibiting ROCK or Rac decreases vimentin detergent solubility on 5-kPa gels but increases detergent solubility on 30-kPa gels, whereas PAK inhibition decreases vimentin solubility on 5-kPa gels.	p(FPLX:PAK)	directlyDecreases	act(p(HGNC:VIM))
f551e74d-b5b9-4916-8732-7e92e46b307c	1.0	PubMed	6645380	Conversely, only in combination active PAK and S6K could induce a vimentin IF rearrangement that mimics the Cdc42 effect.	p(FPLX:PAK)	directlyIncreases	act(p(HGNC:VIM))
bd99db13-8bff-4698-b86c-f220125f15fb	1.0	PubMed	11895474	The ectopic expression of constitutively active PAK in COS-7 cells induced vimentin phosphorylation.	p(FPLX:PAK)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
5bd6981c-233d-4c64-b5a7-ab834715e307	1.0	PubMed	21346197	Kinases activated following serum addition include Rho-kinase, protein kinase C (PKC), AKT, and PAK, all of which phosphorylate vimentin Ser 38 (Ando et al., XREF_BIBR; Kosako et al., XREF_BIBR; Goto et al., XREF_BIBR; Eriksson et al., XREF_BIBR; Zhu et al., XREF_BIBR 1).	p(FPLX:PAK)	directlyIncreases	p(HGNC:VIM, pmod(Ph, Ser, 39))
8fa69ed1-d4f8-4664-95ea-c5d5d3bebedb	1.0	PubMed	24173714	PAK phosphorylates vimentin (XREF_BIBR), and PAK phosphorylation of vimentin Ser 56 causes network disassembly (XREF_BIBR).	p(FPLX:PAK)	directlyIncreases	p(HGNC:VIM, pmod(Ph, Ser, 56))
4c59db97-47c8-4f85-a257-06ce94bf15e9	1.0	PubMed	4776886	The solubility of vimentin upon Nonidet-P40-extraction of cells decreased considerably after PDGF stimulation, indicating that PDGF caused a redistribution of vimentin to a less soluble compartment.	p(FPLX:PDGF)	directlyIncreases	act(p(HGNC:VIM))
5e023c91-1512-449f-9116-7505d39c58f0	1.0	PubMed	24378533	By inhibiting EMT with metabolic inhibitors, including a MEK inhibitor (U0126), a p38 MAPK inhibitor (SB203580), a PI3K inhibitor (LY94002), an ERK inhibitor (PD98050) and a JNK inhibitor (SP600125), we found that the JNK and p38 MAP kinase inhibitor and the PI3K and Akt inhibitor decreased Snail and vimentin expression, respectively (A).	p(FPLX:PI3K)	directlyIncreases	p(HGNC:VIM)
571db3c0-510e-41a1-ab12-641eb083e968	1.0	PubMed	PMC7166585	The PKA-phosphorylated vimentin showed a clearly decelerated filament formation in vivo, whereas obstruction of phosphorylation at these sites by site-directed mutagenesis had no significant effect on the incorporation rates of subunits into assembled polymers.	p(FPLX:PKA)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
4283210c-b397-4324-be44-b183eeccdd2c	1.0	PubMed	4696578	12 (S)-HETE-enhanced vimentin phosphorylation was abolished by protein kinase C (PKC) inhibitor calphostin C, thus suggesting the involvement of PKC.	p(FPLX:PKC)	directlyDecreases	p(HGNC:VIM, pmod(Ph))
92ab6dff-aa41-4c6e-9d71-446788ea3403	1.0	PubMed	23977398	Based on the data above and observations that Rab9 overexpression results in increased soluble vimentin and correction of the NPC1 phenotype [XREF_BIBR], we next determined whether increased vimentin solubility caused by PKC overexpression would also result in correction of the NPC1 phenotype.	p(FPLX:PKC)	directlyIncreases	act(p(HGNC:VIM))
367710de-6e5f-4134-abde-83f95c8a5f30	1.0	PubMed	23977398	As described above, PKC expression increased not only soluble vimentin levels but also soluble Rab9 levels significantly (XREF_FIG).	p(FPLX:PKC)	directlyIncreases	p(HGNC:VIM)
8ef930f7-0f86-4e8b-8ca0-851842275116	1.0	PubMed	10491200	Phosphorylation of human recombinant vimentin by PKC prevented its processing within the head domain, where the phosphorylation occurred.	p(FPLX:PKC)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
873a7f0f-317b-4de0-9cbc-8c8bf5b27866	1.0	PubMed	26698646	IF analysis further showed that ectopic expression of ACTL6A reduced expression of the epithelial marker, E-cadherin, and increased the mesenchymal marker, vimentin, in PLC and PRF5-ACTL 6A cells, whereas knockdown ACTL6A in Hep3B cells increased E-cadherin expression and decreased vimentin expression.	p(FPLX:PLC)	directlyDecreases	p(HGNC:VIM)
906061ea-0615-4408-8ad0-a4e622c02f0a	1.0	PubMed	26698646	IF analysis further showed that ectopic expression of ACTL6A reduced expression of the epithelial marker, E-cadherin, and increased the mesenchymal marker, vimentin, in PLC and PRF5-ACTL 6A cells, whereas knockdown ACTL6A in Hep3B cells increased E-cadherin expression and decreased vimentin expression.	p(FPLX:PLC)	directlyIncreases	p(HGNC:VIM)
c25f8863-9610-4ac1-b137-3a76b62dbfe7	1.0	PubMed	14762106	Inhibition of type-1 (PP1) and type-2A (PP2A) protein phosphatases in BHK-21 fibroblasts with calyculin-A, induced rapid vimentin phosphorylation in concert with disassembly of the IF polymers into soluble tetrameric vimentin oligomers.	p(FPLX:PPP1)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
f5564af8-b686-44ae-81eb-08e821bc4f0a	1.0	PubMed	18811945	PP1c is in vivo associated with vimentin and dephosphorylates the CAMK II specific phosphorylation sites of vimentin Ser38 and Ser82.	p(FPLX:PPP1C)	directlyDecreases	p(HGNC:VIM, pmod(Ph, Ser, 39))
10ecc682-98d8-43f4-91a5-3e509cbd9e81	1.0	PubMed	18811945	PP1c is in vivo associated with vimentin and dephosphorylates the CAMK II specific phosphorylation sites of vimentin Ser38 and Ser82.	p(FPLX:PPP1C)	directlyDecreases	p(HGNC:VIM, pmod(Ph, Ser, 83))
e535483b-0473-4906-b259-9f8020e9c7e1	1.0	PubMed	PMC5141694	The presence of B55 was a prerequisite for PP2A to efficiently dephosphorylate vimentin in vitro or to induce filament reassembly in situ.	p(FPLX:PPP2)	directlyDecreases	p(HGNC:VIM, pmod(Ph))
6d799922-aae5-4c93-baf6-c1dd4516299d	1.0	PubMed	14762106	Inhibition of type-1 (PP1) and type-2A (PP2A) protein phosphatases in BHK-21 fibroblasts with calyculin-A, induced rapid vimentin phosphorylation in concert with disassembly of the IF polymers into soluble tetrameric vimentin oligomers.	p(FPLX:PPP2)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
0fa4aacc-6431-490d-864b-dc77357a3311	1.0	PubMed	15314064	Vimentin complexes indirectly with Raf kinase, via unknown components, and is phosphorylated by one or more kinase constituents of this complex but not by Raf itself (XREF_BIBR).	p(FPLX:RAF)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
bf4e458c-bb28-4df2-bce0-9b4d831f04de	1.0	PubMed	PMC4698542	We found that vimentin, the most widely expressed intermediate filament protein, served as an excellent substrate for Rho-associated kinase (Rho-kinase) and that vimentin phosphorylated by Rho-kinase lost its ability to form filaments in vitro.	p(FPLX:RHO)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
0949f31b-fba9-4894-9269-9808a9b8ceb9	1.0	PubMed	24173714	In cells on 5-kPa gels, inhibition of Rho activated kinase (ROCK) or Rac activation decreases vimentin detergent solubility (XREF_FIG; summarized in XREF_TABLE).	p(FPLX:ROCK)	directlyDecreases	act(p(HGNC:VIM))
63f0f411-833d-4c76-8187-e790ef0eacca	1.0	PubMed	22929228	This observation suggested that vimentin phosphorylation by ROCK might influence polyQ aggregation.	p(FPLX:ROCK)	directlyIncreases	p(HGNC:VIM, pmod(Ph))
0b19fcdb-afb6-4338-88bc-b21a8d7c6650	1.0	PubMed	17719575	On the other hand, vimentin expression in MCF10A cells is induced by the transcriptional repressor Smad interacting protein (SIP-1), which also down-regulates E-cadherin and is induced by TGFbeta.	p(FPLX:SMAD)	directlyIncreases	p(HGNC:VIM)
805588ba-57d8-432a-bced-efc6e532beae	1.0	PubMed	23717600	Increased expression of SMC1 also lead to increase in the mesenchymal marker vimentin and decrease in the normal epithelial marker, E-cadherin.	p(FPLX:SMC1)	directlyIncreases	act(p(HGNC:VIM))
f52a037e-6b32-4f9b-b93b-48e0c532989f	1.0	PubMed	23717600	SMC1 overexpression also increased the level of vimentin, a major intermediate filament protein which regulates epithelial-mesenchymal transition, (an essential process during oncogenic transformation as well as metastasis) and reduced the level of E-cadherin (a protein required to maintain the epithelial phenotype of the basement membrane) (XREF_FIG).	p(FPLX:SMC1)	directlyIncreases	p(HGNC:VIM)
28b680d4-6cfa-43dc-99d6-e8ed2cbc0145	1.0	PubMed	19047094	The constitutive-active STAT5 clones derived from SCCHN cells showed changes consistent with an epithelial-mesenchymal transition including decreased expression of E-cadherin and increased vimentin in comparison with control transfectants.	p(FPLX:STAT5)	directlyIncreases	act(p(HGNC:VIM))
